rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
1,LLM,langchain,56534,7407,Python,https://github.com/langchain-ai/langchain,langchain-ai,2102,2023-07-28T02:51:48Z,⚡ Building applications with LLMs through composability ⚡
2,LLM,gpt_academic,38784,5070,Python,https://github.com/binary-husky/gpt_academic,binary-husky,300,2023-07-28T01:54:03Z,"为ChatGPT/GLM提供图形交互界面，特别优化论文阅读/润色/写作体验，模块化设计，支持自定义快捷按钮&函数插件，支持Python和C++等项目剖析&自译解功能，PDF/LaTex论文翻译&总结功能，支持并行问询多种LLM模型，支持清华chatglm2等本地模型。兼容复旦MOSS, llama, rwkv, newbing, claude, claude2等"
3,LLM,milvus,21661,2406,Go,https://github.com/milvus-io/milvus,milvus-io,621,2023-07-28T03:17:38Z,"A cloud-native vector database, storage for next generation AI applications"
4,LLM,JARVIS,21437,1780,Python,https://github.com/microsoft/JARVIS,microsoft,66,2023-07-27T17:26:28Z,"JARVIS, a system to connect LLMs with ML community. Paper: https://arxiv.org/pdf/2303.17580.pdf"
5,LLM,llama_index,19460,2170,Python,https://github.com/jerryjliu/llama_index,jerryjliu,292,2023-07-28T02:22:38Z,LlamaIndex (GPT Index) is a data framework for your LLM applications
6,LLM,quivr,18721,1954,TypeScript,https://github.com/StanGirard/quivr,StanGirard,227,2023-07-27T19:56:31Z,"🧠 Dump all your files and chat with it using your Generative AI Second Brain using LLMs ( GPT 3.5/4, Private, Anthropic, VertexAI ) & Embeddings 🧠 "
7,LLM,mindsdb,17366,2218,Python,https://github.com/mindsdb/mindsdb,mindsdb,533,2023-07-28T01:32:28Z,"MindsDB’s AI database empowers world’s developers to build, deploy and automate Generative AI models for data-intensive applications."
8,LLM,Mr.-Ranedeer-AI-Tutor,15384,1474,,https://github.com/JushBJJ/Mr.-Ranedeer-AI-Tutor,JushBJJ,8,2023-07-15T10:58:29Z,A GPT-4 AI Tutor Prompt for customizable personalized learning experiences.
9,LLM,unilm,14679,2043,Python,https://github.com/microsoft/unilm,microsoft,363,2023-07-28T03:12:01Z,"Large-scale Self-supervised Pre-training Across Tasks, Languages, and Modalities"
10,LLM,chatbox,13955,1479,TypeScript,https://github.com/Bin-Huang/chatbox,Bin-Huang,191,2023-07-24T13:42:45Z,"Chatbox is a desktop app for GPT/LLM that supports Windows, Mac, Linux & Web Online"
11,LLM,Chinese-LLaMA-Alpaca,13356,1391,Python,https://github.com/ymcui/Chinese-LLaMA-Alpaca,ymcui,19,2023-07-26T16:35:03Z,中文LLaMA&Alpaca大语言模型+本地CPU/GPU训练部署 (Chinese LLaMA & Alpaca LLMs)
12,LLM,langchain-ChatGLM,12722,2012,Python,https://github.com/chatchat-space/langchain-ChatGLM,chatchat-space,509,2023-07-28T01:58:40Z,"langchain-ChatGLM, local knowledge based ChatGLM with langchain ｜ 基于本地知识库的 ChatGLM 问答"
13,LLM,dalai,12495,1417,CSS,https://github.com/cocktailpeanut/dalai,cocktailpeanut,294,2023-06-30T13:51:06Z,The simplest way to run LLaMA on your local machine
14,LLM,ChuanhuChatGPT,11818,1875,Python,https://github.com/GaiZhenbiao/ChuanhuChatGPT,GaiZhenbiao,48,2023-07-27T06:51:04Z,GUI for ChatGPT API and many LLMs
15,LLM,Flowise,11543,4250,TypeScript,https://github.com/FlowiseAI/Flowise,FlowiseAI,99,2023-07-27T15:26:32Z,Drag & drop UI to build your customized LLM flow
16,LLM,evals,11334,2196,Python,https://github.com/openai/evals,openai,69,2023-07-27T09:24:20Z,"Evals is a framework for evaluating LLMs and LLM systems, and an open-source registry of benchmarks."
17,LLM,semantic-kernel,11202,1569,C#,https://github.com/microsoft/semantic-kernel,microsoft,262,2023-07-28T02:43:42Z,Integrate cutting-edge LLM technology quickly and easily into your apps
18,LLM,mlc-llm,11083,763,Python,https://github.com/mlc-ai/mlc-llm,mlc-ai,88,2023-07-28T01:34:20Z,"Enable everyone to develop, optimize and deploy AI models natively on everyone's devices."
19,LLM,SuperAGI,10903,1221,Python,https://github.com/TransformerOptimus/SuperAGI,TransformerOptimus,134,2023-07-27T14:38:50Z,"<⚡️> SuperAGI - A dev-first open source autonomous AI agent framework. Enabling developers to build, manage & run useful autonomous agents quickly and reliably."
20,LLM,botpress,10738,1503,TypeScript,https://github.com/botpress/botpress,botpress,3,2023-07-28T00:40:25Z,The open-source hub to build & deploy GPT/LLM Agents ⚡️
21,LLM,ChatGLM2-6B,10307,1673,Python,https://github.com/THUDM/ChatGLM2-6B,THUDM,204,2023-07-28T02:50:38Z,ChatGLM2-6B: An Open Bilingual Chat LLM | 开源双语对话语言模型
22,LLM,haystack,10191,1324,Python,https://github.com/deepset-ai/haystack,deepset-ai,365,2023-07-27T20:37:21Z,":mag: Haystack is an open source NLP framework to interact with your data using Transformer models and LLMs (GPT-4, Falcon and alike). Haystack offers production-ready tools to quickly build complex question answering, semantic search, text generation applications, and more."
