rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
18,LLM,SuperAGI,11629,1353,Python,https://github.com/TransformerOptimus/SuperAGI,TransformerOptimus,137,2023-08-18T03:04:54Z,"<⚡️> SuperAGI - A dev-first open source autonomous AI agent framework. Enabling developers to build, manage & run useful autonomous agents quickly and reliably."
19,LLM,semantic-kernel,11613,1666,C#,https://github.com/microsoft/semantic-kernel,microsoft,310,2023-08-18T00:36:08Z,Integrate cutting-edge LLM technology quickly and easily into your apps
20,LLM,ChatGLM2-6B,11544,1870,Python,https://github.com/THUDM/ChatGLM2-6B,THUDM,260,2023-08-17T16:10:55Z,ChatGLM2-6B: An Open Bilingual Chat LLM | 开源双语对话语言模型
21,LLM,evals,11509,2229,Python,https://github.com/openai/evals,openai,70,2023-08-17T22:49:06Z,"Evals is a framework for evaluating LLMs and LLM systems, and an open-source registry of benchmarks."
22,LLM,botpress,10886,1529,TypeScript,https://github.com/botpress/botpress,botpress,3,2023-08-17T23:27:16Z,The open-source hub to build & deploy GPT/LLM Agents ⚡️
23,LLM,haystack,10407,1338,Python,https://github.com/deepset-ai/haystack,deepset-ai,367,2023-08-17T16:13:25Z,":mag: LLM orchestration framework to build customizable, production-ready LLM applications. Connect components (Models, Vector DBs, File Converters) to Pipelines or Agents that can interact with your data. With advanced retrieval methods, it's best suited for building RAG, question answering, semantic search and conversational agent"
24,LLM,LocalAI,9962,892,Go,https://github.com/go-skynet/LocalAI,go-skynet,116,2023-08-18T01:49:44Z,":robot: Self-hosted, community-driven, local OpenAI compatible API. Drop-in replacement for OpenAI running LLMs on consumer-grade hardware. Free Open Source OpenAI alternative. No GPU required. Runs ggml, GPTQ, onnx, TF compatible models: llama, gpt4all, rwkv, whisper, vicuna, koala, gpt4all-j, cerebras, falcon, dolly, starcoder, and many others"
25,LLM,PaddleNLP,9947,2621,Python,https://github.com/PaddlePaddle/PaddleNLP,PaddlePaddle,530,2023-08-18T03:15:34Z,"👑 Easy-to-use and powerful NLP and LLM library with 🤗 Awesome model zoo, supporting wide-range of NLP tasks from research to industrial applications, including 🗂Text Classification,  🔍 Neural Search, ❓ Question Answering, ℹ️ Information Extraction, 📄 Document Intelligence, 💌 Sentiment Analysis etc."
26,LLM,RWKV-LM,9501,653,Python,https://github.com/BlinkDL/RWKV-LM,BlinkDL,27,2023-08-14T16:18:37Z,"RWKV is an RNN with transformer-level LLM performance. It can be directly trained like a GPT (parallelizable). So it's combining the best of RNN and transformer - great performance, fast inference, saves VRAM, fast training, ""infinite"" ctx_len, and free sentence embedding."
27,LLM,ludwig,9151,1062,Python,https://github.com/ludwig-ai/ludwig,ludwig-ai,231,2023-08-18T03:07:18Z,"Low-code framework for building custom LLMs, neural networks, and other AI models"
28,LLM,peft,8942,713,Python,https://github.com/huggingface/peft,huggingface,74,2023-08-18T01:48:52Z,🤗 PEFT: State-of-the-art Parameter-Efficient Fine-Tuning.
29,LLM,pandas-ai,8206,628,Python,https://github.com/gventuri/pandas-ai,gventuri,75,2023-08-17T14:45:07Z,"PandasAI is a Python library that integrates generative artificial intelligence capabilities into Pandas, making dataframes conversational"
30,LLM,open-llms,7733,427,,https://github.com/eugeneyan/open-llms,eugeneyan,1,2023-07-28T09:01:04Z,📋 A list of open LLMs available for commercial use.
31,LLM,gorilla,7687,560,Python,https://github.com/ShishirPatil/gorilla,ShishirPatil,22,2023-08-11T20:35:54Z,Gorilla: An API store for LLMs
32,LLM,dify,7363,1065,TypeScript,https://github.com/langgenius/dify,langgenius,31,2023-08-18T03:17:33Z,"One API for plugins and datasets, one interface for prompt engineering and visual operation, all for creating powerful AI applications."
33,LLM,qlora,7195,619,Jupyter Notebook,https://github.com/artidoro/qlora,artidoro,148,2023-08-15T22:21:13Z,QLoRA: Efficient Finetuning of Quantized LLMs
34,LLM,Awesome-LLM,7028,486,,https://github.com/Hannibal046/Awesome-LLM,Hannibal046,0,2023-08-17T05:43:17Z,Awesome-LLM: a curated list of Large Language Model
35,LLM,web-llm,6950,402,TypeScript,https://github.com/mlc-ai/web-llm,mlc-ai,35,2023-08-16T08:09:54Z,Bringing large-language models and chat to web browsers. Everything runs inside the browser with no server support.
36,LLM,h2ogpt,6860,798,Python,https://github.com/h2oai/h2ogpt,h2oai,167,2023-08-18T01:29:36Z,"Private Q&A and summarization of documents+images or chat with local GPT, 100% private, Apache 2.0. Supports LLaMa2, llama.cpp, and more. Demo: https://gpt.h2o.ai/"
37,LLM,petals,6736,323,Python,https://github.com/bigscience-workshop/petals,bigscience-workshop,65,2023-08-17T01:41:24Z,"🌸 Run LLMs at home, BitTorrent-style. Fine-tuning and inference up to 10x faster than offloading"
38,LLM,deeplake,6685,513,Python,https://github.com/activeloopai/deeplake,activeloopai,45,2023-08-17T20:10:28Z,"Database for AI. Store Vectors, Images, Texts, Videos, etc. Use with LLMs/LangChain. Store, query, version, & visualize any AI data. Stream data in real-time to PyTorch/TensorFlow. https://activeloop.ai"
39,LLM,TypeChat,6118,258,TypeScript,https://github.com/microsoft/TypeChat,microsoft,21,2023-08-17T05:09:46Z,TypeChat is a library that makes it easy to build natural language interfaces using types.
40,LLM,LLMsPracticalGuide,6041,434,,https://github.com/Mooler0410/LLMsPracticalGuide,Mooler0410,6,2023-08-06T18:49:52Z,"A curated list of practical guide resources of LLMs (LLMs Tree, Examples, Papers)"
41,LLM,DB-GPT,6030,868,Python,https://github.com/eosphoros-ai/DB-GPT,eosphoros-ai,125,2023-08-18T02:43:41Z,Revolutionizing Database Interactions with Private LLM Technology
42,LLM,prompt-engineering-for-developers,5975,691,Jupyter Notebook,https://github.com/datawhalechina/prompt-engineering-for-developers,datawhalechina,3,2023-08-18T02:01:20Z,面向开发者的 LLM 入门教程，吴恩达大模型系列课程中文版
43,LLM,OpenLLM,5641,375,Python,https://github.com/bentoml/OpenLLM,bentoml,30,2023-08-18T03:14:44Z,Operating LLMs in production
44,LLM,ollama,5455,293,C,https://github.com/jmorganca/ollama,jmorganca,77,2023-08-18T00:52:01Z,Get up and running with Llama 2 and other large language models locally
45,LLM,vllm,5374,538,Python,https://github.com/vllm-project/vllm,vllm-project,219,2023-08-18T01:12:46Z,A high-throughput and memory-efficient inference and serving engine for LLMs
46,LLM,e2b,5365,472,Python,https://github.com/e2b-dev/e2b,e2b-dev,3,2023-08-18T01:50:03Z,Monorepo for E2B - Cloud Operating System for AI Agents
47,LLM,openplayground,5271,374,TypeScript,https://github.com/nat/openplayground,nat,48,2023-08-15T19:03:24Z,An LLM playground you can run on your laptop
48,LLM,wenda,5195,670,JavaScript,https://github.com/wenda-LLM/wenda,wenda-LLM,24,2023-08-07T15:45:05Z,闻达：一个LLM调用平台。目标为针对特定环境的高效内容生成，同时考虑个人和中小企业的计算资源局限性，以及知识安全和私密性问题
49,LLM,WizardLM,5114,361,Python,https://github.com/nlpxucan/WizardLM,nlpxucan,109,2023-08-18T02:59:07Z,"Family of instruction-following LLMs powered by Evol-Instruct: WizardLM, WizardCoder and WizardMath"
50,LLM,LLMSurvey,5086,393,Python,https://github.com/RUCAIBox/LLMSurvey,RUCAIBox,20,2023-08-09T02:16:33Z,"The official GitHub page for the survey paper ""A Survey of Large Language Models""."
51,LLM,GPTCache,4995,331,Python,https://github.com/zilliztech/GPTCache,zilliztech,11,2023-08-17T22:44:25Z,Semantic cache for LLMs. Fully integrated with LangChain and llama_index. 
52,LLM,PentestGPT,4831,523,Python,https://github.com/GreyDGL/PentestGPT,GreyDGL,18,2023-08-17T07:21:48Z,A GPT-empowered penetration testing tool
53,LLM,RealChar,4783,518,JavaScript,https://github.com/Shaunwei/RealChar,Shaunwei,38,2023-08-17T23:21:53Z,"🎙️🤖Create, Customize and Talk to your AI Character/Companion in Realtime (All in One Codebase!). Have a natural seamless conversation with AI everywhere (mobile, web and terminal) using LLM OpenAI GPT3.5/4, Anthropic Claude2, Chroma Vector DB, Whisper Speech2Text, ElevenLabs Text2Speech🎙️🤖"
54,LLM,llm,4611,253,Rust,https://github.com/rustformers/llm,rustformers,56,2023-08-17T18:31:04Z,An ecosystem of Rust libraries for working with large language models
55,LLM,txtai,4587,369,Python,https://github.com/neuml/txtai,neuml,11,2023-08-17T19:46:29Z,"💡 All-in-one open-source embeddings database for semantic search, LLM orchestration and language model workflows"
56,LLM,sweep,4557,165,Python,https://github.com/sweepai/sweep,sweepai,65,2023-08-18T02:19:55Z,Sweep: AI-powered Junior Developer for small features and bug fixes.
57,LLM,awesome-langchain,4520,281,,https://github.com/kyrolabs/awesome-langchain,kyrolabs,0,2023-08-17T13:02:57Z,😎 Awesome list of tools and projects with the awesome LangChain framework
58,LLM,OpenChat,4454,625,Blade,https://github.com/openchatai/OpenChat,openchatai,23,2023-08-16T10:53:40Z,LLMs custom-chatbots console ⚡
59,LLM,CodeGen,4244,314,Python,https://github.com/salesforce/CodeGen,salesforce,33,2023-08-15T17:38:29Z,CodeGen is a family of open-source model for program synthesis. Trained on TPU-v4. Competitive with OpenAI Codex.
60,LLM,ai,4123,817,TypeScript,https://github.com/vercel/ai,vercel,31,2023-08-17T23:21:30Z,"Build AI-powered applications with React, Svelte, Vue, and Solid"
61,LLM,Bard-API,4105,516,Python,https://github.com/dsdanielpark/Bard-API,dsdanielpark,24,2023-08-18T02:46:55Z,The unofficial python package that returns response of Google Bard through cookie value.
62,LLM,embedchain,3887,802,Python,https://github.com/embedchain/embedchain,embedchain,71,2023-08-17T19:29:44Z,Framework to easily create LLM powered bots over any dataset.
63,LLM,Llama2-Chinese,3800,338,Python,https://github.com/FlagAlpha/Llama2-Chinese,FlagAlpha,47,2023-08-17T08:22:46Z,Llama中文社区，最好的中文Llama大模型，完全开源可商用
64,LLM,xiaogpt,3726,539,Python,https://github.com/yihong0618/xiaogpt,yihong0618,34,2023-08-04T11:00:09Z,Play ChatGPT and other LLM with Xiaomi AI Speaker
65,LLM,flyte,3667,372,Python,https://github.com/flyteorg/flyte,flyteorg,786,2023-08-16T17:04:23Z,"Scalable and flexible workflow orchestration platform that seamlessly unifies data, ML and analytics stacks."
66,LLM,postgresml,3637,144,Rust,https://github.com/postgresml/postgresml,postgresml,49,2023-08-16T23:42:41Z,"PostgresML is an AI application database. Download open source models from Huggingface, or train your own, to create and index LLM embeddings, generate text, or make online predictions using only SQL. "
67,LLM,Learn_Prompting,3554,543,TeX,https://github.com/trigaten/Learn_Prompting,trigaten,69,2023-08-18T00:46:08Z,
68,LLM,Huatuo-Llama-Med-Chinese,3536,335,Python,https://github.com/SCIR-HI/Huatuo-Llama-Med-Chinese,SCIR-HI,15,2023-08-12T15:25:37Z,"Repo for BenTsao [original name: HuaTuo (华驼)], Instruction-tuning Large Language Models with Chinese Medical Knowledge. 本草（原名：华驼）模型仓库，基于中文医学知识的大语言模型指令微调"
69,LLM,FastGPT,3491,674,TypeScript,https://github.com/labring/FastGPT,labring,19,2023-08-18T02:45:59Z,"FastGPT is a knowledge-based question answering system based on the LLM language model, providing out-of-the-box capabilities for data processing, model invocation, and more. It also allows for complex question answering scenarios through visual workflow orchestration using Flow!"
70,LLM,llm-workflow-engine,3445,458,Python,https://github.com/llm-workflow-engine/llm-workflow-engine,llm-workflow-engine,5,2023-08-15T20:25:45Z,Power CLI and Workflow manager for LLMs (core package)
71,LLM,skypilot,3435,211,Python,https://github.com/skypilot-org/skypilot,skypilot-org,248,2023-08-18T02:15:13Z,"SkyPilot: Run LLMs, AI, and Batch jobs on any cloud. Get maximum savings, highest GPU availability, and managed execution—all with a simple interface."
72,LLM,researchgpt,3315,310,Python,https://github.com/mukulpatnaik/researchgpt,mukulpatnaik,6,2023-06-16T14:46:45Z,A LLM based research assistant that allows you to have a conversation with a research paper
73,LLM,Qwen-7B,3288,230,Python,https://github.com/QwenLM/Qwen-7B,QwenLM,75,2023-08-17T17:05:02Z,The official repo of Qwen-7B (通义千问-7B) chat & pretrained large language model proposed by Alibaba Cloud.
74,LLM,khoj,3267,130,Python,https://github.com/khoj-ai/khoj,khoj-ai,57,2023-08-17T05:55:01Z,An AI personal assistant for your digital brain
75,LLM,GPT-4-LLM,3249,239,HTML,https://github.com/Instruction-Tuning-with-GPT-4/GPT-4-LLM,Instruction-Tuning-with-GPT-4,7,2023-06-11T13:40:30Z,Instruction Tuning with GPT-4
76,LLM,Luotuo-Chinese-LLM,3230,225,Jupyter Notebook,https://github.com/LC1332/Luotuo-Chinese-LLM,LC1332,2,2023-07-13T01:42:29Z,骆驼(Luotuo): Open Sourced Chinese Language Models. Developed by 陈启源 @ 华中师范大学 & 李鲁鲁 @ 商汤科技 & 冷子昂 @ 商汤科技
77,LLM,llm-numbers,3210,102,,https://github.com/ray-project/llm-numbers,ray-project,2,2023-05-23T18:46:14Z,Numbers every LLM developer should know
78,LLM,marvin,3177,335,Python,https://github.com/PrefectHQ/marvin,PrefectHQ,17,2023-08-16T02:19:17Z,✨ Build AI interfaces that spark joy
79,LLM,one-api,3101,711,Go,https://github.com/songquanpeng/one-api,songquanpeng,53,2023-08-17T15:01:01Z,"OpenAI 接口管理 & 分发系统，支持 Azure、Anthropic Claude、Google PaLM 2、智谱 ChatGLM、百度文心一言、讯飞星火认知以及阿里通义千问，可用于二次分发管理 key，仅单可执行文件，已打包好 Docker 镜像，一键部署，开箱即用. OpenAI key management & redistribution system, using a single API for all LLMs, and features an English UI."
80,LLM,tree-of-thought-llm,2984,236,Python,https://github.com/princeton-nlp/tree-of-thought-llm,princeton-nlp,2,2023-08-10T16:15:15Z,"Official Implementation of ""Tree of Thoughts: Deliberate Problem Solving with Large Language Models"""
81,LLM,LLM-As-Chatbot,2949,363,Python,https://github.com/deep-diver/LLM-As-Chatbot,deep-diver,16,2023-08-17T08:19:00Z,LLM as a Chatbot Service
82,LLM,llm-foundry,2940,323,Python,https://github.com/mosaicml/llm-foundry,mosaicml,55,2023-08-17T22:31:32Z,LLM training code for MosaicML foundation models
83,LLM,paper-qa,2933,269,Python,https://github.com/whitead/paper-qa,whitead,38,2023-08-12T06:46:11Z,LLM Chain for answering questions from documents with citations
84,LLM,LLaMA-Efficient-Tuning,2915,717,Python,https://github.com/hiyouga/LLaMA-Efficient-Tuning,hiyouga,36,2023-08-17T17:52:03Z,"Easy-to-use fine-tuning framework using PEFT (PT+SFT+RLHF with QLoRA) (LLaMA-2, BLOOM, Falcon, Baichuan, Qwen, ChatGLM2)"
85,LLM,chainlit,2872,274,Python,https://github.com/Chainlit/chainlit,Chainlit,37,2023-08-17T17:18:46Z,Build Python LLM apps in minutes ⚡️
86,LLM,InternGPT,2815,210,Python,https://github.com/OpenGVLab/InternGPT,OpenGVLab,8,2023-07-24T07:17:46Z,"InternGPT (iGPT) is an open source demo platform where you can easily showcase your AI models. Now it supports DragGAN, ChatGPT, ImageBind, multimodal chat like GPT-4, SAM, interactive image editing, etc. Try it at igpt.opengvlab.com (支持DragGAN、ChatGPT、ImageBind、SAM的在线Demo系统)"
87,LLM,awesome-pretrained-chinese-nlp-models,2775,311,Python,https://github.com/lonePatient/awesome-pretrained-chinese-nlp-models,lonePatient,0,2023-08-15T13:30:11Z,Awesome Pretrained Chinese NLP Models，高质量中文预训练模型&大模型&多模态模型&大语言模型集合
88,LLM,alpa,2689,320,Python,https://github.com/alpa-projects/alpa,alpa-projects,53,2023-07-14T20:20:53Z,Training and serving large-scale neural networks with auto parallelization.
89,LLM,LLMZoo,2577,180,Python,https://github.com/FreedomIntelligence/LLMZoo,FreedomIntelligence,24,2023-07-25T10:33:29Z,"⚡LLM Zoo is a project that provides data, models, and evaluation benchmark for large language models.⚡"
90,LLM,towhee,2569,226,Python,https://github.com/towhee-io/towhee,towhee-io,17,2023-08-14T00:01:16Z,Towhee is a framework that is dedicated to making neural data processing pipelines simple and fast.
91,LLM,awesome-generative-ai,2546,214,,https://github.com/steven2358/awesome-generative-ai,steven2358,4,2023-08-17T22:38:23Z,A curated list of modern Generative Artificial Intelligence projects and services
92,LLM,h2o-llmstudio,2520,260,Python,https://github.com/h2oai/h2o-llmstudio,h2oai,43,2023-08-18T03:15:30Z,H2O LLM Studio - a framework and no-code GUI for fine-tuning LLMs. Documentation: https://h2oai.github.io/h2o-llmstudio/
93,LLM,lance,2502,100,Rust,https://github.com/lancedb/lance,lancedb,100,2023-08-17T22:05:33Z,"Modern columnar data format for ML and LLMs implemented in Rust. Convert from parquet in 2 lines of code for 100x faster random access, vector index, and data versioning. Compatible with Pandas, DuckDB, Polars, Pyarrow, with more integrations coming.."
94,LLM,DoctorGPT,2473,224,Jupyter Notebook,https://github.com/llSourcell/DoctorGPT,llSourcell,10,2023-08-16T20:04:23Z,"DoctorGPT is an LLM that can pass the US Medical Licensing Exam. It works offline, it's cross-platform, & your health data stays private."
95,LLM,RWKV-Runner,2471,201,TypeScript,https://github.com/josStorer/RWKV-Runner,josStorer,71,2023-08-16T15:33:53Z,"A RWKV management and startup tool, full automation, only 8MB. And provides an interface compatible with the OpenAI API. RWKV is a large language model that is fully open source and available for commercial use."
96,LLM,databerry,2429,284,TypeScript,https://github.com/gmpetrov/databerry,gmpetrov,70,2023-08-17T17:07:21Z,The no-code platform for building custom LLM Agents
97,LLM,unlocking-the-power-of-llms,2428,157,Shell,https://github.com/howl-anderson/unlocking-the-power-of-llms,howl-anderson,2,2023-05-11T16:04:16Z,使用 Prompts 和 Chains 让 ChatGPT 成为神奇的生产力工具！Unlocking the power of LLMs.
98,LLM,Promptify,2428,173,Jupyter Notebook,https://github.com/promptslab/Promptify,promptslab,35,2023-08-04T22:12:49Z,"Prompt Engineering | Prompt Versioning | Use GPT or other prompt based models to get structured output. Join our discord for Prompt-Engineering, LLMs and other latest research"
99,LLM,ChatGPT-Admin-Web,2425,1118,TypeScript,https://github.com/AprilNEA/ChatGPT-Admin-Web,AprilNEA,10,2023-08-18T00:18:13Z,带有用户管理和后台管理系统的 ChatGPT WebUI
100,LLM,argilla,2401,228,Python,https://github.com/argilla-io/argilla,argilla-io,221,2023-08-17T17:13:37Z,✨Argilla: the open-source data curation platform for LLMs
1,chatGPT,awesome-chatgpt-prompts,86404,11618,HTML,https://github.com/f/awesome-chatgpt-prompts,f,0,2023-08-17T13:15:46Z,This repo includes ChatGPT prompt curation to use ChatGPT better.
2,chatGPT,leetcode,51917,9384,JavaScript,https://github.com/azl397985856/leetcode,azl397985856,7,2023-08-17T14:06:07Z,推荐免费ChatGPT网站：www.lintcode.com/chat-gpt?utm_source=tf-github-lucifer  LeetCode Solutions: A Record of My Problem Solving Journey.( leetcode题解，记录自己的leetcode解题之路。)
3,chatGPT,openai-cookbook,46303,7529,Jupyter Notebook,https://github.com/openai/openai-cookbook,openai,93,2023-08-17T13:56:21Z,Examples and guides for using the OpenAI API
4,chatGPT,gpt4free,44091,11361,Python,https://github.com/xtekky/gpt4free,xtekky,178,2023-08-17T21:13:56Z,The official gpt4free repository | various collection of powerful language models
5,chatGPT,awesome-chatgpt-prompts-zh,42742,13033,,https://github.com/PlexPt/awesome-chatgpt-prompts-zh,PlexPt,35,2023-08-08T04:36:57Z,ChatGPT 中文调教指南。各种场景使用指南。学习怎么让它听你的话。
6,chatGPT,ChatGPT-Next-Web,40756,37925,TypeScript,https://github.com/Yidadaa/ChatGPT-Next-Web,Yidadaa,26,2023-08-17T15:51:25Z,A well-designed cross-platform ChatGPT UI (Web / PWA / Linux / Win / MacOS). 一键拥有你自己的跨平台 ChatGPT 应用。
7,chatGPT,ChatGPT,40279,4787,Rust,https://github.com/lencx/ChatGPT,lencx,467,2023-08-03T13:51:54Z,"🔮 ChatGPT Desktop Application (Mac, Windows and Linux)"
8,chatGPT,gpt_academic,39838,5256,Python,https://github.com/binary-husky/gpt_academic,binary-husky,312,2023-08-17T13:14:39Z,"为ChatGPT/GLM提供图形交互界面，特别优化论文阅读/润色/写作体验，模块化设计，支持自定义快捷按钮&函数插件，支持Python和C++等项目剖析&自译解功能，PDF/LaTex论文翻译&总结功能，支持并行问询多种LLM模型，支持清华chatglm2等本地模型。兼容复旦MOSS, llama, rwkv, newbing, claude, claude2等"
9,chatGPT,Open-Assistant,34862,3110,Python,https://github.com/LAION-AI/Open-Assistant,LAION-AI,214,2023-08-18T01:54:39Z,"OpenAssistant is a chat-based assistant that understands tasks, can interact with third-party systems, and retrieve information dynamically to do so."
10,chatGPT,Prompt-Engineering-Guide,34832,3118,MDX,https://github.com/dair-ai/Prompt-Engineering-Guide,dair-ai,55,2023-08-15T14:47:35Z,"🐙 Guides, papers, lecture, notebooks and resources for prompt engineering"
11,chatGPT,hello-algorithm,32651,6273,Java,https://github.com/geekxh/hello-algorithm,geekxh,7,2023-06-13T04:13:17Z,🌍 针对小白的算法训练 | 包括四部分：①.大厂面经 ②.力扣图解  ③.千本开源电子书 ④.百张技术思维导图（项目花了上百小时，希望可以点 star 支持，🌹感谢~）推荐免费ChatGPT使用网站
12,chatGPT,ChatGPT,27127,4584,Python,https://github.com/acheong08/ChatGPT,acheong08,11,2023-08-02T06:02:10Z,Reverse engineered ChatGPT API
13,chatGPT,chatgpt-web,26234,10382,Vue,https://github.com/Chanzhaoyu/chatgpt-web,Chanzhaoyu,68,2023-08-11T06:05:18Z,用 Express 和  Vue3 搭建的 ChatGPT 演示网页
14,chatGPT,quivr,20151,2137,TypeScript,https://github.com/StanGirard/quivr,StanGirard,231,2023-08-17T17:54:04Z,"Your Second Brain powered by Generative AI 🧠 Dump all your files and chat with it  ( GPT 3.5/4, Private, Anthropic, VertexAI, LLMs...) & Embeddings"
15,chatGPT,pandora,20095,3881,Python,https://github.com/pengzhile/pandora,pengzhile,21,2023-08-14T07:18:11Z,"潘多拉，一个让你呼吸顺畅的ChatGPT。Pandora, a ChatGPT that helps you breathe smoothly."
16,chatGPT,chatgpt-retrieval-plugin,19217,3492,Python,https://github.com/openai/chatgpt-retrieval-plugin,openai,118,2023-08-16T19:07:57Z,The ChatGPT Retrieval Plugin lets you easily find personal or work documents by asking questions in natural language.
17,chatGPT,gin-vue-admin,18029,5453,Go,https://github.com/flipped-aurora/gin-vue-admin,flipped-aurora,35,2023-08-17T09:23:14Z,"基于vite+vue3+gin搭建的开发基础平台（支持TS,JS混用），集成jwt鉴权，权限管理，动态路由，显隐可控组件，分页封装，多点登录拦截，资源权限，上传下载，代码生成器，表单生成器,chatGPT自动查表等开发必备功能。"
18,chatGPT,Pake,17689,2216,Rust,https://github.com/tw93/Pake,tw93,2,2023-08-11T02:54:31Z,🤱🏻 Turn any webpage into a desktop app with Rust.  🤱🏻 利用 Rust 轻松构建轻量级多端桌面应用
19,chatGPT,openai-translator,17651,1290,TypeScript,https://github.com/openai-translator/openai-translator,openai-translator,247,2023-08-15T10:45:14Z,基于 ChatGPT API 的划词翻译浏览器插件和跨平台桌面端应用    -    Browser extension and cross-platform desktop application for translation based on ChatGPT API.
20,chatGPT,chatbot-ui,16905,4944,TypeScript,https://github.com/mckaywrigley/chatbot-ui,mckaywrigley,320,2023-08-17T10:44:38Z,An open source ChatGPT UI.
21,chatGPT,chatgpt-on-wechat,15129,4499,Python,https://github.com/zhayujie/chatgpt-on-wechat,zhayujie,160,2023-08-17T09:21:17Z,"Wechat robot based on ChatGPT,  which using OpenAI api and itchat library. 使用ChatGPT搭建微信聊天机器人，基于 GPT3.5/GPT4.0/文心一言 模型，支持个人微信、公众号、企业微信部署，能处理文本、语音和图片，访问操作系统和互联网，支持基于知识库定制专属机器人。"
22,chatGPT,Hello-Python,14977,991,Python,https://github.com/mouredev/Hello-Python,mouredev,8,2023-08-03T18:45:43Z,"Curso para aprender el lenguaje de programación Python desde cero y para principiantes. Más de 30 clases, 25 horas en vídeo, código y grupo de chat. Desde sus fundamentos hasta la creación de un API Backend con base de datos y más..."
23,chatGPT,chatgpt-api,14886,1974,TypeScript,https://github.com/transitive-bullshit/chatgpt-api,transitive-bullshit,45,2023-07-07T07:40:35Z,Node.js client for the official ChatGPT API. 🔥
