rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
1,LLM,langchain,70480,10399,Python,https://github.com/langchain-ai/langchain,langchain-ai,1627,2023-12-08T03:18:11Z,⚡ Building applications with LLMs through composability ⚡
2,LLM,gpt4all,55947,6118,C++,https://github.com/nomic-ai/gpt4all,nomic-ai,289,2023-12-07T23:31:11Z,gpt4all: open-source LLM chatbots that you can run anywhere
3,LLM,gpt_academic,48727,6305,Python,https://github.com/binary-husky/gpt_academic,binary-husky,259,2023-12-07T16:18:14Z,"为ChatGPT/GLM提供实用化交互界面，特别优化论文阅读/润色/写作体验，模块化设计，支持自定义快捷按钮&函数插件，支持Python和C++等项目剖析&自译解功能，PDF/LaTex论文翻译&总结功能，支持并行问询多种LLM模型，支持chatglm2等本地模型。兼容文心一言, moss, llama2, rwkv, claude2, 通义千问, 书生, 讯飞星火等。"
4,LLM,MetaGPT,31119,3653,Python,https://github.com/geekan/MetaGPT,geekan,159,2023-12-08T03:15:56Z,"🌟 The Multi-Agent Framework: Given one line Requirement, return PRD, Design, Tasks, Repo"
5,LLM,quivr,25993,2953,TypeScript,https://github.com/StanGirard/quivr,StanGirard,98,2023-12-07T16:32:50Z,"Your GenAI Second Brain 🧠  A personal productivity assistant (RAG) ⚡️🤖 Chat with your docs (PDF, CSV, ...)  & apps using Langchain, GPT 3.5 / 4 turbo, Private, Anthropic, VertexAI, Ollama, LLMs, that you can share with users !  Local & Private alternative to OpenAI GPTs & ChatGPT powered by retrieval-augmented generation "
6,LLM,llama_index,24831,3093,Python,https://github.com/run-llama/llama_index,run-llama,234,2023-12-08T03:04:45Z,LlamaIndex (formerly GPT Index) is a data framework for your LLM applications
7,LLM,milvus,24435,2633,Go,https://github.com/milvus-io/milvus,milvus-io,486,2023-12-08T03:18:44Z,"A cloud-native vector database, storage for next generation AI applications"
8,LLM,JARVIS,22211,1916,Python,https://github.com/microsoft/JARVIS,microsoft,70,2023-12-04T10:58:34Z,"JARVIS, a system to connect LLMs with ML community. Paper: https://arxiv.org/pdf/2303.17580.pdf"
9,LLM,Mr.-Ranedeer-AI-Tutor,21598,2347,,https://github.com/JushBJJ/Mr.-Ranedeer-AI-Tutor,JushBJJ,10,2023-11-18T21:18:14Z,A GPT-4 AI Tutor Prompt for customizable personalized learning experiences.
10,LLM,ollama,20780,1150,Go,https://github.com/jmorganca/ollama,jmorganca,223,2023-12-08T01:02:21Z,Get up and running with Llama 2 and other large language models locally
11,LLM,Langchain-Chatchat,19265,3283,Python,https://github.com/chatchat-space/Langchain-Chatchat,chatchat-space,36,2023-12-07T08:07:24Z,"Langchain-Chatchat（原Langchain-ChatGLM）基于 Langchain 与 ChatGLM 等语言模型的本地知识库问答 | Langchain-Chatchat (formerly langchain-ChatGLM), local knowledge based LLM (like ChatGLM) QA app with langchain "
12,LLM,mindsdb,19171,2566,Python,https://github.com/mindsdb/mindsdb,mindsdb,484,2023-12-08T03:14:13Z,MindsDB connects AI models to real time data
13,LLM,Flowise,18413,8950,TypeScript,https://github.com/FlowiseAI/Flowise,FlowiseAI,240,2023-12-08T02:02:47Z,Drag & drop UI to build your customized LLM flow
14,LLM,ChatDev,18069,2165,Python,https://github.com/OpenBMB/ChatDev,OpenBMB,25,2023-12-07T18:25:32Z,Create Customized Software using Natural Language Idea (through LLM-powered Multi-Agent Collaboration)
15,LLM,unilm,16449,2213,Python,https://github.com/microsoft/unilm,microsoft,446,2023-11-29T09:51:49Z,"Large-scale Self-supervised Pre-training Across Tasks, Languages, and Modalities"
16,LLM,chatbox,15725,1658,TypeScript,https://github.com/Bin-Huang/chatbox,Bin-Huang,210,2023-11-26T12:57:00Z,"Chatbox is a desktop app for multiple cutting-edge LLM models, available on Windows, Mac, Linux"
17,LLM,Chinese-LLaMA-Alpaca,15603,1634,Python,https://github.com/ymcui/Chinese-LLaMA-Alpaca,ymcui,2,2023-11-09T07:56:13Z,中文LLaMA&Alpaca大语言模型+本地CPU/GPU训练部署 (Chinese LLaMA & Alpaca LLMs)
18,LLM,semantic-kernel,15203,2226,C#,https://github.com/microsoft/semantic-kernel,microsoft,421,2023-12-08T02:16:29Z,Integrate cutting-edge LLM technology quickly and easily into your apps
19,LLM,ChatGLM2-6B,14524,2287,Python,https://github.com/THUDM/ChatGLM2-6B,THUDM,392,2023-10-27T06:25:46Z,ChatGLM2-6B: An Open Bilingual Chat LLM | 开源双语对话语言模型
20,LLM,mlc-llm,14319,1057,Python,https://github.com/mlc-ai/mlc-llm,mlc-ai,108,2023-12-08T03:08:41Z,"Enable everyone to develop, optimize and deploy AI models natively on everyone's devices."
21,LLM,LocalAI,14049,1221,C++,https://github.com/mudler/LocalAI,mudler,177,2023-12-08T00:50:24Z,":robot: The free, Open Source OpenAI alternative. Self-hosted, community-driven and local-first. Drop-in replacement for OpenAI running on consumer-grade hardware. No GPU required. Runs ggml, gguf, GPTQ, onnx, TF compatible models: llama, llama2, rwkv, whisper, vicuna, koala, cerebras, falcon, dolly, starcoder, and many others"
22,LLM,ChuanhuChatGPT,13633,2136,Python,https://github.com/GaiZhenbiao/ChuanhuChatGPT,GaiZhenbiao,77,2023-12-07T10:52:57Z,"GUI for ChatGPT API and many LLMs. Supports agents, file-based QA, GPT finetuning and query with web search. All with a neat UI."
23,LLM,SuperAGI,13196,1596,Python,https://github.com/TransformerOptimus/SuperAGI,TransformerOptimus,112,2023-11-30T10:34:40Z,"<⚡️> SuperAGI - A dev-first open source autonomous AI agent framework. Enabling developers to build, manage & run useful autonomous agents quickly and reliably."
