rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
1,LLM,langchain,57246,7558,Python,https://github.com/langchain-ai/langchain,langchain-ai,2154,2023-08-03T02:24:43Z,⚡ Building applications with LLMs through composability ⚡
2,LLM,gpt_academic,39112,5135,Python,https://github.com/binary-husky/gpt_academic,binary-husky,306,2023-08-02T10:10:57Z,"为ChatGPT/GLM提供图形交互界面，特别优化论文阅读/润色/写作体验，模块化设计，支持自定义快捷按钮&函数插件，支持Python和C++等项目剖析&自译解功能，PDF/LaTex论文翻译&总结功能，支持并行问询多种LLM模型，支持清华chatglm2等本地模型。兼容复旦MOSS, llama, rwkv, newbing, claude, claude2等"
3,LLM,milvus,21832,2421,Go,https://github.com/milvus-io/milvus,milvus-io,636,2023-08-03T02:49:25Z,"A cloud-native vector database, storage for next generation AI applications"
4,LLM,JARVIS,21479,1811,Python,https://github.com/microsoft/JARVIS,microsoft,66,2023-07-28T09:59:24Z,"JARVIS, a system to connect LLMs with ML community. Paper: https://arxiv.org/pdf/2303.17580.pdf"
5,LLM,llama_index,19681,2211,Python,https://github.com/jerryjliu/llama_index,jerryjliu,305,2023-08-03T03:11:13Z,LlamaIndex (GPT Index) is a data framework for your LLM applications
6,LLM,quivr,19172,2002,TypeScript,https://github.com/StanGirard/quivr,StanGirard,239,2023-08-02T09:49:52Z,"🧠 Dump all your files and chat with it using your Generative AI Second Brain using LLMs ( GPT 3.5/4, Private, Anthropic, VertexAI ) & Embeddings 🧠 "
7,LLM,mindsdb,17422,2226,Python,https://github.com/mindsdb/mindsdb,mindsdb,533,2023-08-02T20:46:43Z,MindsDB connects AI models to databases and applications.
8,LLM,Mr.-Ranedeer-AI-Tutor,15481,1482,,https://github.com/JushBJJ/Mr.-Ranedeer-AI-Tutor,JushBJJ,8,2023-07-15T10:58:29Z,A GPT-4 AI Tutor Prompt for customizable personalized learning experiences.
9,LLM,unilm,14805,2068,Python,https://github.com/microsoft/unilm,microsoft,371,2023-08-01T10:00:29Z,"Large-scale Self-supervised Pre-training Across Tasks, Languages, and Modalities"
10,LLM,chatbox,14055,1493,TypeScript,https://github.com/Bin-Huang/chatbox,Bin-Huang,191,2023-08-01T06:45:01Z,"Chatbox is a desktop app for multiple cutting-edge LLM models that available on Windows, Mac, Linux"
11,LLM,Chinese-LLaMA-Alpaca,13605,1407,Python,https://github.com/ymcui/Chinese-LLaMA-Alpaca,ymcui,27,2023-08-01T09:09:25Z,中文LLaMA&Alpaca大语言模型+本地CPU/GPU训练部署 (Chinese LLaMA & Alpaca LLMs)
12,LLM,langchain-ChatGLM,13052,2080,Python,https://github.com/chatchat-space/langchain-ChatGLM,chatchat-space,531,2023-08-03T02:50:04Z,"langchain-ChatGLM, local knowledge based ChatGLM with langchain ｜ 基于本地知识库的 ChatGLM 问答"
13,LLM,dalai,12546,1422,CSS,https://github.com/cocktailpeanut/dalai,cocktailpeanut,295,2023-06-30T13:51:06Z,The simplest way to run LLaMA on your local machine
14,LLM,Flowise,12036,4645,TypeScript,https://github.com/FlowiseAI/Flowise,FlowiseAI,115,2023-08-03T00:48:48Z,Drag & drop UI to build your customized LLM flow
15,LLM,ChuanhuChatGPT,11879,1881,Python,https://github.com/GaiZhenbiao/ChuanhuChatGPT,GaiZhenbiao,50,2023-08-02T12:57:15Z,GUI for ChatGPT API and many LLMs
16,LLM,evals,11396,2206,Python,https://github.com/openai/evals,openai,69,2023-08-02T10:38:58Z,"Evals is a framework for evaluating LLMs and LLM systems, and an open-source registry of benchmarks."
17,LLM,semantic-kernel,11305,1605,C#,https://github.com/microsoft/semantic-kernel,microsoft,265,2023-08-03T01:37:08Z,Integrate cutting-edge LLM technology quickly and easily into your apps
18,LLM,mlc-llm,11236,777,Python,https://github.com/mlc-ai/mlc-llm,mlc-ai,88,2023-08-03T01:43:35Z,"Enable everyone to develop, optimize and deploy AI models natively on everyone's devices."
19,LLM,SuperAGI,11095,1252,Python,https://github.com/TransformerOptimus/SuperAGI,TransformerOptimus,128,2023-08-02T17:43:33Z,"<⚡️> SuperAGI - A dev-first open source autonomous AI agent framework. Enabling developers to build, manage & run useful autonomous agents quickly and reliably."
