rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
1,LLM,langchain,41711,4681,Python,https://github.com/hwchase17/langchain,hwchase17,1247,2023-05-24T15:38:08Z,⚡ Building applications with LLMs through composability ⚡
2,LLM,gpt_academic,34155,4180,Python,https://github.com/binary-husky/gpt_academic,binary-husky,224,2023-05-24T13:13:23Z,"为GPT/GLM提供图形交互界面，特别优化论文阅读润色体验，模块化设计支持自定义快捷按钮&函数插件，支持代码块表格显示，Tex公式双显示，支持Python和C++等项目剖析&自译解功能，PDF/LaTex论文翻译&总结功能，支持并行问询多种LLM模型，支持清华chatglm等本地模型。兼容复旦MOSS, llama, rwkv, 盘古等。"
3,LLM,JARVIS,20564,1668,Python,https://github.com/microsoft/JARVIS,microsoft,54,2023-05-15T15:19:28Z,"JARVIS, a system to connect LLMs with ML community. Paper: https://arxiv.org/pdf/2303.17580.pdf"
4,LLM,milvus,18841,2176,Go,https://github.com/milvus-io/milvus,milvus-io,483,2023-05-24T15:03:27Z,"A cloud-native vector database, storage for next generation AI applications"
5,LLM,llama_index,15831,1664,Python,https://github.com/jerryjliu/llama_index,jerryjliu,307,2023-05-24T14:59:43Z,LlamaIndex (GPT Index) is a project that provides a central interface to connect your LLM's with external data.
6,LLM,unilm,12423,1826,Python,https://github.com/microsoft/unilm,microsoft,321,2023-05-19T13:07:07Z,"Large-scale Self-supervised Pre-training Across Tasks, Languages, and Modalities"
7,LLM,dalai,11678,1347,CSS,https://github.com/cocktailpeanut/dalai,cocktailpeanut,289,2023-05-21T06:39:45Z,The simplest way to run LLaMA on your local machine
8,LLM,ChuanhuChatGPT,10536,1621,Python,https://github.com/GaiZhenbiao/ChuanhuChatGPT,GaiZhenbiao,52,2023-05-23T15:07:05Z,GUI for ChatGPT API and many LLMs
9,LLM,evals,9656,1846,Python,https://github.com/openai/evals,openai,55,2023-05-24T15:44:04Z,"Evals is a framework for evaluating LLMs and LLM systems, and an open-source registry of benchmarks."
10,LLM,Chinese-LLaMA-Alpaca,9308,946,Python,https://github.com/ymcui/Chinese-LLaMA-Alpaca,ymcui,76,2023-05-24T03:12:16Z,中文LLaMA&Alpaca大语言模型+本地CPU/GPU部署 (Chinese LLaMA & Alpaca LLMs)
11,LLM,semantic-kernel,9093,1088,C#,https://github.com/microsoft/semantic-kernel,microsoft,86,2023-05-24T14:25:39Z,Integrate cutting-edge LLM technology quickly and easily into your apps
12,LLM,haystack,8871,1208,Python,https://github.com/deepset-ai/haystack,deepset-ai,321,2023-05-24T15:26:13Z,":mag: Haystack is an open source NLP framework to interact with your data using Transformer models and LLMs (GPT-4, ChatGPT and alike). Haystack offers production-ready tools to quickly build complex question answering, semantic search, text generation applications, and more."
13,LLM,RWKV-LM,7401,485,Python,https://github.com/BlinkDL/RWKV-LM,BlinkDL,24,2023-05-23T03:44:13Z,"RWKV is an RNN with transformer-level LLM performance. It can be directly trained like a GPT (parallelizable). So it's combining the best of RNN and transformer - great performance, fast inference, saves VRAM, fast training, ""infinite"" ctx_len, and free sentence embedding."
