rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
1,LLM,langchain,56838,7475,Python,https://github.com/langchain-ai/langchain,langchain-ai,2124,2023-07-31T03:15:19Z,⚡ Building applications with LLMs through composability ⚡
2,LLM,gpt_academic,38953,5095,Python,https://github.com/binary-husky/gpt_academic,binary-husky,302,2023-07-30T06:08:21Z,"为ChatGPT/GLM提供图形交互界面，特别优化论文阅读/润色/写作体验，模块化设计，支持自定义快捷按钮&函数插件，支持Python和C++等项目剖析&自译解功能，PDF/LaTex论文翻译&总结功能，支持并行问询多种LLM模型，支持清华chatglm2等本地模型。兼容复旦MOSS, llama, rwkv, newbing, claude, claude2等"
3,LLM,milvus,21727,2414,Go,https://github.com/milvus-io/milvus,milvus-io,624,2023-07-31T02:51:16Z,"A cloud-native vector database, storage for next generation AI applications"
4,LLM,JARVIS,21456,1796,Python,https://github.com/microsoft/JARVIS,microsoft,65,2023-07-28T09:59:24Z,"JARVIS, a system to connect LLMs with ML community. Paper: https://arxiv.org/pdf/2303.17580.pdf"
5,LLM,llama_index,19558,2190,Python,https://github.com/jerryjliu/llama_index,jerryjliu,298,2023-07-31T02:46:06Z,LlamaIndex (GPT Index) is a data framework for your LLM applications
6,LLM,quivr,18925,1980,TypeScript,https://github.com/StanGirard/quivr,StanGirard,229,2023-07-30T22:06:37Z,"🧠 Dump all your files and chat with it using your Generative AI Second Brain using LLMs ( GPT 3.5/4, Private, Anthropic, VertexAI ) & Embeddings 🧠 "
7,LLM,mindsdb,17392,2218,Python,https://github.com/mindsdb/mindsdb,mindsdb,537,2023-07-31T01:07:06Z,MindsDB connects AI models to databases and applications.
8,LLM,Mr.-Ranedeer-AI-Tutor,15431,1478,,https://github.com/JushBJJ/Mr.-Ranedeer-AI-Tutor,JushBJJ,8,2023-07-15T10:58:29Z,A GPT-4 AI Tutor Prompt for customizable personalized learning experiences.
9,LLM,unilm,14737,2053,Python,https://github.com/microsoft/unilm,microsoft,366,2023-07-28T03:12:01Z,"Large-scale Self-supervised Pre-training Across Tasks, Languages, and Modalities"
10,LLM,chatbox,13993,1487,TypeScript,https://github.com/Bin-Huang/chatbox,Bin-Huang,189,2023-07-30T13:58:01Z,"Chatbox is a desktop app for GPT/LLM that supports Windows, Mac, Linux & Web Online"
11,LLM,Chinese-LLaMA-Alpaca,13468,1398,Python,https://github.com/ymcui/Chinese-LLaMA-Alpaca,ymcui,21,2023-07-26T16:35:03Z,中文LLaMA&Alpaca大语言模型+本地CPU/GPU训练部署 (Chinese LLaMA & Alpaca LLMs)
12,LLM,langchain-ChatGLM,12841,2033,Python,https://github.com/chatchat-space/langchain-ChatGLM,chatchat-space,518,2023-07-31T03:05:12Z,"langchain-ChatGLM, local knowledge based ChatGLM with langchain ｜ 基于本地知识库的 ChatGLM 问答"
13,LLM,dalai,12526,1422,CSS,https://github.com/cocktailpeanut/dalai,cocktailpeanut,295,2023-06-30T13:51:06Z,The simplest way to run LLaMA on your local machine
14,LLM,ChuanhuChatGPT,11844,1880,Python,https://github.com/GaiZhenbiao/ChuanhuChatGPT,GaiZhenbiao,50,2023-07-30T09:07:33Z,GUI for ChatGPT API and many LLMs
15,LLM,Flowise,11794,4424,TypeScript,https://github.com/FlowiseAI/Flowise,FlowiseAI,106,2023-07-31T00:54:50Z,Drag & drop UI to build your customized LLM flow
16,LLM,evals,11357,2199,Python,https://github.com/openai/evals,openai,69,2023-07-29T17:07:54Z,"Evals is a framework for evaluating LLMs and LLM systems, and an open-source registry of benchmarks."
17,LLM,semantic-kernel,11249,1591,C#,https://github.com/microsoft/semantic-kernel,microsoft,263,2023-07-30T15:35:58Z,Integrate cutting-edge LLM technology quickly and easily into your apps
18,LLM,mlc-llm,11155,770,Python,https://github.com/mlc-ai/mlc-llm,mlc-ai,90,2023-07-31T01:43:49Z,"Enable everyone to develop, optimize and deploy AI models natively on everyone's devices."
19,LLM,SuperAGI,10990,1242,Python,https://github.com/TransformerOptimus/SuperAGI,TransformerOptimus,148,2023-07-30T19:50:30Z,"<⚡️> SuperAGI - A dev-first open source autonomous AI agent framework. Enabling developers to build, manage & run useful autonomous agents quickly and reliably."
20,LLM,botpress,10755,1506,TypeScript,https://github.com/botpress/botpress,botpress,3,2023-07-29T21:45:50Z,The open-source hub to build & deploy GPT/LLM Agents ⚡️
21,LLM,ChatGLM2-6B,10489,1702,Python,https://github.com/THUDM/ChatGLM2-6B,THUDM,207,2023-07-28T02:50:38Z,ChatGLM2-6B: An Open Bilingual Chat LLM | 开源双语对话语言模型
22,LLM,haystack,10217,1324,Python,https://github.com/deepset-ai/haystack,deepset-ai,370,2023-07-30T15:24:01Z,":mag: LLM orchestration framework to build customizable, production-ready LLM applications. Connect components (Models, Vector DBs, File Converters) to Pipelines or Agents that can interact with your data. With advanced retrieval methods, it's best suited for building RAG, question answering, semantic search and conversational agent"
23,LLM,PaddleNLP,9811,2596,Python,https://github.com/PaddlePaddle/PaddleNLP,PaddlePaddle,483,2023-07-31T03:03:01Z,"👑 Easy-to-use and powerful NLP library with 🤗 Awesome model zoo, supporting wide-range of NLP tasks from research to industrial applications, including 🗂Text Classification,  🔍 Neural Search, ❓ Question Answering, ℹ️ Information Extraction, 📄 Document Intelligence, 💌 Sentiment Analysis etc."
24,LLM,LocalAI,9269,838,Go,https://github.com/go-skynet/LocalAI,go-skynet,102,2023-07-31T00:02:41Z,":robot: Self-hosted, community-driven, local OpenAI-compatible API. Drop-in replacement for OpenAI running LLMs on consumer-grade hardware. Free Open Source OpenAI alternative. No GPU required. LocalAI is an API to run ggml compatible models: llama, gpt4all, rwkv, whisper, vicuna, koala, gpt4all-j, cerebras, falcon, dolly, starcoder, and many other"
25,LLM,RWKV-LM,9249,637,Python,https://github.com/BlinkDL/RWKV-LM,BlinkDL,36,2023-07-27T02:08:50Z,"RWKV is an RNN with transformer-level LLM performance. It can be directly trained like a GPT (parallelizable). So it's combining the best of RNN and transformer - great performance, fast inference, saves VRAM, fast training, ""infinite"" ctx_len, and free sentence embedding."
26,LLM,ludwig,9061,1053,Python,https://github.com/ludwig-ai/ludwig,ludwig-ai,229,2023-07-30T22:49:31Z,"Declarative framework for building LLMs, neural networks, and GBMs"
27,LLM,peft,8478,658,Python,https://github.com/huggingface/peft,huggingface,71,2023-07-29T04:58:53Z,🤗 PEFT: State-of-the-art Parameter-Efficient Fine-Tuning.
28,LLM,pandas-ai,8001,591,Python,https://github.com/gventuri/pandas-ai,gventuri,62,2023-07-31T00:26:25Z,"PandasAI is a Python library that integrates generative artificial intelligence capabilities into Pandas, making dataframes conversational"
29,LLM,open-llms,7538,407,,https://github.com/eugeneyan/open-llms,eugeneyan,1,2023-07-28T09:01:04Z,📋 A list of open LLMs available for commercial use.
30,LLM,MetaGPT,7208,931,Python,https://github.com/geekan/MetaGPT,geekan,31,2023-07-30T18:41:29Z,"🌟 The Multi-Agent Framework: Given one line Requirement, return PRD, Design, Tasks, Repo"
31,LLM,qlora,6923,585,Jupyter Notebook,https://github.com/artidoro/qlora,artidoro,142,2023-07-30T21:57:35Z,QLoRA: Efficient Finetuning of Quantized LLMs
32,LLM,web-llm,6741,385,TypeScript,https://github.com/mlc-ai/web-llm,mlc-ai,33,2023-07-30T15:33:29Z,Bringing large-language models and chat to web browsers. Everything runs inside the browser with no server support.
33,LLM,deeplake,6563,504,Python,https://github.com/activeloopai/deeplake,activeloopai,44,2023-07-30T17:17:31Z,"Database for AI. Store Vectors, Images, Texts, Videos, etc. Use with LLMs/LangChain. Store, query, version, & visualize any AI data. Stream data in real-time to PyTorch/TensorFlow. https://activeloop.ai"
34,LLM,Awesome-LLM,6449,429,,https://github.com/Hannibal046/Awesome-LLM,Hannibal046,0,2023-07-28T06:12:24Z,Awesome-LLM: a curated list of Large Language Model
35,LLM,h2ogpt,6202,704,Python,https://github.com/h2oai/h2ogpt,h2oai,151,2023-07-30T17:43:09Z,"Private Q&A and summarization of documents+images or chat with local GPT, 100% private, Apache 2.0. Supports LLaMa2, llama.cpp, and more. Demo: https://gpt.h2o.ai/"
36,LLM,dify,6142,889,TypeScript,https://github.com/langgenius/dify,langgenius,47,2023-07-31T03:08:22Z,"One API for plugins and datasets, one interface for prompt engineering and visual operation, all for creating powerful AI applications."
37,LLM,LLMsPracticalGuide,5830,404,,https://github.com/Mooler0410/LLMsPracticalGuide,Mooler0410,7,2023-07-10T03:46:12Z,"A curated list of practical guide resources of LLMs (LLMs Tree, Examples, Papers)"
38,LLM,DB-GPT,5671,811,Python,https://github.com/eosphoros-ai/DB-GPT,eosphoros-ai,97,2023-07-29T14:07:56Z,Revolutionizing Database Interactions with Private LLM Technology
