rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
1,LLM,langchain,43423,4972,Python,https://github.com/hwchase17/langchain,hwchase17,1334,2023-05-31T03:12:36Z,⚡ Building applications with LLMs through composability ⚡
2,LLM,gpt_academic,34715,4284,Python,https://github.com/binary-husky/gpt_academic,binary-husky,241,2023-05-31T02:42:54Z,"为ChatGPT/GLM提供图形交互界面，特别优化论文阅读润色体验，模块化设计支持自定义快捷按钮&函数插件，支持代码块表格显示，Tex公式双显示，支持Python和C++等项目剖析&自译解功能，PDF/LaTex论文翻译&总结功能，支持并行问询多种LLM模型，支持清华chatglm等本地模型。兼容复旦MOSS, llama, rwkv, 盘古, newbing, claude等"
3,LLM,JARVIS,20735,1692,Python,https://github.com/microsoft/JARVIS,microsoft,54,2023-05-15T15:19:28Z,"JARVIS, a system to connect LLMs with ML community. Paper: https://arxiv.org/pdf/2303.17580.pdf"
4,LLM,milvus,19086,2187,Go,https://github.com/milvus-io/milvus,milvus-io,498,2023-05-31T03:07:49Z,"A cloud-native vector database, storage for next generation AI applications"
5,LLM,llama_index,16314,1719,Python,https://github.com/jerryjliu/llama_index,jerryjliu,335,2023-05-31T01:50:15Z,LlamaIndex (GPT Index) is a data framework for your LLM applications
6,LLM,unilm,12512,1836,Python,https://github.com/microsoft/unilm,microsoft,325,2023-05-30T05:17:17Z,"Large-scale Self-supervised Pre-training Across Tasks, Languages, and Modalities"
7,LLM,dalai,11807,1358,CSS,https://github.com/cocktailpeanut/dalai,cocktailpeanut,288,2023-05-21T06:39:45Z,The simplest way to run LLaMA on your local machine
8,LLM,ChuanhuChatGPT,10670,1641,Python,https://github.com/GaiZhenbiao/ChuanhuChatGPT,GaiZhenbiao,53,2023-05-30T16:40:21Z,GUI for ChatGPT API and many LLMs
9,LLM,Chinese-LLaMA-Alpaca,9879,1004,Python,https://github.com/ymcui/Chinese-LLaMA-Alpaca,ymcui,47,2023-05-31T01:49:27Z,中文LLaMA&Alpaca大语言模型+本地CPU/GPU训练部署 (Chinese LLaMA & Alpaca LLMs)
10,LLM,evals,9819,1889,Python,https://github.com/openai/evals,openai,56,2023-05-31T00:03:40Z,"Evals is a framework for evaluating LLMs and LLM systems, and an open-source registry of benchmarks."
11,LLM,semantic-kernel,9609,1166,C#,https://github.com/microsoft/semantic-kernel,microsoft,101,2023-05-31T03:20:23Z,Integrate cutting-edge LLM technology quickly and easily into your apps
12,LLM,haystack,8955,1215,Python,https://github.com/deepset-ai/haystack,deepset-ai,316,2023-05-30T20:30:00Z,":mag: Haystack is an open source NLP framework to interact with your data using Transformer models and LLMs (GPT-4, ChatGPT and alike). Haystack offers production-ready tools to quickly build complex question answering, semantic search, text generation applications, and more."
13,LLM,RWKV-LM,7880,520,Python,https://github.com/BlinkDL/RWKV-LM,BlinkDL,25,2023-05-26T10:42:55Z,"RWKV is an RNN with transformer-level LLM performance. It can be directly trained like a GPT (parallelizable). So it's combining the best of RNN and transformer - great performance, fast inference, saves VRAM, fast training, ""infinite"" ctx_len, and free sentence embedding."
14,LLM,langchain-ChatGLM,7427,986,Python,https://github.com/imClumsyPanda/langchain-ChatGLM,imClumsyPanda,239,2023-05-30T16:00:37Z,"langchain-ChatGLM, local knowledge based ChatGLM with langchain ｜ 基于本地知识库的 ChatGLM 问答"
15,LLM,mlc-llm,7260,477,Python,https://github.com/mlc-ai/mlc-llm,mlc-ai,88,2023-05-31T00:37:23Z,"Enable everyone to develop, optimize and deploy AI models natively on everyone's devices."
16,LLM,pandas-ai,6703,434,Python,https://github.com/gventuri/pandas-ai,gventuri,15,2023-05-31T02:32:56Z,"Pandas AI is a Python library that integrates generative artificial intelligence capabilities into Pandas, making dataframes conversational"
17,LLM,peft,6427,454,Python,https://github.com/huggingface/peft,huggingface,129,2023-05-31T02:54:45Z,🤗 PEFT: State-of-the-art Parameter-Efficient Fine-Tuning.
18,LLM,Flowise,6263,1465,JavaScript,https://github.com/FlowiseAI/Flowise,FlowiseAI,43,2023-05-30T23:21:13Z,Drag & drop UI to build your customized LLM flow using LangchainJS
19,LLM,open-llms,6037,288,,https://github.com/eugeneyan/open-llms,eugeneyan,1,2023-05-29T16:43:16Z,🤖 A list of open LLMs available for commercial use.
20,LLM,deeplake,6024,472,Python,https://github.com/activeloopai/deeplake,activeloopai,48,2023-05-30T22:56:20Z,"Database for AI. Store Vectors, Images, Texts, Videos, etc. Use with LLMs/LangChain. Store, query, version, & visualize any AI data. Stream data in real-time to PyTorch/TensorFlow. https://activeloop.ai"
