rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
1,LLM,langchain,52741,6671,Python,https://github.com/hwchase17/langchain,hwchase17,1835,2023-07-07T03:14:28Z,⚡ Building applications with LLMs through composability ⚡
2,LLM,gpt_academic,37539,4846,Python,https://github.com/binary-husky/gpt_academic,binary-husky,300,2023-07-07T02:55:23Z,"为ChatGPT/GLM提供图形交互界面，特别优化论文阅读/润色/写作体验，模块化设计，支持自定义快捷按钮&函数插件，支持Python和C++等项目剖析&自译解功能，PDF/LaTex论文翻译&总结功能，支持并行问询多种LLM模型，支持清华chatglm等本地模型。兼容复旦MOSS, llama, rwkv, 盘古, newbing, claude等"
3,LLM,JARVIS,21237,1739,Python,https://github.com/microsoft/JARVIS,microsoft,64,2023-06-30T12:32:58Z,"JARVIS, a system to connect LLMs with ML community. Paper: https://arxiv.org/pdf/2303.17580.pdf"
4,LLM,milvus,20953,2341,Go,https://github.com/milvus-io/milvus,milvus-io,559,2023-07-07T03:24:33Z,"A cloud-native vector database, storage for next generation AI applications"
5,LLM,llama_index,18440,2030,Python,https://github.com/jerryjliu/llama_index,jerryjliu,358,2023-07-07T01:58:21Z,LlamaIndex (GPT Index) is a data framework for your LLM applications
6,LLM,mindsdb,17174,2195,Python,https://github.com/mindsdb/mindsdb,mindsdb,502,2023-07-06T23:58:08Z,"MindsDB is a Server for Artificial Intelligence Logic. Enabling developers to ship to production AI powered projects (from the latest LLMs, vector operations, state of the art time-series forecasting to Machine Learning) in a fast and scalable way. "
7,LLM,unilm,13348,1919,Python,https://github.com/microsoft/unilm,microsoft,352,2023-07-06T10:00:35Z,"Large-scale Self-supervised Pre-training Across Tasks, Languages, and Modalities"
8,LLM,chatbox,13183,1385,TypeScript,https://github.com/Bin-Huang/chatbox,Bin-Huang,246,2023-07-04T13:53:53Z,"Chatbox is a desktop app for GPT/LLM that supports Windows, Mac, Linux & Web Online"
9,LLM,dalai,12269,1409,CSS,https://github.com/cocktailpeanut/dalai,cocktailpeanut,292,2023-06-30T13:51:06Z,The simplest way to run LLaMA on your local machine
10,LLM,Chinese-LLaMA-Alpaca,12225,1282,Python,https://github.com/ymcui/Chinese-LLaMA-Alpaca,ymcui,26,2023-07-06T02:45:37Z,中文LLaMA&Alpaca大语言模型+本地CPU/GPU训练部署 (Chinese LLaMA & Alpaca LLMs)
11,LLM,ChuanhuChatGPT,11520,1822,Python,https://github.com/GaiZhenbiao/ChuanhuChatGPT,GaiZhenbiao,53,2023-07-06T08:07:37Z,GUI for ChatGPT API and many LLMs
12,LLM,langchain-ChatGLM,11224,1746,Python,https://github.com/imClumsyPanda/langchain-ChatGLM,imClumsyPanda,409,2023-07-07T02:33:54Z,"langchain-ChatGLM, local knowledge based ChatGLM with langchain ｜ 基于本地知识库的 ChatGLM 问答"
13,LLM,evals,11039,2162,Python,https://github.com/openai/evals,openai,71,2023-07-07T01:46:56Z,"Evals is a framework for evaluating LLMs and LLM systems, and an open-source registry of benchmarks."
14,LLM,semantic-kernel,10679,1457,C#,https://github.com/microsoft/semantic-kernel,microsoft,214,2023-07-07T03:08:39Z,Integrate cutting-edge LLM technology quickly and easily into your apps
15,LLM,botpress,10551,1465,TypeScript,https://github.com/botpress/botpress,botpress,4,2023-07-06T23:38:59Z,The open-source hub to build & deploy GPT/LLM Agents ⚡️
16,LLM,mlc-llm,10278,704,Python,https://github.com/mlc-ai/mlc-llm,mlc-ai,60,2023-07-07T03:26:59Z,"Enable everyone to develop, optimize and deploy AI models natively on everyone's devices."
17,LLM,Flowise,10146,3103,JavaScript,https://github.com/FlowiseAI/Flowise,FlowiseAI,88,2023-07-07T00:36:13Z,Drag & drop UI to build your customized LLM flow
18,LLM,SuperAGI,9978,1084,Python,https://github.com/TransformerOptimus/SuperAGI,TransformerOptimus,118,2023-07-06T19:22:35Z,"<⚡️> SuperAGI - A dev-first open source autonomous AI agent framework. Enabling developers to build, manage & run useful autonomous agents quickly and reliably."
19,LLM,quivr,9819,1195,TypeScript,https://github.com/StanGirard/quivr,StanGirard,119,2023-07-07T02:14:32Z,"🧠 Dump all your files and chat with it using your Generative AI Second Brain using LLMs ( GPT 3.5/4, Private, Anthropic, VertexAI ) & Embeddings 🧠 "
