rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
1,LLM,langchain,54540,7032,Python,https://github.com/hwchase17/langchain,hwchase17,1932,2023-07-15T03:26:38Z,⚡ Building applications with LLMs through composability ⚡
2,LLM,gpt_academic,38051,4939,Python,https://github.com/binary-husky/gpt_academic,binary-husky,309,2023-07-14T08:30:03Z,"为ChatGPT/GLM提供图形交互界面，特别优化论文阅读/润色/写作体验，模块化设计，支持自定义快捷按钮&函数插件，支持Python和C++等项目剖析&自译解功能，PDF/LaTex论文翻译&总结功能，支持并行问询多种LLM模型，支持清华chatglm等本地模型。兼容复旦MOSS, llama, rwkv, 盘古, newbing, claude等"
3,LLM,JARVIS,21333,1768,Python,https://github.com/microsoft/JARVIS,microsoft,64,2023-06-30T12:32:58Z,"JARVIS, a system to connect LLMs with ML community. Paper: https://arxiv.org/pdf/2303.17580.pdf"
4,LLM,milvus,21267,2368,Go,https://github.com/milvus-io/milvus,milvus-io,594,2023-07-14T13:12:31Z,"A cloud-native vector database, storage for next generation AI applications"
5,LLM,llama_index,18944,2108,Python,https://github.com/jerryjliu/llama_index,jerryjliu,378,2023-07-15T02:22:40Z,LlamaIndex (GPT Index) is a data framework for your LLM applications
6,LLM,mindsdb,17245,2204,Python,https://github.com/mindsdb/mindsdb,mindsdb,515,2023-07-14T20:23:34Z,"MindsDB is a Server for Artificial Intelligence Logic. Enabling developers to ship to production AI powered projects (from the latest LLMs, vector operations, state of the art time-series forecasting to Machine Learning) in a fast and scalable way. "
7,LLM,quivr,17235,1798,TypeScript,https://github.com/StanGirard/quivr,StanGirard,159,2023-07-14T19:02:35Z,"🧠 Dump all your files and chat with it using your Generative AI Second Brain using LLMs ( GPT 3.5/4, Private, Anthropic, VertexAI ) & Embeddings 🧠 "
8,LLM,unilm,13764,1981,Python,https://github.com/microsoft/unilm,microsoft,359,2023-07-14T07:19:41Z,"Large-scale Self-supervised Pre-training Across Tasks, Languages, and Modalities"
9,LLM,chatbox,13617,1445,TypeScript,https://github.com/Bin-Huang/chatbox,Bin-Huang,204,2023-07-13T15:45:03Z,"Chatbox is a desktop app for GPT/LLM that supports Windows, Mac, Linux & Web Online"
10,LLM,Chinese-LLaMA-Alpaca,12586,1320,Python,https://github.com/ymcui/Chinese-LLaMA-Alpaca,ymcui,18,2023-07-13T15:03:00Z,中文LLaMA&Alpaca大语言模型+本地CPU/GPU训练部署 (Chinese LLaMA & Alpaca LLMs)
11,LLM,dalai,12323,1409,CSS,https://github.com/cocktailpeanut/dalai,cocktailpeanut,292,2023-06-30T13:51:06Z,The simplest way to run LLaMA on your local machine
12,LLM,langchain-ChatGLM,11850,1852,Python,https://github.com/imClumsyPanda/langchain-ChatGLM,imClumsyPanda,445,2023-07-14T16:29:16Z,"langchain-ChatGLM, local knowledge based ChatGLM with langchain ｜ 基于本地知识库的 ChatGLM 问答"
13,LLM,ChuanhuChatGPT,11652,1853,Python,https://github.com/GaiZhenbiao/ChuanhuChatGPT,GaiZhenbiao,54,2023-07-11T13:00:37Z,GUI for ChatGPT API and many LLMs
14,LLM,evals,11111,2174,Python,https://github.com/openai/evals,openai,70,2023-07-14T18:55:40Z,"Evals is a framework for evaluating LLMs and LLM systems, and an open-source registry of benchmarks."
