rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
1,LLM,langchain,53649,6859,Python,https://github.com/hwchase17/langchain,hwchase17,1886,2023-07-11T02:28:58Z,⚡ Building applications with LLMs through composability ⚡
2,LLM,gpt_academic,37769,4892,Python,https://github.com/binary-husky/gpt_academic,binary-husky,303,2023-07-11T03:11:17Z,"为ChatGPT/GLM提供图形交互界面，特别优化论文阅读/润色/写作体验，模块化设计，支持自定义快捷按钮&函数插件，支持Python和C++等项目剖析&自译解功能，PDF/LaTex论文翻译&总结功能，支持并行问询多种LLM模型，支持清华chatglm等本地模型。兼容复旦MOSS, llama, rwkv, 盘古, newbing, claude等"
3,LLM,JARVIS,21277,1758,Python,https://github.com/microsoft/JARVIS,microsoft,64,2023-06-30T12:32:58Z,"JARVIS, a system to connect LLMs with ML community. Paper: https://arxiv.org/pdf/2303.17580.pdf"
4,LLM,milvus,21093,2353,Go,https://github.com/milvus-io/milvus,milvus-io,566,2023-07-11T03:23:53Z,"A cloud-native vector database, storage for next generation AI applications"
5,LLM,llama_index,18776,2061,Python,https://github.com/jerryjliu/llama_index,jerryjliu,374,2023-07-11T03:00:11Z,LlamaIndex (GPT Index) is a data framework for your LLM applications
6,LLM,mindsdb,17206,2197,Python,https://github.com/mindsdb/mindsdb,mindsdb,505,2023-07-11T00:38:16Z,"MindsDB is a Server for Artificial Intelligence Logic. Enabling developers to ship to production AI powered projects (from the latest LLMs, vector operations, state of the art time-series forecasting to Machine Learning) in a fast and scalable way. "
7,LLM,unilm,13642,1960,Python,https://github.com/microsoft/unilm,microsoft,356,2023-07-10T10:27:58Z,"Large-scale Self-supervised Pre-training Across Tasks, Languages, and Modalities"
8,LLM,chatbox,13276,1399,TypeScript,https://github.com/Bin-Huang/chatbox,Bin-Huang,202,2023-07-11T02:36:15Z,"Chatbox is a desktop app for GPT/LLM that supports Windows, Mac, Linux & Web Online"
9,LLM,Chinese-LLaMA-Alpaca,12393,1299,Python,https://github.com/ymcui/Chinese-LLaMA-Alpaca,ymcui,18,2023-07-11T00:24:13Z,中文LLaMA&Alpaca大语言模型+本地CPU/GPU训练部署 (Chinese LLaMA & Alpaca LLMs)
10,LLM,dalai,12294,1408,CSS,https://github.com/cocktailpeanut/dalai,cocktailpeanut,292,2023-06-30T13:51:06Z,The simplest way to run LLaMA on your local machine
11,LLM,quivr,11812,1388,TypeScript,https://github.com/StanGirard/quivr,StanGirard,138,2023-07-11T00:15:09Z,"🧠 Dump all your files and chat with it using your Generative AI Second Brain using LLMs ( GPT 3.5/4, Private, Anthropic, VertexAI ) & Embeddings 🧠 "
12,LLM,ChuanhuChatGPT,11580,1840,Python,https://github.com/GaiZhenbiao/ChuanhuChatGPT,GaiZhenbiao,53,2023-07-10T16:59:11Z,GUI for ChatGPT API and many LLMs
13,LLM,langchain-ChatGLM,11500,1792,Python,https://github.com/imClumsyPanda/langchain-ChatGLM,imClumsyPanda,419,2023-07-07T17:46:02Z,"langchain-ChatGLM, local knowledge based ChatGLM with langchain ｜ 基于本地知识库的 ChatGLM 问答"
14,LLM,evals,11077,2168,Python,https://github.com/openai/evals,openai,71,2023-07-10T17:00:27Z,"Evals is a framework for evaluating LLMs and LLM systems, and an open-source registry of benchmarks."
15,LLM,semantic-kernel,10760,1477,C#,https://github.com/microsoft/semantic-kernel,microsoft,220,2023-07-11T03:21:09Z,Integrate cutting-edge LLM technology quickly and easily into your apps
16,LLM,botpress,10596,1472,TypeScript,https://github.com/botpress/botpress,botpress,4,2023-07-11T01:20:15Z,The open-source hub to build & deploy GPT/LLM Agents ⚡️
17,LLM,Flowise,10376,3331,JavaScript,https://github.com/FlowiseAI/Flowise,FlowiseAI,92,2023-07-11T01:25:44Z,Drag & drop UI to build your customized LLM flow
18,LLM,mlc-llm,10339,713,Python,https://github.com/mlc-ai/mlc-llm,mlc-ai,64,2023-07-11T02:47:50Z,"Enable everyone to develop, optimize and deploy AI models natively on everyone's devices."
19,LLM,SuperAGI,10237,1117,Python,https://github.com/TransformerOptimus/SuperAGI,TransformerOptimus,124,2023-07-11T02:53:48Z,"<⚡️> SuperAGI - A dev-first open source autonomous AI agent framework. Enabling developers to build, manage & run useful autonomous agents quickly and reliably."
20,LLM,haystack,9395,1257,Python,https://github.com/deepset-ai/haystack,deepset-ai,320,2023-07-11T01:33:11Z,":mag: Haystack is an open source NLP framework to interact with your data using Transformer models and LLMs (GPT-4, ChatGPT and alike). Haystack offers production-ready tools to quickly build complex question answering, semantic search, text generation applications, and more."
21,LLM,RWKV-LM,8901,610,Python,https://github.com/BlinkDL/RWKV-LM,BlinkDL,33,2023-07-08T08:19:15Z,"RWKV is an RNN with transformer-level LLM performance. It can be directly trained like a GPT (parallelizable). So it's combining the best of RNN and transformer - great performance, fast inference, saves VRAM, fast training, ""infinite"" ctx_len, and free sentence embedding."
22,LLM,ChatGLM2-6B,8412,1417,Python,https://github.com/THUDM/ChatGLM2-6B,THUDM,127,2023-07-08T05:55:43Z,ChatGLM2-6B: An Open Bilingual Chat LLM | 开源双语对话语言模型
23,LLM,LocalAI,8256,763,Go,https://github.com/go-skynet/LocalAI,go-skynet,84,2023-07-10T22:07:11Z,":robot: Self-hosted, community-driven, local OpenAI-compatible API. Drop-in replacement for OpenAI running LLMs on consumer-grade hardware. Free Open Source OpenAI alternative. No GPU required. LocalAI is an API to run ggml compatible models: llama, gpt4all, rwkv, whisper, vicuna, koala, gpt4all-j, cerebras, falcon, dolly, starcoder, and many other"
24,LLM,peft,7816,589,Python,https://github.com/huggingface/peft,huggingface,75,2023-07-10T15:33:29Z,🤗 PEFT: State-of-the-art Parameter-Efficient Fine-Tuning.
25,LLM,pandas-ai,7660,548,Python,https://github.com/gventuri/pandas-ai,gventuri,48,2023-07-10T23:04:31Z,"Pandas AI is a Python library that integrates generative artificial intelligence capabilities into Pandas, making dataframes conversational"
26,LLM,open-llms,7291,391,,https://github.com/eugeneyan/open-llms,eugeneyan,1,2023-07-08T23:52:15Z,📋 A list of open LLMs available for commercial use.
27,LLM,qlora,6525,535,Jupyter Notebook,https://github.com/artidoro/qlora,artidoro,129,2023-07-07T06:50:20Z,QLoRA: Efficient Finetuning of Quantized LLMs
28,LLM,web-llm,6524,371,TypeScript,https://github.com/mlc-ai/web-llm,mlc-ai,24,2023-07-07T22:30:46Z,Bringing large-language models and chat to web browsers. Everything runs inside the browser with no server support.
29,LLM,deeplake,6430,487,Python,https://github.com/activeloopai/deeplake,activeloopai,45,2023-07-10T19:13:58Z,"Database for AI. Store Vectors, Images, Texts, Videos, etc. Use with LLMs/LangChain. Store, query, version, & visualize any AI data. Stream data in real-time to PyTorch/TensorFlow. https://activeloop.ai"
30,LLM,Awesome-LLM,5740,376,,https://github.com/Hannibal046/Awesome-LLM,Hannibal046,0,2023-07-10T10:13:24Z,Awesome-LLM: a curated list of Large Language Model
31,LLM,LLMsPracticalGuide,5511,379,,https://github.com/Mooler0410/LLMsPracticalGuide,Mooler0410,7,2023-07-10T03:46:12Z,"A curated list of practical guide resources of LLMs (LLMs Tree, Examples, Papers)"
32,LLM,dify,5268,752,TypeScript,https://github.com/langgenius/dify,langgenius,39,2023-07-11T03:19:05Z,"One API for plugins and datasets, one interface for prompt engineering and visual operation, all for creating powerful AI applications."
33,LLM,DB-GPT,5250,757,Python,https://github.com/csunny/DB-GPT,csunny,74,2023-07-10T09:00:51Z,Revolutionizing Database Interactions with Private LLM Technology
34,LLM,e2b,5250,459,TypeScript,https://github.com/e2b-dev/e2b,e2b-dev,3,2023-07-10T01:11:26Z,"Developer-first AgentOps platform - deploy, test, and monitor AI agents"
35,LLM,openplayground,5040,345,TypeScript,https://github.com/nat/openplayground,nat,45,2023-06-27T03:03:01Z,An LLM playground you can run on your laptop
36,LLM,OpenLLM,4954,310,Python,https://github.com/bentoml/OpenLLM,bentoml,17,2023-07-11T01:30:54Z,Operating LLMs in production
37,LLM,wenda,4688,595,JavaScript,https://github.com/wenda-LLM/wenda,wenda-LLM,23,2023-07-10T10:51:55Z,闻达：一个LLM调用平台。目标为针对特定环境的高效内容生成，同时考虑个人和中小企业的计算资源局限性，以及知识安全和私密性问题
38,LLM,gorilla,4499,288,Python,https://github.com/ShishirPatil/gorilla,ShishirPatil,11,2023-07-01T18:06:15Z,Gorilla: An API store for LLMs
39,LLM,PentestGPT,4480,470,Python,https://github.com/GreyDGL/PentestGPT,GreyDGL,13,2023-07-09T09:38:33Z,A GPT-empowered penetration testing tool
40,LLM,GPTCache,4408,286,Python,https://github.com/zilliztech/GPTCache,zilliztech,10,2023-07-09T01:32:23Z,Semantic cache for LLMs. Fully integrated with LangChain and llama_index. 
41,LLM,h2ogpt,4223,490,Python,https://github.com/h2oai/h2ogpt,h2oai,128,2023-07-11T03:22:19Z,"Join us at H2O.ai to make the world's best open-source GPT with document and image Q&A, 100% private chat, no data leaks, Apache 2.0 https://arxiv.org/pdf/2306.08161.pdf   Live Demo: https://gpt.h2o.ai/"
42,LLM,OpenChat,4209,576,Blade,https://github.com/openchatai/OpenChat,openchatai,19,2023-07-09T17:57:43Z,LLMs custom-chatbots console ⚡
43,LLM,llm,4165,219,Rust,https://github.com/rustformers/llm,rustformers,47,2023-07-10T17:45:54Z,An ecosystem of Rust libraries for working with large language models
44,LLM,CodeGen,4013,297,Python,https://github.com/salesforce/CodeGen,salesforce,27,2023-07-06T19:42:12Z,CodeGen is an open-source model for program synthesis. Trained on TPU-v4. Competitive with OpenAI Codex.
45,LLM,WizardLM,3901,285,Python,https://github.com/nlpxucan/WizardLM,nlpxucan,78,2023-07-08T14:53:52Z,"Family of instruction-following LLMs powered by Evol-Instruct: WizardLM, WizardCoder"
46,LLM,awesome-langchain,3823,215,,https://github.com/kyrolabs/awesome-langchain,kyrolabs,0,2023-07-09T21:23:23Z,😎 Awesome list of tools and projects with the awesome LangChain framework
