rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
1,LLM,langchain,57801,7689,Python,https://github.com/langchain-ai/langchain,langchain-ai,2214,2023-08-08T02:57:31Z,⚡ Building applications with LLMs through composability ⚡
2,LLM,gpt_academic,39341,5187,Python,https://github.com/binary-husky/gpt_academic,binary-husky,305,2023-08-07T17:33:32Z,"为ChatGPT/GLM提供图形交互界面，特别优化论文阅读/润色/写作体验，模块化设计，支持自定义快捷按钮&函数插件，支持Python和C++等项目剖析&自译解功能，PDF/LaTex论文翻译&总结功能，支持并行问询多种LLM模型，支持清华chatglm2等本地模型。兼容复旦MOSS, llama, rwkv, newbing, claude, claude2等"
3,LLM,milvus,21956,2433,Go,https://github.com/milvus-io/milvus,milvus-io,592,2023-08-08T03:17:08Z,"A cloud-native vector database, storage for next generation AI applications"
4,LLM,JARVIS,21507,1818,Python,https://github.com/microsoft/JARVIS,microsoft,66,2023-07-28T09:59:24Z,"JARVIS, a system to connect LLMs with ML community. Paper: https://arxiv.org/pdf/2303.17580.pdf"
5,LLM,llama_index,19862,2236,Python,https://github.com/jerryjliu/llama_index,jerryjliu,313,2023-08-08T02:52:07Z,LlamaIndex (GPT Index) is a data framework for your LLM applications
6,LLM,quivr,19475,2049,TypeScript,https://github.com/StanGirard/quivr,StanGirard,214,2023-08-07T17:53:53Z,"🧠 Dump all your files and chat with it using your Generative AI Second Brain using LLMs ( GPT 3.5/4, Private, Anthropic, VertexAI ) & Embeddings 🧠 "
7,LLM,mindsdb,17472,2236,Python,https://github.com/mindsdb/mindsdb,mindsdb,537,2023-08-07T20:12:07Z,MindsDB connects AI models to databases.
8,LLM,Mr.-Ranedeer-AI-Tutor,15532,1488,,https://github.com/JushBJJ/Mr.-Ranedeer-AI-Tutor,JushBJJ,8,2023-07-15T10:58:29Z,A GPT-4 AI Tutor Prompt for customizable personalized learning experiences.
9,LLM,unilm,14884,2079,Python,https://github.com/microsoft/unilm,microsoft,375,2023-08-07T04:56:41Z,"Large-scale Self-supervised Pre-training Across Tasks, Languages, and Modalities"
10,LLM,chatbox,14125,1500,TypeScript,https://github.com/Bin-Huang/chatbox,Bin-Huang,205,2023-08-04T12:33:36Z,"Chatbox is a desktop app for multiple cutting-edge LLM models that available on Windows, Mac, Linux"
11,LLM,MetaGPT,14103,1568,Python,https://github.com/geekan/MetaGPT,geekan,50,2023-08-07T16:45:04Z,"🌟 The Multi-Agent Framework: Given one line Requirement, return PRD, Design, Tasks, Repo"
12,LLM,Chinese-LLaMA-Alpaca,13738,1418,Python,https://github.com/ymcui/Chinese-LLaMA-Alpaca,ymcui,20,2023-08-01T09:09:25Z,中文LLaMA&Alpaca大语言模型+本地CPU/GPU训练部署 (Chinese LLaMA & Alpaca LLMs)
