rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
1,LLM,langchain,57377,7594,Python,https://github.com/langchain-ai/langchain,langchain-ai,2177,2023-08-04T03:17:35Z,⚡ Building applications with LLMs through composability ⚡
2,LLM,gpt_academic,39172,5145,Python,https://github.com/binary-husky/gpt_academic,binary-husky,303,2023-08-02T10:10:57Z,"为ChatGPT/GLM提供图形交互界面，特别优化论文阅读/润色/写作体验，模块化设计，支持自定义快捷按钮&函数插件，支持Python和C++等项目剖析&自译解功能，PDF/LaTex论文翻译&总结功能，支持并行问询多种LLM模型，支持清华chatglm2等本地模型。兼容复旦MOSS, llama, rwkv, newbing, claude, claude2等"
3,LLM,milvus,21859,2424,Go,https://github.com/milvus-io/milvus,milvus-io,596,2023-08-04T03:17:56Z,"A cloud-native vector database, storage for next generation AI applications"
4,LLM,JARVIS,21485,1814,Python,https://github.com/microsoft/JARVIS,microsoft,66,2023-07-28T09:59:24Z,"JARVIS, a system to connect LLMs with ML community. Paper: https://arxiv.org/pdf/2303.17580.pdf"
5,LLM,llama_index,19732,2218,Python,https://github.com/jerryjliu/llama_index,jerryjliu,306,2023-08-04T03:15:32Z,LlamaIndex (GPT Index) is a data framework for your LLM applications
6,LLM,quivr,19235,2013,TypeScript,https://github.com/StanGirard/quivr,StanGirard,245,2023-08-03T18:24:43Z,"🧠 Dump all your files and chat with it using your Generative AI Second Brain using LLMs ( GPT 3.5/4, Private, Anthropic, VertexAI ) & Embeddings 🧠 "
7,LLM,mindsdb,17433,2228,Python,https://github.com/mindsdb/mindsdb,mindsdb,530,2023-08-04T02:28:35Z,MindsDB connects AI models to databases.
8,LLM,Mr.-Ranedeer-AI-Tutor,15492,1483,,https://github.com/JushBJJ/Mr.-Ranedeer-AI-Tutor,JushBJJ,8,2023-07-15T10:58:29Z,A GPT-4 AI Tutor Prompt for customizable personalized learning experiences.
9,LLM,unilm,14829,2071,Python,https://github.com/microsoft/unilm,microsoft,373,2023-08-01T10:00:29Z,"Large-scale Self-supervised Pre-training Across Tasks, Languages, and Modalities"
10,LLM,chatbox,14064,1494,TypeScript,https://github.com/Bin-Huang/chatbox,Bin-Huang,197,2023-08-01T06:45:01Z,"Chatbox is a desktop app for multiple cutting-edge LLM models that available on Windows, Mac, Linux"
11,LLM,Chinese-LLaMA-Alpaca,13649,1410,Python,https://github.com/ymcui/Chinese-LLaMA-Alpaca,ymcui,29,2023-08-01T09:09:25Z,中文LLaMA&Alpaca大语言模型+本地CPU/GPU训练部署 (Chinese LLaMA & Alpaca LLMs)
12,LLM,langchain-ChatGLM,13106,2092,Python,https://github.com/chatchat-space/langchain-ChatGLM,chatchat-space,535,2023-08-04T02:18:02Z,"langchain-ChatGLM, local knowledge based ChatGLM with langchain ｜ 基于本地知识库的 ChatGLM 问答"
