rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
1,LLM,langchain,51540,6455,Python,https://github.com/hwchase17/langchain,hwchase17,1755,2023-07-01T03:24:18Z,⚡ Building applications with LLMs through composability ⚡
2,LLM,gpt_academic,36975,4757,Python,https://github.com/binary-husky/gpt_academic,binary-husky,312,2023-06-30T18:28:36Z,"为ChatGPT/GLM提供图形交互界面，特别优化论文阅读/润色/写作体验，模块化设计，支持自定义快捷按钮&函数插件，支持Python和C++等项目剖析&自译解功能，PDF/LaTex论文翻译&总结功能，支持并行问询多种LLM模型，支持清华chatglm等本地模型。兼容复旦MOSS, llama, rwkv, 盘古, newbing, claude等"
3,LLM,JARVIS,21156,1734,Python,https://github.com/microsoft/JARVIS,microsoft,64,2023-06-30T12:32:58Z,"JARVIS, a system to connect LLMs with ML community. Paper: https://arxiv.org/pdf/2303.17580.pdf"
4,LLM,milvus,20628,2314,Go,https://github.com/milvus-io/milvus,milvus-io,527,2023-07-01T00:01:40Z,"A cloud-native vector database, storage for next generation AI applications"
5,LLM,llama_index,18149,1992,Python,https://github.com/jerryjliu/llama_index,jerryjliu,331,2023-07-01T03:21:13Z,LlamaIndex (GPT Index) is a data framework for your LLM applications
6,LLM,mindsdb,17102,2187,Python,https://github.com/mindsdb/mindsdb,mindsdb,483,2023-06-30T23:39:32Z,"MindsDB is a Server for Artificial Intelligence Logic. Enabling developers to ship to production AI powered projects (from the latest LLMs, vector operations, state of the art time-series forecasting to Machine Learning) in a fast and scalable way. "
7,LLM,chatbox,13075,1363,TypeScript,https://github.com/Bin-Huang/chatbox,Bin-Huang,239,2023-06-30T03:06:47Z,"Chatbox is a desktop app for GPT/LLM that supports Windows, Mac, Linux & Web Online"
8,LLM,unilm,13033,1894,Python,https://github.com/microsoft/unilm,microsoft,345,2023-06-30T07:58:41Z,"Large-scale Self-supervised Pre-training Across Tasks, Languages, and Modalities"
9,LLM,dalai,12210,1403,CSS,https://github.com/cocktailpeanut/dalai,cocktailpeanut,291,2023-06-30T13:51:06Z,The simplest way to run LLaMA on your local machine
10,LLM,Chinese-LLaMA-Alpaca,11738,1231,Python,https://github.com/ymcui/Chinese-LLaMA-Alpaca,ymcui,30,2023-06-30T09:56:39Z,中文LLaMA&Alpaca大语言模型+本地CPU/GPU训练部署 (Chinese LLaMA & Alpaca LLMs)
11,LLM,ChuanhuChatGPT,11432,1799,Python,https://github.com/GaiZhenbiao/ChuanhuChatGPT,GaiZhenbiao,52,2023-06-29T09:22:24Z,GUI for ChatGPT API and many LLMs
12,LLM,evals,10923,2120,Python,https://github.com/openai/evals,openai,67,2023-07-01T02:01:24Z,"Evals is a framework for evaluating LLMs and LLM systems, and an open-source registry of benchmarks."
13,LLM,langchain-ChatGLM,10683,1615,Python,https://github.com/imClumsyPanda/langchain-ChatGLM,imClumsyPanda,384,2023-07-01T02:16:47Z,"langchain-ChatGLM, local knowledge based ChatGLM with langchain ｜ 基于本地知识库的 ChatGLM 问答"
14,LLM,semantic-kernel,10577,1426,C#,https://github.com/microsoft/semantic-kernel,microsoft,205,2023-07-01T01:24:34Z,Integrate cutting-edge LLM technology quickly and easily into your apps
15,LLM,botpress,10510,1452,TypeScript,https://github.com/botpress/botpress,botpress,6,2023-06-30T20:18:38Z,The open-source hub to build & deploy GPT/LLM Agents ⚡️
