rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
1,LLM,langchain,47282,5600,Python,https://github.com/hwchase17/langchain,hwchase17,1514,2023-06-14T02:35:56Z,⚡ Building applications with LLMs through composability ⚡
2,LLM,gpt_academic,35811,4444,Python,https://github.com/binary-husky/gpt_academic,binary-husky,280,2023-06-14T02:15:47Z,"为ChatGPT/GLM提供图形交互界面，特别优化论文阅读润色体验，模块化设计支持自定义快捷按钮&函数插件，支持代码块表格显示，Tex公式双显示，支持Python和C++等项目剖析&自译解功能，PDF/LaTex论文翻译&总结功能，支持并行问询多种LLM模型，支持清华chatglm等本地模型。兼容复旦MOSS, llama, rwkv, 盘古, newbing, claude等"
3,LLM,JARVIS,20973,1717,Python,https://github.com/microsoft/JARVIS,microsoft,59,2023-06-09T22:52:32Z,"JARVIS, a system to connect LLMs with ML community. Paper: https://arxiv.org/pdf/2303.17580.pdf"
4,LLM,milvus,19872,2252,Go,https://github.com/milvus-io/milvus,milvus-io,521,2023-06-14T03:01:12Z,"A cloud-native vector database, storage for next generation AI applications"
5,LLM,llama_index,17293,1859,Python,https://github.com/jerryjliu/llama_index,jerryjliu,283,2023-06-13T23:57:59Z,LlamaIndex (GPT Index) is a data framework for your LLM applications
6,LLM,mindsdb,16548,2126,Python,https://github.com/mindsdb/mindsdb,mindsdb,576,2023-06-13T17:24:57Z,MindsDB is a Server for Artificial Intelligence Logic. Enabling developers to ship AI powered projects to production in a fast and scalable way. 
7,LLM,unilm,12746,1863,Python,https://github.com/microsoft/unilm,microsoft,338,2023-06-13T09:58:59Z,"Large-scale Self-supervised Pre-training Across Tasks, Languages, and Modalities"
8,LLM,chatbox,12665,1310,TypeScript,https://github.com/Bin-Huang/chatbox,Bin-Huang,277,2023-06-13T12:24:05Z,"Chatbox is a desktop app for GPT/LLM that supports Windows, Mac, Linux & Web Online"
9,LLM,dalai,12022,1379,CSS,https://github.com/cocktailpeanut/dalai,cocktailpeanut,291,2023-06-12T17:24:00Z,The simplest way to run LLaMA on your local machine
10,LLM,ChuanhuChatGPT,11103,1723,Python,https://github.com/GaiZhenbiao/ChuanhuChatGPT,GaiZhenbiao,54,2023-06-14T02:34:26Z,GUI for ChatGPT API and many LLMs
11,LLM,Chinese-LLaMA-Alpaca,10892,1133,Python,https://github.com/ymcui/Chinese-LLaMA-Alpaca,ymcui,52,2023-06-13T11:19:16Z,中文LLaMA&Alpaca大语言模型+本地CPU/GPU训练部署 (Chinese LLaMA & Alpaca LLMs)
12,LLM,evals,10460,2002,Python,https://github.com/openai/evals,openai,61,2023-06-14T00:50:20Z,"Evals is a framework for evaluating LLMs and LLM systems, and an open-source registry of benchmarks."
13,LLM,semantic-kernel,10145,1299,C#,https://github.com/microsoft/semantic-kernel,microsoft,99,2023-06-14T03:17:22Z,Integrate cutting-edge LLM technology quickly and easily into your apps
14,LLM,mlc-llm,9837,639,Python,https://github.com/mlc-ai/mlc-llm,mlc-ai,92,2023-06-13T20:05:27Z,"Enable everyone to develop, optimize and deploy AI models natively on everyone's devices."
15,LLM,haystack,9118,1235,Python,https://github.com/deepset-ai/haystack,deepset-ai,316,2023-06-13T15:56:08Z,":mag: Haystack is an open source NLP framework to interact with your data using Transformer models and LLMs (GPT-4, ChatGPT and alike). Haystack offers production-ready tools to quickly build complex question answering, semantic search, text generation applications, and more."
16,LLM,langchain-ChatGLM,8972,1247,Python,https://github.com/imClumsyPanda/langchain-ChatGLM,imClumsyPanda,302,2023-06-14T00:25:26Z,"langchain-ChatGLM, local knowledge based ChatGLM with langchain ｜ 基于本地知识库的 ChatGLM 问答"
17,LLM,RWKV-LM,8398,560,Python,https://github.com/BlinkDL/RWKV-LM,BlinkDL,26,2023-06-07T03:26:42Z,"RWKV is an RNN with transformer-level LLM performance. It can be directly trained like a GPT (parallelizable). So it's combining the best of RNN and transformer - great performance, fast inference, saves VRAM, fast training, ""infinite"" ctx_len, and free sentence embedding."
18,LLM,Flowise,8236,2144,JavaScript,https://github.com/FlowiseAI/Flowise,FlowiseAI,56,2023-06-14T01:45:00Z,Drag & drop UI to build your customized LLM flow using LangchainJS
19,LLM,SuperAGI,7432,704,Python,https://github.com/TransformerOptimus/SuperAGI,TransformerOptimus,133,2023-06-13T15:41:35Z,"<⚡️> SuperAGI - A dev-first open source autonomous AI agent framework. Enabling developers to build, manage & run useful autonomous agents quickly and reliably."
20,LLM,pandas-ai,7159,480,Python,https://github.com/gventuri/pandas-ai,gventuri,35,2023-06-13T10:54:39Z,"Pandas AI is a Python library that integrates generative artificial intelligence capabilities into Pandas, making dataframes conversational"
21,LLM,peft,7000,498,Python,https://github.com/huggingface/peft,huggingface,126,2023-06-13T17:33:13Z,🤗 PEFT: State-of-the-art Parameter-Efficient Fine-Tuning.
22,LLM,LocalAI,6814,653,Go,https://github.com/go-skynet/LocalAI,go-skynet,67,2023-06-14T02:56:25Z,":robot: Self-hosted, community-driven, local OpenAI-compatible API. Drop-in replacement for OpenAI running LLMs on consumer-grade hardware. Free Open Source OpenAI alternative. No GPU required. LocalAI is an API to run ggml compatible models: llama, gpt4all, rwkv, whisper, vicuna, koala, gpt4all-j, cerebras, falcon, dolly, starcoder, and many other"
23,LLM,open-llms,6405,309,,https://github.com/eugeneyan/open-llms,eugeneyan,2,2023-06-05T16:48:13Z,📋 A list of open LLMs available for commercial use.
24,LLM,web-llm,6313,339,TypeScript,https://github.com/mlc-ai/web-llm,mlc-ai,51,2023-05-30T21:55:19Z,Bringing large-language models and chat to web browsers. Everything runs inside the browser with no server support.
25,LLM,deeplake,6144,476,Python,https://github.com/activeloopai/deeplake,activeloopai,45,2023-06-13T18:25:14Z,"Database for AI. Store Vectors, Images, Texts, Videos, etc. Use with LLMs/LangChain. Store, query, version, & visualize any AI data. Stream data in real-time to PyTorch/TensorFlow. https://activeloop.ai"
26,LLM,qlora,5767,444,Jupyter Notebook,https://github.com/artidoro/qlora,artidoro,109,2023-06-11T23:08:49Z,QLoRA: Efficient Finetuning of Quantized LLMs
27,LLM,e2b,5110,445,Python,https://github.com/e2b-dev/e2b,e2b-dev,2,2023-06-13T21:36:47Z,"Developer-first AgentOps platform - deploy, test, and monitor AI agents"
28,LLM,LLMsPracticalGuide,5019,325,,https://github.com/Mooler0410/LLMsPracticalGuide,Mooler0410,6,2023-05-29T05:26:55Z,"A curated list of practical guide resources of LLMs (LLMs Tree, Examples, Papers)"
29,LLM,openplayground,4795,316,TypeScript,https://github.com/nat/openplayground,nat,42,2023-06-10T02:32:53Z,An LLM playground you can run on your laptop
30,LLM,dify,4549,635,TypeScript,https://github.com/langgenius/dify,langgenius,34,2023-06-14T03:07:19Z,"One API for plugins and datasets, one interface for prompt engineering and visual operation, all for creating powerful AI applications."
31,LLM,Awesome-LLM,4547,305,,https://github.com/Hannibal046/Awesome-LLM,Hannibal046,0,2023-06-10T20:34:10Z,Awesome-LLM: a curated list of Large Language Model
32,LLM,wenda,4072,499,JavaScript,https://github.com/wenda-LLM/wenda,wenda-LLM,10,2023-06-13T03:13:14Z,闻达：一个LLM调用平台。目标为针对特定环境的高效内容生成，同时考虑个人和中小企业的计算资源局限性，以及知识安全和私密性问题
33,LLM,PentestGPT,4010,398,Python,https://github.com/GreyDGL/PentestGPT,GreyDGL,14,2023-06-13T14:12:58Z,A GPT-empowered penetration testing tool
34,LLM,llm,3950,197,Rust,https://github.com/rustformers/llm,rustformers,40,2023-06-13T20:32:10Z,An ecosystem of Rust libraries for working with large language models
