rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
1,LLM,langchain,63488,8889,Python,https://github.com/langchain-ai/langchain,langchain-ai,1701,2023-09-30T00:21:03Z,⚡ Building applications with LLMs through composability ⚡
2,LLM,gpt4all,52624,5770,C++,https://github.com/nomic-ai/gpt4all,nomic-ai,256,2023-09-30T01:12:59Z,gpt4all: open-source LLM chatbots that you can run anywhere
3,LLM,gpt_academic,42345,5568,Python,https://github.com/binary-husky/gpt_academic,binary-husky,272,2023-09-30T01:56:30Z,"为ChatGPT/GLM提供实用化交互界面，特别优化论文阅读/润色/写作体验，模块化设计，支持自定义快捷按钮&函数插件，支持Python和C++等项目剖析&自译解功能，PDF/LaTex论文翻译&总结功能，支持并行问询多种LLM模型，支持chatglm2等本地模型。兼容文心一言, moss, llama2, rwkv, claude2, 通义千问, 书生, 讯飞星火等。"
4,LLM,MetaGPT,27038,3160,Python,https://github.com/geekan/MetaGPT,geekan,133,2023-09-30T03:16:27Z,"🌟 The Multi-Agent Framework: Given one line Requirement, return PRD, Design, Tasks, Repo"
5,LLM,milvus,23124,2528,Go,https://github.com/milvus-io/milvus,milvus-io,475,2023-09-30T02:31:29Z,"A cloud-native vector database, storage for next generation AI applications"
6,LLM,quivr,23114,2446,TypeScript,https://github.com/StanGirard/quivr,StanGirard,119,2023-09-29T12:42:18Z,"🧠 Your Second Brain supercharged by Generative AI 🧠 Dump all your files and chat with your personal assistant on your files & more using GPT 3.5/4, Private, Anthropic, VertexAI, LLMs..."
7,LLM,llama_index,21907,2572,Python,https://github.com/jerryjliu/llama_index,jerryjliu,258,2023-09-30T02:00:55Z,LlamaIndex (GPT Index) is a data framework for your LLM applications
8,LLM,JARVIS,21879,1878,Python,https://github.com/microsoft/JARVIS,microsoft,65,2023-09-10T05:50:43Z,"JARVIS, a system to connect LLMs with ML community. Paper: https://arxiv.org/pdf/2303.17580.pdf"
9,LLM,mindsdb,17967,2293,Python,https://github.com/mindsdb/mindsdb,mindsdb,506,2023-09-30T00:43:07Z,MindsDB connects AI models to databases.
10,LLM,Mr.-Ranedeer-AI-Tutor,16603,1618,,https://github.com/JushBJJ/Mr.-Ranedeer-AI-Tutor,JushBJJ,8,2023-08-31T05:52:22Z,A GPT-4 AI Tutor Prompt for customizable personalized learning experiences.
11,LLM,Flowise,16196,7303,TypeScript,https://github.com/FlowiseAI/Flowise,FlowiseAI,182,2023-09-29T16:31:23Z,Drag & drop UI to build your customized LLM flow
