rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
1,LLM,langchain,62516,8675,Python,https://github.com/langchain-ai/langchain,langchain-ai,1938,2023-09-20T03:04:51Z,⚡ Building applications with LLMs through composability ⚡
2,LLM,gpt4all,52278,5731,C++,https://github.com/nomic-ai/gpt4all,nomic-ai,248,2023-09-20T00:49:56Z,gpt4all: open-source LLM chatbots that you can run anywhere
3,LLM,gpt_academic,41615,5479,Python,https://github.com/binary-husky/gpt_academic,binary-husky,267,2023-09-20T02:02:16Z,"为ChatGPT/GLM提供实用化交互界面，特别优化论文阅读/润色/写作体验，模块化设计，支持自定义快捷按钮&函数插件，支持Python和C++等项目剖析&自译解功能，PDF/LaTex论文翻译&总结功能，支持并行问询多种LLM模型，支持chatglm2等本地模型。兼容文心一言, moss, llama2, rwkv, claude2, 通义千问, 书生, 讯飞星火等。"
4,LLM,MetaGPT,26440,3029,HTML,https://github.com/geekan/MetaGPT,geekan,129,2023-09-19T15:17:25Z,"🌟 The Multi-Agent Framework: Given one line Requirement, return PRD, Design, Tasks, Repo"
5,LLM,milvus,22962,2517,Go,https://github.com/milvus-io/milvus,milvus-io,516,2023-09-20T02:59:24Z,"A cloud-native vector database, storage for next generation AI applications"
6,LLM,quivr,22822,2391,TypeScript,https://github.com/StanGirard/quivr,StanGirard,127,2023-09-19T17:16:45Z,"🧠 Your Second Brain supercharged by Generative AI 🧠 Dump all your files and chat with your personal assistant on your files & more using GPT 3.5/4, Private, Anthropic, VertexAI, LLMs..."
7,LLM,JARVIS,21827,1874,Python,https://github.com/microsoft/JARVIS,microsoft,66,2023-09-10T05:50:43Z,"JARVIS, a system to connect LLMs with ML community. Paper: https://arxiv.org/pdf/2303.17580.pdf"
8,LLM,llama_index,21473,2491,Python,https://github.com/jerryjliu/llama_index,jerryjliu,261,2023-09-20T00:42:19Z,LlamaIndex (GPT Index) is a data framework for your LLM applications
9,LLM,mindsdb,17882,2281,Python,https://github.com/mindsdb/mindsdb,mindsdb,559,2023-09-19T19:13:13Z,MindsDB connects AI models to databases.
10,LLM,Mr.-Ranedeer-AI-Tutor,16453,1607,,https://github.com/JushBJJ/Mr.-Ranedeer-AI-Tutor,JushBJJ,8,2023-08-31T05:52:22Z,A GPT-4 AI Tutor Prompt for customizable personalized learning experiences.
