rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
1,LLM,langchain,48506,5872,Python,https://github.com/hwchase17/langchain,hwchase17,1574,2023-06-18T02:21:09Z,⚡ Building applications with LLMs through composability ⚡
2,LLM,gpt_academic,36067,4517,Python,https://github.com/binary-husky/gpt_academic,binary-husky,287,2023-06-17T14:46:37Z,"为ChatGPT/GLM提供图形交互界面，特别优化论文阅读润色体验，模块化设计支持自定义快捷按钮&函数插件，支持代码块表格显示，Tex公式双显示，支持Python和C++等项目剖析&自译解功能，PDF/LaTex论文翻译&总结功能，支持并行问询多种LLM模型，支持清华chatglm等本地模型。兼容复旦MOSS, llama, rwkv, 盘古, newbing, claude等"
3,LLM,JARVIS,21020,1718,Python,https://github.com/microsoft/JARVIS,microsoft,61,2023-06-09T22:52:32Z,"JARVIS, a system to connect LLMs with ML community. Paper: https://arxiv.org/pdf/2303.17580.pdf"
4,LLM,milvus,20007,2263,Go,https://github.com/milvus-io/milvus,milvus-io,515,2023-06-17T07:29:59Z,"A cloud-native vector database, storage for next generation AI applications"
5,LLM,llama_index,17514,1889,Python,https://github.com/jerryjliu/llama_index,jerryjliu,288,2023-06-17T18:15:43Z,LlamaIndex (GPT Index) is a data framework for your LLM applications
6,LLM,mindsdb,16803,2134,Python,https://github.com/mindsdb/mindsdb,mindsdb,575,2023-06-17T23:28:30Z,MindsDB is a Server for Artificial Intelligence Logic. Enabling developers to ship AI powered projects to production in a fast and scalable way. 
7,LLM,unilm,12792,1869,Python,https://github.com/microsoft/unilm,microsoft,338,2023-06-17T14:41:26Z,"Large-scale Self-supervised Pre-training Across Tasks, Languages, and Modalities"
8,LLM,chatbox,12754,1329,TypeScript,https://github.com/Bin-Huang/chatbox,Bin-Huang,280,2023-06-17T23:01:51Z,"Chatbox is a desktop app for GPT/LLM that supports Windows, Mac, Linux & Web Online"
9,LLM,dalai,12063,1388,CSS,https://github.com/cocktailpeanut/dalai,cocktailpeanut,291,2023-06-12T17:24:00Z,The simplest way to run LLaMA on your local machine
10,LLM,ChuanhuChatGPT,11196,1738,Python,https://github.com/GaiZhenbiao/ChuanhuChatGPT,GaiZhenbiao,54,2023-06-17T09:08:16Z,GUI for ChatGPT API and many LLMs
11,LLM,Chinese-LLaMA-Alpaca,11144,1158,Python,https://github.com/ymcui/Chinese-LLaMA-Alpaca,ymcui,59,2023-06-16T11:31:55Z,中文LLaMA&Alpaca大语言模型+本地CPU/GPU训练部署 (Chinese LLaMA & Alpaca LLMs)
12,LLM,evals,10632,2036,Python,https://github.com/openai/evals,openai,64,2023-06-18T01:51:13Z,"Evals is a framework for evaluating LLMs and LLM systems, and an open-source registry of benchmarks."
13,LLM,semantic-kernel,10259,1331,C#,https://github.com/microsoft/semantic-kernel,microsoft,103,2023-06-17T15:48:20Z,Integrate cutting-edge LLM technology quickly and easily into your apps
14,LLM,mlc-llm,9956,657,Python,https://github.com/mlc-ai/mlc-llm,mlc-ai,52,2023-06-18T03:08:25Z,"Enable everyone to develop, optimize and deploy AI models natively on everyone's devices."
15,LLM,langchain-ChatGLM,9446,1343,Python,https://github.com/imClumsyPanda/langchain-ChatGLM,imClumsyPanda,324,2023-06-17T15:37:23Z,"langchain-ChatGLM, local knowledge based ChatGLM with langchain ｜ 基于本地知识库的 ChatGLM 问答"
16,LLM,haystack,9166,1242,Python,https://github.com/deepset-ai/haystack,deepset-ai,314,2023-06-17T19:57:58Z,":mag: Haystack is an open source NLP framework to interact with your data using Transformer models and LLMs (GPT-4, ChatGPT and alike). Haystack offers production-ready tools to quickly build complex question answering, semantic search, text generation applications, and more."
17,LLM,Flowise,8599,2316,TypeScript,https://github.com/FlowiseAI/Flowise,FlowiseAI,68,2023-06-17T22:41:58Z,Drag & drop UI to build your customized LLM flow using LangchainJS
18,LLM,RWKV-LM,8492,568,Python,https://github.com/BlinkDL/RWKV-LM,BlinkDL,23,2023-06-15T21:52:39Z,"RWKV is an RNN with transformer-level LLM performance. It can be directly trained like a GPT (parallelizable). So it's combining the best of RNN and transformer - great performance, fast inference, saves VRAM, fast training, ""infinite"" ctx_len, and free sentence embedding."
19,LLM,SuperAGI,7821,769,Python,https://github.com/TransformerOptimus/SuperAGI,TransformerOptimus,147,2023-06-17T17:59:55Z,"<⚡️> SuperAGI - A dev-first open source autonomous AI agent framework. Enabling developers to build, manage & run useful autonomous agents quickly and reliably."
20,LLM,pandas-ai,7235,488,Python,https://github.com/gventuri/pandas-ai,gventuri,34,2023-06-17T23:44:11Z,"Pandas AI is a Python library that integrates generative artificial intelligence capabilities into Pandas, making dataframes conversational"
21,LLM,LocalAI,7152,671,Go,https://github.com/go-skynet/LocalAI,go-skynet,65,2023-06-17T23:28:11Z,":robot: Self-hosted, community-driven, local OpenAI-compatible API. Drop-in replacement for OpenAI running LLMs on consumer-grade hardware. Free Open Source OpenAI alternative. No GPU required. LocalAI is an API to run ggml compatible models: llama, gpt4all, rwkv, whisper, vicuna, koala, gpt4all-j, cerebras, falcon, dolly, starcoder, and many other"
22,LLM,peft,7112,503,Python,https://github.com/huggingface/peft,huggingface,121,2023-06-17T06:31:09Z,🤗 PEFT: State-of-the-art Parameter-Efficient Fine-Tuning.
23,LLM,open-llms,6497,312,,https://github.com/eugeneyan/open-llms,eugeneyan,2,2023-06-05T16:48:13Z,📋 A list of open LLMs available for commercial use.
24,LLM,web-llm,6348,347,TypeScript,https://github.com/mlc-ai/web-llm,mlc-ai,17,2023-06-16T16:56:41Z,Bringing large-language models and chat to web browsers. Everything runs inside the browser with no server support.
25,LLM,deeplake,6169,476,Python,https://github.com/activeloopai/deeplake,activeloopai,45,2023-06-16T18:52:45Z,"Database for AI. Store Vectors, Images, Texts, Videos, etc. Use with LLMs/LangChain. Store, query, version, & visualize any AI data. Stream data in real-time to PyTorch/TensorFlow. https://activeloop.ai"
26,LLM,qlora,5907,461,Jupyter Notebook,https://github.com/artidoro/qlora,artidoro,115,2023-06-15T02:29:59Z,QLoRA: Efficient Finetuning of Quantized LLMs
