rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
1,LLM,langchain,45793,5353,Python,https://github.com/hwchase17/langchain,hwchase17,1427,2023-06-08T03:22:30Z,⚡ Building applications with LLMs through composability ⚡
2,LLM,gpt_academic,35361,4381,Python,https://github.com/binary-husky/gpt_academic,binary-husky,266,2023-06-07T03:09:24Z,"为ChatGPT/GLM提供图形交互界面，特别优化论文阅读润色体验，模块化设计支持自定义快捷按钮&函数插件，支持代码块表格显示，Tex公式双显示，支持Python和C++等项目剖析&自译解功能，PDF/LaTex论文翻译&总结功能，支持并行问询多种LLM模型，支持清华chatglm等本地模型。兼容复旦MOSS, llama, rwkv, 盘古, newbing, claude等"
3,LLM,JARVIS,20866,1706,Python,https://github.com/microsoft/JARVIS,microsoft,57,2023-05-15T15:19:28Z,"JARVIS, a system to connect LLMs with ML community. Paper: https://arxiv.org/pdf/2303.17580.pdf"
4,LLM,milvus,19618,2229,Go,https://github.com/milvus-io/milvus,milvus-io,527,2023-06-08T03:19:15Z,"A cloud-native vector database, storage for next generation AI applications"
5,LLM,llama_index,16916,1807,Python,https://github.com/jerryjliu/llama_index,jerryjliu,281,2023-06-07T23:18:00Z,LlamaIndex (GPT Index) is a data framework for your LLM applications
6,LLM,mindsdb,16453,2105,Python,https://github.com/mindsdb/mindsdb,mindsdb,555,2023-06-07T23:01:50Z,MindsDB is a Server for Artificial Intelligence Logic. Enabling developers to ship AI powered projects to production in a fast and scalable way. 
7,LLM,unilm,12665,1857,Python,https://github.com/microsoft/unilm,microsoft,333,2023-06-07T09:11:56Z,"Large-scale Self-supervised Pre-training Across Tasks, Languages, and Modalities"
8,LLM,dalai,11941,1373,CSS,https://github.com/cocktailpeanut/dalai,cocktailpeanut,289,2023-05-21T06:39:45Z,The simplest way to run LLaMA on your local machine
9,LLM,ChuanhuChatGPT,10914,1697,Python,https://github.com/GaiZhenbiao/ChuanhuChatGPT,GaiZhenbiao,52,2023-06-03T09:31:13Z,GUI for ChatGPT API and many LLMs
10,LLM,Chinese-LLaMA-Alpaca,10437,1074,Python,https://github.com/ymcui/Chinese-LLaMA-Alpaca,ymcui,56,2023-06-08T03:20:25Z,中文LLaMA&Alpaca大语言模型+本地CPU/GPU训练部署 (Chinese LLaMA & Alpaca LLMs)
11,LLM,evals,10213,1958,Python,https://github.com/openai/evals,openai,60,2023-06-08T01:30:28Z,"Evals is a framework for evaluating LLMs and LLM systems, and an open-source registry of benchmarks."
12,LLM,semantic-kernel,9946,1246,C#,https://github.com/microsoft/semantic-kernel,microsoft,86,2023-06-08T02:51:07Z,Integrate cutting-edge LLM technology quickly and easily into your apps
13,LLM,mlc-llm,9297,593,Python,https://github.com/mlc-ai/mlc-llm,mlc-ai,92,2023-06-08T03:13:09Z,"Enable everyone to develop, optimize and deploy AI models natively on everyone's devices."
14,LLM,haystack,9050,1223,Python,https://github.com/deepset-ai/haystack,deepset-ai,313,2023-06-07T19:56:47Z,":mag: Haystack is an open source NLP framework to interact with your data using Transformer models and LLMs (GPT-4, ChatGPT and alike). Haystack offers production-ready tools to quickly build complex question answering, semantic search, text generation applications, and more."
15,LLM,langchain-ChatGLM,8383,1146,Python,https://github.com/imClumsyPanda/langchain-ChatGLM,imClumsyPanda,278,2023-06-08T02:21:40Z,"langchain-ChatGLM, local knowledge based ChatGLM with langchain ｜ 基于本地知识库的 ChatGLM 问答"
16,LLM,RWKV-LM,8225,546,Python,https://github.com/BlinkDL/RWKV-LM,BlinkDL,23,2023-06-07T03:26:42Z,"RWKV is an RNN with transformer-level LLM performance. It can be directly trained like a GPT (parallelizable). So it's combining the best of RNN and transformer - great performance, fast inference, saves VRAM, fast training, ""infinite"" ctx_len, and free sentence embedding."
17,LLM,Flowise,7239,1849,JavaScript,https://github.com/FlowiseAI/Flowise,FlowiseAI,49,2023-06-07T20:30:07Z,Drag & drop UI to build your customized LLM flow using LangchainJS
18,LLM,pandas-ai,6999,466,Python,https://github.com/gventuri/pandas-ai,gventuri,31,2023-06-08T00:06:47Z,"Pandas AI is a Python library that integrates generative artificial intelligence capabilities into Pandas, making dataframes conversational"
19,LLM,peft,6773,478,Python,https://github.com/huggingface/peft,huggingface,129,2023-06-07T18:03:45Z,🤗 PEFT: State-of-the-art Parameter-Efficient Fine-Tuning.
20,LLM,LocalAI,6327,626,Go,https://github.com/go-skynet/LocalAI,go-skynet,53,2023-06-07T22:36:12Z,":robot: Self-hosted, community-driven, local OpenAI-compatible API. Drop-in replacement for OpenAI running LLMs on consumer-grade hardware. No GPU required. LocalAI is a RESTful API to run ggml compatible models: llama.cpp, alpaca.cpp, gpt4all.cpp, rwkv.cpp, whisper.cpp, vicuna, koala, gpt4all-j, cerebras, falcon, dolly, starcoder, and many others!"
21,LLM,web-llm,6223,326,TypeScript,https://github.com/mlc-ai/web-llm,mlc-ai,50,2023-05-30T21:55:19Z,Bringing large-language models and chat to web browsers. Everything runs inside the browser with no server support.
22,LLM,open-llms,6221,299,,https://github.com/eugeneyan/open-llms,eugeneyan,2,2023-06-05T16:48:13Z,🤖 A list of open LLMs available for commercial use.
23,LLM,deeplake,6089,476,Python,https://github.com/activeloopai/deeplake,activeloopai,43,2023-06-07T19:09:53Z,"Database for AI. Store Vectors, Images, Texts, Videos, etc. Use with LLMs/LangChain. Store, query, version, & visualize any AI data. Stream data in real-time to PyTorch/TensorFlow. https://activeloop.ai"
24,LLM,qlora,5521,420,Jupyter Notebook,https://github.com/artidoro/qlora,artidoro,93,2023-06-07T19:25:51Z,QLoRA: Efficient Finetuning of Quantized LLMs
25,LLM,e2b,5087,444,Python,https://github.com/e2b-dev/e2b,e2b-dev,2,2023-06-07T18:45:36Z,"Developer-first AgentOps platform - deploy, test, and monitor AI agents"
26,LLM,SuperAGI,4914,440,Python,https://github.com/TransformerOptimus/SuperAGI,TransformerOptimus,104,2023-06-07T19:04:08Z,"<⚡️> SuperAGI - A dev-first open source autonomous AI agent framework. Enabling developers to build, manage & run useful autonomous agents quickly and reliably."
27,LLM,LLMsPracticalGuide,4894,314,,https://github.com/Mooler0410/LLMsPracticalGuide,Mooler0410,5,2023-05-29T05:26:55Z,"A curated list of practical guide resources of LLMs (LLMs Tree, Examples, Papers)"
28,LLM,openplayground,4738,310,TypeScript,https://github.com/nat/openplayground,nat,41,2023-06-05T22:55:50Z,An LLM playground you can run on your laptop
29,LLM,dify,4352,606,TypeScript,https://github.com/langgenius/dify,langgenius,24,2023-06-08T03:21:25Z,"One API for plugins and datasets, one interface for prompt engineering and visual operation, all for creating powerful AI applications."
30,LLM,Awesome-LLM,4243,279,,https://github.com/Hannibal046/Awesome-LLM,Hannibal046,0,2023-06-06T06:16:09Z,Awesome-LLM: a curated list of Large Language Model
31,LLM,wenda,3926,478,JavaScript,https://github.com/wenda-LLM/wenda,wenda-LLM,11,2023-06-08T01:39:10Z,闻达：一个LLM调用平台。为小模型外挂知识库查找和设计自动执行动作，实现不亚于于大模型的生成能力
32,LLM,PentestGPT,3898,379,Python,https://github.com/GreyDGL/PentestGPT,GreyDGL,14,2023-06-02T09:56:22Z,A GPT-empowered penetration testing tool
33,LLM,llm,3886,193,Rust,https://github.com/rustformers/llm,rustformers,37,2023-06-07T07:11:18Z,An ecosystem of Rust libraries for working with large language models
34,LLM,GPTCache,3689,231,Python,https://github.com/zilliztech/GPTCache,zilliztech,11,2023-06-07T14:11:29Z,Semantic cache for LLMs. Fully integrated with LangChain and llama_index. 
35,LLM,CodeGen,3680,262,Python,https://github.com/salesforce/CodeGen,salesforce,21,2023-05-22T06:42:19Z,CodeGen is an open-source model for program synthesis. Trained on TPU-v4. Competitive with OpenAI Codex.
36,LLM,DB-GPT,3613,503,Python,https://github.com/csunny/DB-GPT,csunny,37,2023-06-07T10:10:13Z,Revolutionizing Database Interactions with Private LLM Technology
37,LLM,gorilla,3454,213,Python,https://github.com/ShishirPatil/gorilla,ShishirPatil,8,2023-06-08T01:45:33Z,Gorilla: An API store for LLMs
38,LLM,chatgpt-wrapper,3310,439,Python,https://github.com/mmabrouk/chatgpt-wrapper,mmabrouk,11,2023-06-08T02:00:55Z,API for interacting with ChatGPT and GPT4 using Python and from Shell.
39,LLM,Bard-API,3293,419,Python,https://github.com/dsdanielpark/Bard-API,dsdanielpark,5,2023-06-07T12:41:54Z,The unofficial python package that returns response of Google Bard through cookie value.
40,LLM,Learn_Prompting,3178,477,TeX,https://github.com/trigaten/Learn_Prompting,trigaten,88,2023-06-05T21:31:25Z,
41,LLM,postgresml,3145,116,Rust,https://github.com/postgresml/postgresml,postgresml,45,2023-06-08T01:46:46Z,"PostgresML is an AI application database. Download open source models from Huggingface, or train your own, to create and index LLM embeddings, generate text, or make online predictions using only SQL. "
42,LLM,researchgpt,3101,286,Python,https://github.com/mukulpatnaik/researchgpt,mukulpatnaik,4,2023-06-04T16:09:10Z,A LLM based research assistant that allows you to have a conversation with a research paper
43,LLM,Huatuo-Llama-Med-Chinese,2979,263,Python,https://github.com/SCIR-HI/Huatuo-Llama-Med-Chinese,SCIR-HI,27,2023-05-19T09:16:17Z,"Repo for BenTsao [original name: HuaTuo (华驼)], Llama-7B tuned with Chinese medical knowledge. 本草（原名：华驼）模型仓库，基于中文医学知识的LLaMA模型指令微调"
44,LLM,Luotuo-Chinese-LLM,2878,202,Jupyter Notebook,https://github.com/LC1332/Luotuo-Chinese-LLM,LC1332,2,2023-06-07T08:04:49Z,骆驼(Luotuo): Open Sourced Chinese Language Models. Developed by 陈启源 @ 华中师范大学 & 李鲁鲁 @ 商汤科技 & 冷子昂 @ 商汤科技
45,LLM,llm-numbers,2816,81,,https://github.com/ray-project/llm-numbers,ray-project,2,2023-05-23T18:46:14Z,Numbers every LLM developer should know
46,LLM,awesome-langchain,2797,142,,https://github.com/kyrolabs/awesome-langchain,kyrolabs,0,2023-06-05T21:51:01Z,😎 Awesome list of tools and projects with the awesome LangChain framework
47,LLM,GPT-4-LLM,2793,197,HTML,https://github.com/Instruction-Tuning-with-GPT-4/GPT-4-LLM,Instruction-Tuning-with-GPT-4,4,2023-04-19T03:11:54Z,Instruction Tuning with GPT-4
48,LLM,marvin,2776,297,Python,https://github.com/PrefectHQ/marvin,PrefectHQ,23,2023-06-07T22:12:55Z,A batteries-included library for building AI-powered software
49,LLM,paper-qa,2594,221,Python,https://github.com/whitead/paper-qa,whitead,31,2023-06-07T21:06:52Z,LLM Chain for answering questions from documents with citations
50,LLM,alpa,2512,300,Python,https://github.com/alpa-projects/alpa,alpa-projects,44,2023-05-19T23:23:22Z,Training and serving large-scale neural networks
51,LLM,LLM-As-Chatbot,2406,287,Python,https://github.com/deep-diver/LLM-As-Chatbot,deep-diver,8,2023-06-08T02:03:00Z,LLM as a Chatbot Service
52,LLM,unlocking-the-power-of-llms,2349,150,Shell,https://github.com/howl-anderson/unlocking-the-power-of-llms,howl-anderson,2,2023-05-11T16:04:16Z,使用 Prompts 和 Chains 让 ChatGPT 成为神奇的生产力工具！Unlocking the power of LLMs.
53,LLM,InternGPT,2331,150,Python,https://github.com/OpenGVLab/InternGPT,OpenGVLab,3,2023-06-07T13:47:48Z,"InternGPT (iGPT) is an open source demo platform where you can easily showcase your AI models. Now it supports DragGAN, ChatGPT, ImageBind, multimodal chat like GPT-4, SAM, interactive image editing, etc. Try it at igpt.opengvlab.com (支持DragGAN、ChatGPT、ImageBind、SAM的在线Demo系统)"
54,LLM,towhee,2281,206,Python,https://github.com/towhee-io/towhee,towhee-io,6,2023-06-07T09:26:33Z,Towhee is a framework that is dedicated to making neural data processing pipelines simple and fast.
55,LLM,OpenChat,2237,176,Blade,https://github.com/openchatai/OpenChat,openchatai,17,2023-06-08T01:23:09Z,LLMs custom-chatbots console ⚡
56,LLM,LLMZoo,2219,141,Python,https://github.com/FreedomIntelligence/LLMZoo,FreedomIntelligence,18,2023-06-07T14:45:29Z,"⚡LLM Zoo is a project that provides data, models, and evaluation benchmark for large language models.⚡"
57,LLM,awesome-pretrained-chinese-nlp-models,2212,270,Python,https://github.com/lonePatient/awesome-pretrained-chinese-nlp-models,lonePatient,0,2023-06-07T05:18:07Z,Awesome Pretrained Chinese NLP Models，高质量中文预训练模型集合
58,LLM,LLMSurvey,2203,134,,https://github.com/RUCAIBox/LLMSurvey,RUCAIBox,6,2023-05-07T19:45:46Z,"The official GitHub page for the survey paper ""A Survey of Large Language Models""."
59,LLM,engshell,2130,183,Python,https://github.com/emcf/engshell,emcf,2,2023-04-28T03:38:14Z,"An English-language shell for any OS, powered by LLMs"
60,LLM,argilla,2125,193,Python,https://github.com/argilla-io/argilla,argilla-io,226,2023-06-07T20:43:57Z,✨Argilla: the open-source data curation platform for LLMs
61,LLM,llm-foundry,2098,176,Python,https://github.com/mosaicml/llm-foundry,mosaicml,26,2023-06-08T02:54:30Z,LLM training code for MosaicML foundation models
62,LLM,lance,2059,74,Rust,https://github.com/lancedb/lance,lancedb,95,2023-06-07T16:23:47Z,"Modern columnar data format for ML and LLMs implemented in Rust. Convert from parquet in 2 lines of code for 100x faster random access, vector index, and data versioning. Compatible with Pandas, DuckDB, Polars, Pyarrow, with more integrations coming.."
63,LLM,h2ogpt,2048,144,Python,https://github.com/h2oai/h2ogpt,h2oai,83,2023-06-08T02:43:04Z,"Join us at H2O.ai to make the world's best open-source GPT with document and image Q&A, 100% private chat, no data leaks, Apache 2.0"
64,LLM,Promptify,2045,143,Python,https://github.com/promptslab/Promptify,promptslab,27,2023-05-24T04:54:53Z,"Prompt Engineering | Use GPT or other prompt based models to get structured output. Join our discord for Prompt-Engineering, LLMs and other latest research"
65,LLM,xturing,1930,140,Python,https://github.com/stochasticai/xturing,stochasticai,13,2023-06-07T16:27:43Z,"Easily build, customize and control your own LLMs"
