rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
1,LLM,langchain,60642,8308,Python,https://github.com/langchain-ai/langchain,langchain-ai,2385,2023-09-02T03:16:00Z,⚡ Building applications with LLMs through composability ⚡
2,LLM,gpt_academic,40448,5316,Python,https://github.com/binary-husky/gpt_academic,binary-husky,310,2023-09-01T02:45:32Z,"为ChatGPT/GLM提供图形交互界面，特别优化论文阅读/润色/写作体验，模块化设计，支持自定义快捷按钮&函数插件，支持Python和C++等项目剖析&自译解功能，PDF/LaTex论文翻译&总结功能，支持并行问询多种LLM模型，支持chatglm2等本地模型。兼容文心一言, moss, llama2, rwkv, claude2, 通义千问, 书生, 讯飞星火等。"
3,LLM,MetaGPT,24786,2820,Python,https://github.com/geekan/MetaGPT,geekan,111,2023-09-01T06:29:22Z,"🌟 The Multi-Agent Framework: Given one line Requirement, return PRD, Design, Tasks, Repo"
4,LLM,milvus,22577,2485,Go,https://github.com/milvus-io/milvus,milvus-io,630,2023-09-02T03:13:53Z,"A cloud-native vector database, storage for next generation AI applications"
5,LLM,quivr,22157,2314,TypeScript,https://github.com/StanGirard/quivr,StanGirard,141,2023-09-01T21:57:44Z,"🧠 Your Second Brain supercharged by Generative AI 🧠 Dump all your files and chat with your personal assistant on your files & more using GPT 3.5/4, Private, Anthropic, VertexAI, LLMs..."
6,LLM,JARVIS,21716,1865,Python,https://github.com/microsoft/JARVIS,microsoft,66,2023-08-25T17:23:43Z,"JARVIS, a system to connect LLMs with ML community. Paper: https://arxiv.org/pdf/2303.17580.pdf"
7,LLM,llama_index,20811,2393,Python,https://github.com/jerryjliu/llama_index,jerryjliu,349,2023-09-01T22:49:55Z,LlamaIndex (GPT Index) is a data framework for your LLM applications
8,LLM,mindsdb,17760,2265,Python,https://github.com/mindsdb/mindsdb,mindsdb,538,2023-09-02T02:47:48Z,MindsDB connects AI models to databases.
9,LLM,Mr.-Ranedeer-AI-Tutor,16036,1562,,https://github.com/JushBJJ/Mr.-Ranedeer-AI-Tutor,JushBJJ,8,2023-08-31T05:52:22Z,A GPT-4 AI Tutor Prompt for customizable personalized learning experiences.
10,LLM,unilm,15222,2104,Python,https://github.com/microsoft/unilm,microsoft,397,2023-08-29T14:07:57Z,"Large-scale Self-supervised Pre-training Across Tasks, Languages, and Modalities"
11,LLM,Flowise,15076,6338,TypeScript,https://github.com/FlowiseAI/Flowise,FlowiseAI,149,2023-09-01T10:00:11Z,Drag & drop UI to build your customized LLM flow
12,LLM,Langchain-Chatchat,15036,2464,Python,https://github.com/chatchat-space/Langchain-Chatchat,chatchat-space,615,2023-09-01T17:10:12Z,"Langchain-Chatchat（原Langchain-ChatGLM）基于 Langchain 与 ChatGLM 等语言模型的本地知识库问答 | Langchain-Chatchat (formerly langchain-ChatGLM), local knowledge based LLM (like ChatGLM) QA app with langchain "
13,LLM,chatbox,14457,1530,TypeScript,https://github.com/Bin-Huang/chatbox,Bin-Huang,228,2023-08-20T11:18:51Z,"Chatbox is a desktop app for multiple cutting-edge LLM models that available on Windows, Mac, Linux"
14,LLM,Chinese-LLaMA-Alpaca,14317,1485,Python,https://github.com/ymcui/Chinese-LLaMA-Alpaca,ymcui,8,2023-08-30T11:05:25Z,中文LLaMA&Alpaca大语言模型+本地CPU/GPU训练部署 (Chinese LLaMA & Alpaca LLMs)
15,LLM,dalai,12701,1437,CSS,https://github.com/cocktailpeanut/dalai,cocktailpeanut,296,2023-06-30T13:51:06Z,The simplest way to run LLaMA on your local machine
16,LLM,mlc-llm,12449,892,Python,https://github.com/mlc-ai/mlc-llm,mlc-ai,136,2023-09-01T23:57:45Z,"Enable everyone to develop, optimize and deploy AI models natively on everyone's devices."
17,LLM,semantic-kernel,12264,1768,C#,https://github.com/microsoft/semantic-kernel,microsoft,341,2023-09-02T02:18:38Z,Integrate cutting-edge LLM technology quickly and easily into your apps
18,LLM,ChuanhuChatGPT,12154,1911,Python,https://github.com/GaiZhenbiao/ChuanhuChatGPT,GaiZhenbiao,59,2023-09-01T09:08:52Z,GUI for ChatGPT API and many LLMs
19,LLM,ChatGLM2-6B,12136,1959,Python,https://github.com/THUDM/ChatGLM2-6B,THUDM,286,2023-08-28T02:51:52Z,ChatGLM2-6B: An Open Bilingual Chat LLM | 开源双语对话语言模型
20,LLM,SuperAGI,11946,1412,Python,https://github.com/TransformerOptimus/SuperAGI,TransformerOptimus,141,2023-09-01T13:03:56Z,"<⚡️> SuperAGI - A dev-first open source autonomous AI agent framework. Enabling developers to build, manage & run useful autonomous agents quickly and reliably."
21,LLM,evals,11651,2235,Python,https://github.com/openai/evals,openai,74,2023-08-30T03:23:10Z,"Evals is a framework for evaluating LLMs and LLM systems, and an open-source registry of benchmarks."
