rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
1,LLM,langchain,63523,8901,Python,https://github.com/langchain-ai/langchain,langchain-ai,1695,2023-10-01T01:37:03Z,⚡ Building applications with LLMs through composability ⚡
2,LLM,gpt4all,52644,5775,C++,https://github.com/nomic-ai/gpt4all,nomic-ai,255,2023-09-30T23:22:51Z,gpt4all: open-source LLM chatbots that you can run anywhere
3,LLM,gpt_academic,42389,5573,Python,https://github.com/binary-husky/gpt_academic,binary-husky,275,2023-09-30T01:56:30Z,"为ChatGPT/GLM提供实用化交互界面，特别优化论文阅读/润色/写作体验，模块化设计，支持自定义快捷按钮&函数插件，支持Python和C++等项目剖析&自译解功能，PDF/LaTex论文翻译&总结功能，支持并行问询多种LLM模型，支持chatglm2等本地模型。兼容文心一言, moss, llama2, rwkv, claude2, 通义千问, 书生, 讯飞星火等。"
4,LLM,MetaGPT,27072,3165,Python,https://github.com/geekan/MetaGPT,geekan,134,2023-10-01T01:04:13Z,"🌟 The Multi-Agent Framework: Given one line Requirement, return PRD, Design, Tasks, Repo"
5,LLM,milvus,23141,2529,Go,https://github.com/milvus-io/milvus,milvus-io,465,2023-10-01T02:42:56Z,"A cloud-native vector database, storage for next generation AI applications"
6,LLM,quivr,23132,2446,TypeScript,https://github.com/StanGirard/quivr,StanGirard,117,2023-09-30T20:33:33Z,"🧠 Your Second Brain supercharged by Generative AI 🧠 Dump all your files and chat with your personal assistant on your files & more using GPT 3.5/4, Private, Anthropic, VertexAI, LLMs..."
7,LLM,llama_index,21938,2579,Python,https://github.com/jerryjliu/llama_index,jerryjliu,259,2023-10-01T02:52:59Z,LlamaIndex (GPT Index) is a data framework for your LLM applications
8,LLM,JARVIS,21884,1879,Python,https://github.com/microsoft/JARVIS,microsoft,65,2023-09-10T05:50:43Z,"JARVIS, a system to connect LLMs with ML community. Paper: https://arxiv.org/pdf/2303.17580.pdf"
9,LLM,mindsdb,17975,2294,Python,https://github.com/mindsdb/mindsdb,mindsdb,507,2023-09-30T18:32:05Z,MindsDB connects AI models to databases.
10,LLM,Mr.-Ranedeer-AI-Tutor,16610,1619,,https://github.com/JushBJJ/Mr.-Ranedeer-AI-Tutor,JushBJJ,8,2023-08-31T05:52:22Z,A GPT-4 AI Tutor Prompt for customizable personalized learning experiences.
11,LLM,Flowise,16213,7327,TypeScript,https://github.com/FlowiseAI/Flowise,FlowiseAI,184,2023-10-01T02:20:16Z,Drag & drop UI to build your customized LLM flow
12,LLM,Langchain-Chatchat,16198,2745,Python,https://github.com/chatchat-space/Langchain-Chatchat,chatchat-space,22,2023-09-29T16:12:50Z,"Langchain-Chatchat（原Langchain-ChatGLM）基于 Langchain 与 ChatGLM 等语言模型的本地知识库问答 | Langchain-Chatchat (formerly langchain-ChatGLM), local knowledge based LLM (like ChatGLM) QA app with langchain "
13,LLM,unilm,15647,2140,Python,https://github.com/microsoft/unilm,microsoft,411,2023-09-29T06:14:29Z,"Large-scale Self-supervised Pre-training Across Tasks, Languages, and Modalities"
14,LLM,chatbox,14793,1561,TypeScript,https://github.com/Bin-Huang/chatbox,Bin-Huang,217,2023-09-25T03:22:57Z,"Chatbox is a desktop app for multiple cutting-edge LLM models that available on Windows, Mac, Linux"
15,LLM,Chinese-LLaMA-Alpaca,14773,1532,Python,https://github.com/ymcui/Chinese-LLaMA-Alpaca,ymcui,2,2023-08-30T11:05:25Z,中文LLaMA&Alpaca大语言模型+本地CPU/GPU训练部署 (Chinese LLaMA & Alpaca LLMs)
16,LLM,semantic-kernel,13363,1924,C#,https://github.com/microsoft/semantic-kernel,microsoft,325,2023-09-30T10:10:52Z,Integrate cutting-edge LLM technology quickly and easily into your apps
17,LLM,ChatGLM2-6B,13183,2086,Python,https://github.com/THUDM/ChatGLM2-6B,THUDM,336,2023-09-19T09:31:42Z,ChatGLM2-6B: An Open Bilingual Chat LLM | 开源双语对话语言模型
18,LLM,mlc-llm,13114,942,Python,https://github.com/mlc-ai/mlc-llm,mlc-ai,162,2023-09-30T04:39:08Z,"Enable everyone to develop, optimize and deploy AI models natively on everyone's devices."
19,LLM,dalai,12792,1440,CSS,https://github.com/cocktailpeanut/dalai,cocktailpeanut,296,2023-06-30T13:51:06Z,The simplest way to run LLaMA on your local machine
20,LLM,ChuanhuChatGPT,12462,1975,Python,https://github.com/GaiZhenbiao/ChuanhuChatGPT,GaiZhenbiao,61,2023-09-28T07:37:36Z,"GUI for ChatGPT API and many LLMs. Supports agents, file-based QA, GPT finetuning and query with web search. All with a neat UI."
21,LLM,SuperAGI,12424,1488,Python,https://github.com/TransformerOptimus/SuperAGI,TransformerOptimus,135,2023-10-01T03:06:22Z,"<⚡️> SuperAGI - A dev-first open source autonomous AI agent framework. Enabling developers to build, manage & run useful autonomous agents quickly and reliably."
22,LLM,evals,12020,2271,Python,https://github.com/openai/evals,openai,77,2023-09-28T13:37:44Z,"Evals is a framework for evaluating LLMs and LLM systems, and an open-source registry of benchmarks."
23,LLM,LocalAI,11583,1038,Go,https://github.com/go-skynet/LocalAI,go-skynet,155,2023-09-30T22:42:00Z,":robot: The free, Open Source OpenAI alternative. Self-hosted, community-driven and local-first. Drop-in replacement for OpenAI running on consumer-grade hardware. No GPU required. Runs ggml, gguf, GPTQ, onnx, TF compatible models: llama, llama2, rwkv, whisper, vicuna, koala, cerebras, falcon, dolly, starcoder, and many others"
24,LLM,botpress,11071,1578,TypeScript,https://github.com/botpress/botpress,botpress,4,2023-09-29T21:47:44Z,The open-source hub to build & deploy GPT/LLM Agents ⚡️
25,LLM,haystack,10959,1403,Python,https://github.com/deepset-ai/haystack,deepset-ai,406,2023-09-29T21:48:04Z,":mag: LLM orchestration framework to build customizable, production-ready LLM applications. Connect components (models, vector DBs, file converters) to pipelines or agents that can interact with your data. With advanced retrieval methods, it's best suited for building RAG, question answering, semantic search or conversational agent chatbots."
26,LLM,PaddleNLP,10245,2658,Python,https://github.com/PaddlePaddle/PaddleNLP,PaddlePaddle,586,2023-09-30T04:35:39Z,"👑 Easy-to-use and powerful NLP and LLM library with 🤗 Awesome model zoo, supporting wide-range of NLP tasks from research to industrial applications, including 🗂Text Classification,  🔍 Neural Search, ❓ Question Answering, ℹ️ Information Extraction, 📄 Document Intelligence, 💌 Sentiment Analysis etc."
27,LLM,peft,9932,806,Python,https://github.com/huggingface/peft,huggingface,57,2023-10-01T01:23:25Z,🤗 PEFT: State-of-the-art Parameter-Efficient Fine-Tuning.
28,LLM,RWKV-LM,9907,679,Python,https://github.com/BlinkDL/RWKV-LM,BlinkDL,30,2023-09-22T13:05:34Z,"RWKV is an RNN with transformer-level LLM performance. It can be directly trained like a GPT (parallelizable). So it's combining the best of RNN and transformer - great performance, fast inference, saves VRAM, fast training, ""infinite"" ctx_len, and free sentence embedding."
29,LLM,ChatDev,9862,1022,Python,https://github.com/OpenBMB/ChatDev,OpenBMB,19,2023-09-29T22:56:03Z,Create Customized Software using Natural Language Idea (through LLM-powered Multi-Agent Collaboration)
30,LLM,ludwig,9855,1103,Python,https://github.com/ludwig-ai/ludwig,ludwig-ai,248,2023-09-30T02:57:17Z,"Low-code framework for building custom LLMs, neural networks, and other AI models"
31,LLM,dify,8717,1272,Python,https://github.com/langgenius/dify,langgenius,34,2023-09-28T10:41:42Z,"One API for plugins and datasets, one interface for prompt engineering and visual operation, all for creating powerful AI applications."
32,LLM,llama-gpt,8643,512,TypeScript,https://github.com/getumbrel/llama-gpt,getumbrel,49,2023-09-25T11:27:52Z,"A self-hosted, offline, ChatGPT-like chatbot. Powered by Llama 2. 100% private, with no data leaving your device. New: Code Llama support!"
33,LLM,pandas-ai,8629,690,Python,https://github.com/gventuri/pandas-ai,gventuri,102,2023-09-30T20:07:56Z,"PandasAI is the Python library that integrates Gen AI into pandas, making data analysis conversational"
34,LLM,gorilla,8274,618,Python,https://github.com/ShishirPatil/gorilla,ShishirPatil,26,2023-09-27T19:50:36Z,Gorilla: An API store for LLMs
35,LLM,Awesome-LLM,8156,582,,https://github.com/Hannibal046/Awesome-LLM,Hannibal046,0,2023-09-30T06:20:37Z,Awesome-LLM: a curated list of Large Language Model
36,LLM,open-llms,8093,447,,https://github.com/eugeneyan/open-llms,eugeneyan,1,2023-09-28T09:04:45Z,📋 A list of open LLMs available for commercial use.
37,LLM,h2ogpt,7816,931,Python,https://github.com/h2oai/h2ogpt,h2oai,173,2023-09-30T08:24:38Z,"Private Q&A and summarization of documents+images or chat with local GPT, 100% private, Apache 2.0. Supports LLaMa2, llama.cpp, and more. Demo: https://gpt.h2o.ai/ https://codellama.h2o.ai/"
38,LLM,qlora,7786,684,Jupyter Notebook,https://github.com/artidoro/qlora,artidoro,166,2023-09-06T21:05:48Z,QLoRA: Efficient Finetuning of Quantized LLMs
39,LLM,ollama,7763,425,Go,https://github.com/jmorganca/ollama,jmorganca,76,2023-09-30T23:27:30Z,Get up and running with Llama 2 and other large language models locally
40,LLM,vllm,7644,826,Python,https://github.com/vllm-project/vllm,vllm-project,378,2023-09-30T19:21:07Z,A high-throughput and memory-efficient inference and serving engine for LLMs
