rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
1,LLM,langchain,58884,7908,Python,https://github.com/langchain-ai/langchain,langchain-ai,2324,2023-08-17T03:10:35Z,⚡ Building applications with LLMs through composability ⚡
2,LLM,gpt_academic,39788,5250,Python,https://github.com/binary-husky/gpt_academic,binary-husky,312,2023-08-17T02:02:55Z,"为ChatGPT/GLM提供图形交互界面，特别优化论文阅读/润色/写作体验，模块化设计，支持自定义快捷按钮&函数插件，支持Python和C++等项目剖析&自译解功能，PDF/LaTex论文翻译&总结功能，支持并行问询多种LLM模型，支持清华chatglm2等本地模型。兼容复旦MOSS, llama, rwkv, newbing, claude, claude2等"
3,LLM,milvus,22189,2451,Go,https://github.com/milvus-io/milvus,milvus-io,585,2023-08-17T03:10:53Z,"A cloud-native vector database, storage for next generation AI applications"
4,LLM,MetaGPT,21726,2378,Python,https://github.com/geekan/MetaGPT,geekan,92,2023-08-16T18:33:10Z,"🌟 The Multi-Agent Framework: Given one line Requirement, return PRD, Design, Tasks, Repo"
5,LLM,JARVIS,21608,1894,Python,https://github.com/microsoft/JARVIS,microsoft,66,2023-07-28T09:59:24Z,"JARVIS, a system to connect LLMs with ML community. Paper: https://arxiv.org/pdf/2303.17580.pdf"
6,LLM,llama_index,20174,2296,Python,https://github.com/jerryjliu/llama_index,jerryjliu,326,2023-08-17T02:39:31Z,LlamaIndex (GPT Index) is a data framework for your LLM applications
7,LLM,quivr,20058,2127,TypeScript,https://github.com/StanGirard/quivr,StanGirard,229,2023-08-16T19:37:16Z,"Your Second Brain powered by Generative AI 🧠 Dump all your files and chat with it  ( GPT 3.5/4, Private, Anthropic, VertexAI, LLMs...) & Embeddings"
8,LLM,mindsdb,17567,2246,Python,https://github.com/mindsdb/mindsdb,mindsdb,550,2023-08-17T02:46:14Z,MindsDB connects AI models to databases.
9,LLM,Mr.-Ranedeer-AI-Tutor,15655,1499,,https://github.com/JushBJJ/Mr.-Ranedeer-AI-Tutor,JushBJJ,8,2023-08-16T07:06:21Z,A GPT-4 AI Tutor Prompt for customizable personalized learning experiences.
10,LLM,unilm,14998,2097,Python,https://github.com/microsoft/unilm,microsoft,383,2023-08-11T14:21:40Z,"Large-scale Self-supervised Pre-training Across Tasks, Languages, and Modalities"
11,LLM,chatbox,14232,1508,TypeScript,https://github.com/Bin-Huang/chatbox,Bin-Huang,212,2023-08-15T04:11:45Z,"Chatbox is a desktop app for multiple cutting-edge LLM models that available on Windows, Mac, Linux"
12,LLM,Flowise,14028,5566,TypeScript,https://github.com/FlowiseAI/Flowise,FlowiseAI,137,2023-08-16T23:14:26Z,Drag & drop UI to build your customized LLM flow
13,LLM,Chinese-LLaMA-Alpaca,13953,1434,Python,https://github.com/ymcui/Chinese-LLaMA-Alpaca,ymcui,13,2023-08-14T07:10:55Z,中文LLaMA&Alpaca大语言模型+本地CPU/GPU训练部署 (Chinese LLaMA & Alpaca LLMs)
14,LLM,Langchain-Chatchat,13943,2272,Python,https://github.com/chatchat-space/Langchain-Chatchat,chatchat-space,575,2023-08-17T02:49:14Z,"Langchain-Chatchat (formerly langchain-ChatGLM), local knowledge based LLM (like ChatGLM) QA app with langchain ｜ 基于 Langchain 与 ChatGLM 等语言模型的本地知识库问答"
15,LLM,dalai,12616,1428,CSS,https://github.com/cocktailpeanut/dalai,cocktailpeanut,295,2023-06-30T13:51:06Z,The simplest way to run LLaMA on your local machine
16,LLM,mlc-llm,12042,842,Python,https://github.com/mlc-ai/mlc-llm,mlc-ai,116,2023-08-16T21:25:20Z,"Enable everyone to develop, optimize and deploy AI models natively on everyone's devices."
17,LLM,ChuanhuChatGPT,12004,1900,Python,https://github.com/GaiZhenbiao/ChuanhuChatGPT,GaiZhenbiao,52,2023-08-16T18:07:37Z,GUI for ChatGPT API and many LLMs
18,LLM,SuperAGI,11605,1345,Python,https://github.com/TransformerOptimus/SuperAGI,TransformerOptimus,136,2023-08-17T00:17:07Z,"<⚡️> SuperAGI - A dev-first open source autonomous AI agent framework. Enabling developers to build, manage & run useful autonomous agents quickly and reliably."
19,LLM,semantic-kernel,11582,1661,C#,https://github.com/microsoft/semantic-kernel,microsoft,307,2023-08-17T01:46:36Z,Integrate cutting-edge LLM technology quickly and easily into your apps
20,LLM,evals,11501,2228,Python,https://github.com/openai/evals,openai,70,2023-08-16T13:36:20Z,"Evals is a framework for evaluating LLMs and LLM systems, and an open-source registry of benchmarks."
21,LLM,ChatGLM2-6B,11477,1857,Python,https://github.com/THUDM/ChatGLM2-6B,THUDM,257,2023-08-15T07:10:17Z,ChatGLM2-6B: An Open Bilingual Chat LLM | 开源双语对话语言模型
22,LLM,botpress,10876,1527,TypeScript,https://github.com/botpress/botpress,botpress,3,2023-08-16T20:49:10Z,The open-source hub to build & deploy GPT/LLM Agents ⚡️
23,LLM,haystack,10393,1337,Python,https://github.com/deepset-ai/haystack,deepset-ai,371,2023-08-16T15:58:34Z,":mag: LLM orchestration framework to build customizable, production-ready LLM applications. Connect components (Models, Vector DBs, File Converters) to Pipelines or Agents that can interact with your data. With advanced retrieval methods, it's best suited for building RAG, question answering, semantic search and conversational agent"
24,LLM,PaddleNLP,9937,2619,Python,https://github.com/PaddlePaddle/PaddleNLP,PaddlePaddle,526,2023-08-17T02:53:47Z,"👑 Easy-to-use and powerful NLP and LLM library with 🤗 Awesome model zoo, supporting wide-range of NLP tasks from research to industrial applications, including 🗂Text Classification,  🔍 Neural Search, ❓ Question Answering, ℹ️ Information Extraction, 📄 Document Intelligence, 💌 Sentiment Analysis etc."
25,LLM,LocalAI,9920,889,Go,https://github.com/go-skynet/LocalAI,go-skynet,103,2023-08-17T02:59:25Z,":robot: Self-hosted, community-driven, local OpenAI compatible API. Drop-in replacement for OpenAI running LLMs on consumer-grade hardware. Free Open Source OpenAI alternative. No GPU required. Runs ggml, GPTQ, onnx, TF compatible models: llama, gpt4all, rwkv, whisper, vicuna, koala, gpt4all-j, cerebras, falcon, dolly, starcoder, and many others"
26,LLM,RWKV-LM,9437,650,Python,https://github.com/BlinkDL/RWKV-LM,BlinkDL,27,2023-08-14T16:18:37Z,"RWKV is an RNN with transformer-level LLM performance. It can be directly trained like a GPT (parallelizable). So it's combining the best of RNN and transformer - great performance, fast inference, saves VRAM, fast training, ""infinite"" ctx_len, and free sentence embedding."
27,LLM,ludwig,9140,1062,Python,https://github.com/ludwig-ai/ludwig,ludwig-ai,231,2023-08-16T18:41:13Z,"Low-code framework for building custom LLMs, neural networks, and other AI models"
28,LLM,peft,8897,713,Python,https://github.com/huggingface/peft,huggingface,74,2023-08-16T10:14:59Z,🤗 PEFT: State-of-the-art Parameter-Efficient Fine-Tuning.
29,LLM,pandas-ai,8185,626,Python,https://github.com/gventuri/pandas-ai,gventuri,70,2023-08-16T13:03:30Z,"PandasAI is a Python library that integrates generative artificial intelligence capabilities into Pandas, making dataframes conversational"
30,LLM,open-llms,7718,425,,https://github.com/eugeneyan/open-llms,eugeneyan,1,2023-07-28T09:01:04Z,📋 A list of open LLMs available for commercial use.
31,LLM,gorilla,7653,553,Python,https://github.com/ShishirPatil/gorilla,ShishirPatil,22,2023-08-11T20:35:54Z,Gorilla: An API store for LLMs
32,LLM,dify,7308,1055,TypeScript,https://github.com/langgenius/dify,langgenius,27,2023-08-17T02:46:34Z,"One API for plugins and datasets, one interface for prompt engineering and visual operation, all for creating powerful AI applications."
33,LLM,qlora,7173,617,Jupyter Notebook,https://github.com/artidoro/qlora,artidoro,148,2023-08-15T22:21:13Z,QLoRA: Efficient Finetuning of Quantized LLMs
34,LLM,Awesome-LLM,6999,481,,https://github.com/Hannibal046/Awesome-LLM,Hannibal046,0,2023-08-17T02:38:50Z,Awesome-LLM: a curated list of Large Language Model
35,LLM,web-llm,6933,401,TypeScript,https://github.com/mlc-ai/web-llm,mlc-ai,35,2023-08-16T08:09:54Z,Bringing large-language models and chat to web browsers. Everything runs inside the browser with no server support.
36,LLM,h2ogpt,6835,796,Python,https://github.com/h2oai/h2ogpt,h2oai,164,2023-08-17T02:42:38Z,"Private Q&A and summarization of documents+images or chat with local GPT, 100% private, Apache 2.0. Supports LLaMa2, llama.cpp, and more. Demo: https://gpt.h2o.ai/"
37,LLM,petals,6725,323,Python,https://github.com/bigscience-workshop/petals,bigscience-workshop,65,2023-08-17T01:41:24Z,"🌸 Run LLMs at home, BitTorrent-style. Fine-tuning and inference up to 10x faster than offloading"
38,LLM,deeplake,6680,513,Python,https://github.com/activeloopai/deeplake,activeloopai,45,2023-08-16T20:40:52Z,"Database for AI. Store Vectors, Images, Texts, Videos, etc. Use with LLMs/LangChain. Store, query, version, & visualize any AI data. Stream data in real-time to PyTorch/TensorFlow. https://activeloop.ai"
39,LLM,TypeChat,6095,258,TypeScript,https://github.com/microsoft/TypeChat,microsoft,21,2023-08-11T17:35:47Z,TypeChat is a library that makes it easy to build natural language interfaces using types.
40,LLM,LLMsPracticalGuide,6027,432,,https://github.com/Mooler0410/LLMsPracticalGuide,Mooler0410,6,2023-08-06T18:49:52Z,"A curated list of practical guide resources of LLMs (LLMs Tree, Examples, Papers)"
41,LLM,DB-GPT,6007,866,Python,https://github.com/eosphoros-ai/DB-GPT,eosphoros-ai,123,2023-08-17T03:08:22Z,Revolutionizing Database Interactions with Private LLM Technology
42,LLM,OpenLLM,5629,373,Python,https://github.com/bentoml/OpenLLM,bentoml,38,2023-08-17T00:02:19Z,Operating LLMs in production
43,LLM,ollama,5417,290,C,https://github.com/jmorganca/ollama,jmorganca,74,2023-08-17T02:54:55Z,Get up and running with Llama 2 and other large language models locally
44,LLM,e2b,5364,472,Python,https://github.com/e2b-dev/e2b,e2b-dev,3,2023-08-16T15:56:30Z,Monorepo for E2B - Cloud Operating System for AI Agents
45,LLM,vllm,5305,526,Python,https://github.com/vllm-project/vllm,vllm-project,213,2023-08-17T02:39:34Z,A high-throughput and memory-efficient inference and serving engine for LLMs
46,LLM,openplayground,5268,373,TypeScript,https://github.com/nat/openplayground,nat,48,2023-08-15T19:03:24Z,An LLM playground you can run on your laptop
47,LLM,wenda,5186,669,JavaScript,https://github.com/wenda-LLM/wenda,wenda-LLM,25,2023-08-07T15:45:05Z,闻达：一个LLM调用平台。目标为针对特定环境的高效内容生成，同时考虑个人和中小企业的计算资源局限性，以及知识安全和私密性问题
48,LLM,LLMSurvey,5065,390,Python,https://github.com/RUCAIBox/LLMSurvey,RUCAIBox,20,2023-08-09T02:16:33Z,"The official GitHub page for the survey paper ""A Survey of Large Language Models""."
49,LLM,WizardLM,5043,355,Python,https://github.com/nlpxucan/WizardLM,nlpxucan,108,2023-08-13T15:24:12Z,"Family of instruction-following LLMs powered by Evol-Instruct: WizardLM, WizardCoder and WizardMath"
50,LLM,GPTCache,4980,331,Python,https://github.com/zilliztech/GPTCache,zilliztech,11,2023-08-16T16:14:05Z,Semantic cache for LLMs. Fully integrated with LangChain and llama_index. 
51,LLM,PentestGPT,4822,522,Python,https://github.com/GreyDGL/PentestGPT,GreyDGL,18,2023-08-07T19:31:01Z,A GPT-empowered penetration testing tool
