rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
1,LLM,langchain,49293,6061,Python,https://github.com/hwchase17/langchain,hwchase17,1610,2023-06-21T02:47:44Z,⚡ Building applications with LLMs through composability ⚡
2,LLM,gpt_academic,36295,4562,Python,https://github.com/binary-husky/gpt_academic,binary-husky,293,2023-06-21T01:54:04Z,"为ChatGPT/GLM提供图形交互界面，特别优化论文阅读润色体验，模块化设计支持自定义快捷按钮&函数插件，支持代码块表格显示，Tex公式双显示，支持Python和C++等项目剖析&自译解功能，PDF/LaTex论文翻译&总结功能，支持并行问询多种LLM模型，支持清华chatglm等本地模型。兼容复旦MOSS, llama, rwkv, 盘古, newbing, claude等"
3,LLM,JARVIS,21048,1722,Python,https://github.com/microsoft/JARVIS,microsoft,62,2023-06-09T22:52:32Z,"JARVIS, a system to connect LLMs with ML community. Paper: https://arxiv.org/pdf/2303.17580.pdf"
4,LLM,milvus,20104,2274,Go,https://github.com/milvus-io/milvus,milvus-io,525,2023-06-21T03:19:12Z,"A cloud-native vector database, storage for next generation AI applications"
5,LLM,llama_index,17675,1918,Python,https://github.com/jerryjliu/llama_index,jerryjliu,293,2023-06-21T00:48:24Z,LlamaIndex (GPT Index) is a data framework for your LLM applications
6,LLM,mindsdb,16944,2141,Python,https://github.com/mindsdb/mindsdb,mindsdb,580,2023-06-21T01:06:54Z,"MindsDB is a Server for Artificial Intelligence Logic. Enabling developers to ship to production AI powered projects (from the latest LLMs, vector operations, state of the art time-series forecasting to Machine Learning) in a fast and scalable way. "
7,LLM,chatbox,12839,1337,TypeScript,https://github.com/Bin-Huang/chatbox,Bin-Huang,284,2023-06-17T23:01:51Z,"Chatbox is a desktop app for GPT/LLM that supports Windows, Mac, Linux & Web Online"
8,LLM,unilm,12822,1871,Python,https://github.com/microsoft/unilm,microsoft,337,2023-06-17T14:41:26Z,"Large-scale Self-supervised Pre-training Across Tasks, Languages, and Modalities"
9,LLM,dalai,12104,1393,CSS,https://github.com/cocktailpeanut/dalai,cocktailpeanut,291,2023-06-12T17:24:00Z,The simplest way to run LLaMA on your local machine
10,LLM,Chinese-LLaMA-Alpaca,11301,1175,Python,https://github.com/ymcui/Chinese-LLaMA-Alpaca,ymcui,46,2023-06-21T03:11:59Z,中文LLaMA&Alpaca大语言模型+本地CPU/GPU训练部署 (Chinese LLaMA & Alpaca LLMs)
11,LLM,ChuanhuChatGPT,11263,1752,Python,https://github.com/GaiZhenbiao/ChuanhuChatGPT,GaiZhenbiao,53,2023-06-20T03:31:09Z,GUI for ChatGPT API and many LLMs
12,LLM,evals,10719,2050,Python,https://github.com/openai/evals,openai,63,2023-06-21T00:49:54Z,"Evals is a framework for evaluating LLMs and LLM systems, and an open-source registry of benchmarks."
13,LLM,semantic-kernel,10345,1353,C#,https://github.com/microsoft/semantic-kernel,microsoft,143,2023-06-21T03:14:06Z,Integrate cutting-edge LLM technology quickly and easily into your apps
14,LLM,mlc-llm,10033,665,Python,https://github.com/mlc-ai/mlc-llm,mlc-ai,54,2023-06-20T21:29:39Z,"Enable everyone to develop, optimize and deploy AI models natively on everyone's devices."
15,LLM,langchain-ChatGLM,9773,1415,Python,https://github.com/imClumsyPanda/langchain-ChatGLM,imClumsyPanda,339,2023-06-20T11:01:49Z,"langchain-ChatGLM, local knowledge based ChatGLM with langchain ｜ 基于本地知识库的 ChatGLM 问答"
16,LLM,haystack,9193,1246,Python,https://github.com/deepset-ai/haystack,deepset-ai,315,2023-06-21T00:03:16Z,":mag: Haystack is an open source NLP framework to interact with your data using Transformer models and LLMs (GPT-4, ChatGPT and alike). Haystack offers production-ready tools to quickly build complex question answering, semantic search, text generation applications, and more."
17,LLM,Flowise,8875,2431,TypeScript,https://github.com/FlowiseAI/Flowise,FlowiseAI,77,2023-06-19T16:27:12Z,Drag & drop UI to build your customized LLM flow using LangchainJS
18,LLM,RWKV-LM,8567,573,Python,https://github.com/BlinkDL/RWKV-LM,BlinkDL,23,2023-06-18T20:45:45Z,"RWKV is an RNN with transformer-level LLM performance. It can be directly trained like a GPT (parallelizable). So it's combining the best of RNN and transformer - great performance, fast inference, saves VRAM, fast training, ""infinite"" ctx_len, and free sentence embedding."
19,LLM,SuperAGI,7988,800,Python,https://github.com/TransformerOptimus/SuperAGI,TransformerOptimus,146,2023-06-20T16:19:15Z,"<⚡️> SuperAGI - A dev-first open source autonomous AI agent framework. Enabling developers to build, manage & run useful autonomous agents quickly and reliably."
20,LLM,LocalAI,7383,693,Go,https://github.com/go-skynet/LocalAI,go-skynet,71,2023-06-21T02:53:57Z,":robot: Self-hosted, community-driven, local OpenAI-compatible API. Drop-in replacement for OpenAI running LLMs on consumer-grade hardware. Free Open Source OpenAI alternative. No GPU required. LocalAI is an API to run ggml compatible models: llama, gpt4all, rwkv, whisper, vicuna, koala, gpt4all-j, cerebras, falcon, dolly, starcoder, and many other"
21,LLM,pandas-ai,7286,492,Python,https://github.com/gventuri/pandas-ai,gventuri,35,2023-06-20T21:07:47Z,"Pandas AI is a Python library that integrates generative artificial intelligence capabilities into Pandas, making dataframes conversational"
22,LLM,peft,7216,518,Python,https://github.com/huggingface/peft,huggingface,120,2023-06-20T12:15:01Z,🤗 PEFT: State-of-the-art Parameter-Efficient Fine-Tuning.
23,LLM,open-llms,6806,343,,https://github.com/eugeneyan/open-llms,eugeneyan,2,2023-06-20T08:35:27Z,📋 A list of open LLMs available for commercial use.
24,LLM,web-llm,6379,352,TypeScript,https://github.com/mlc-ai/web-llm,mlc-ai,16,2023-06-16T16:56:41Z,Bringing large-language models and chat to web browsers. Everything runs inside the browser with no server support.
25,LLM,deeplake,6195,478,Python,https://github.com/activeloopai/deeplake,activeloopai,44,2023-06-20T19:14:31Z,"Database for AI. Store Vectors, Images, Texts, Videos, etc. Use with LLMs/LangChain. Store, query, version, & visualize any AI data. Stream data in real-time to PyTorch/TensorFlow. https://activeloop.ai"
26,LLM,qlora,6040,473,Jupyter Notebook,https://github.com/artidoro/qlora,artidoro,114,2023-06-18T17:01:45Z,QLoRA: Efficient Finetuning of Quantized LLMs
27,LLM,LLMsPracticalGuide,5180,343,,https://github.com/Mooler0410/LLMsPracticalGuide,Mooler0410,6,2023-05-29T05:26:55Z,"A curated list of practical guide resources of LLMs (LLMs Tree, Examples, Papers)"
28,LLM,e2b,5126,447,Python,https://github.com/e2b-dev/e2b,e2b-dev,2,2023-06-21T03:10:30Z,"Developer-first AgentOps platform - deploy, test, and monitor AI agents"
29,LLM,Awesome-LLM,4905,324,,https://github.com/Hannibal046/Awesome-LLM,Hannibal046,0,2023-06-20T05:19:31Z,Awesome-LLM: a curated list of Large Language Model
