rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
1,LLM,langchain,55346,7175,Python,https://github.com/hwchase17/langchain,hwchase17,1991,2023-07-20T03:18:28Z,⚡ Building applications with LLMs through composability ⚡
2,LLM,gpt_academic,38386,4985,Python,https://github.com/binary-husky/gpt_academic,binary-husky,300,2023-07-20T03:09:31Z,"为ChatGPT/GLM提供图形交互界面，特别优化论文阅读/润色/写作体验，模块化设计，支持自定义快捷按钮&函数插件，支持Python和C++等项目剖析&自译解功能，PDF/LaTex论文翻译&总结功能，支持并行问询多种LLM模型，支持清华chatglm2等本地模型。兼容复旦MOSS, llama, rwkv, newbing, claude, claude2等"
3,LLM,milvus,21417,2376,Go,https://github.com/milvus-io/milvus,milvus-io,606,2023-07-20T03:15:08Z,"A cloud-native vector database, storage for next generation AI applications"
4,LLM,JARVIS,21371,1758,Python,https://github.com/microsoft/JARVIS,microsoft,64,2023-06-30T12:32:58Z,"JARVIS, a system to connect LLMs with ML community. Paper: https://arxiv.org/pdf/2303.17580.pdf"
5,LLM,llama_index,19153,2139,Python,https://github.com/jerryjliu/llama_index,jerryjliu,394,2023-07-20T03:09:08Z,LlamaIndex (GPT Index) is a data framework for your LLM applications
6,LLM,quivr,18011,1871,TypeScript,https://github.com/StanGirard/quivr,StanGirard,188,2023-07-20T00:45:58Z,"🧠 Dump all your files and chat with it using your Generative AI Second Brain using LLMs ( GPT 3.5/4, Private, Anthropic, VertexAI ) & Embeddings 🧠 "
7,LLM,mindsdb,17309,2210,Python,https://github.com/mindsdb/mindsdb,mindsdb,533,2023-07-19T20:37:13Z,MindsDB is a leading open-source platform for building AI Logic into your applications using your existing developer skills. It's a Central Hub where you can Deploy and Manage Hundreds of AI Engines and Data Integrations and Automate your Generative AI workflows.
8,LLM,Mr.-Ranedeer-AI-Tutor,15226,1459,,https://github.com/JushBJJ/Mr.-Ranedeer-AI-Tutor,JushBJJ,7,2023-07-15T10:58:29Z,A GPT-4 AI Tutor Prompt for customizable personalized learning experiences.
9,LLM,unilm,14120,2000,Python,https://github.com/microsoft/unilm,microsoft,359,2023-07-19T05:50:56Z,"Large-scale Self-supervised Pre-training Across Tasks, Languages, and Modalities"
10,LLM,chatbox,13784,1459,TypeScript,https://github.com/Bin-Huang/chatbox,Bin-Huang,199,2023-07-18T13:12:47Z,"Chatbox is a desktop app for GPT/LLM that supports Windows, Mac, Linux & Web Online"
11,LLM,Chinese-LLaMA-Alpaca,12835,1349,Python,https://github.com/ymcui/Chinese-LLaMA-Alpaca,ymcui,19,2023-07-19T09:18:02Z,中文LLaMA&Alpaca大语言模型+本地CPU/GPU训练部署 (Chinese LLaMA & Alpaca LLMs)
12,LLM,dalai,12405,1412,CSS,https://github.com/cocktailpeanut/dalai,cocktailpeanut,293,2023-06-30T13:51:06Z,The simplest way to run LLaMA on your local machine
13,LLM,langchain-ChatGLM,12214,1913,Python,https://github.com/imClumsyPanda/langchain-ChatGLM,imClumsyPanda,475,2023-07-19T15:15:15Z,"langchain-ChatGLM, local knowledge based ChatGLM with langchain ｜ 基于本地知识库的 ChatGLM 问答"
14,LLM,ChuanhuChatGPT,11732,1860,Python,https://github.com/GaiZhenbiao/ChuanhuChatGPT,GaiZhenbiao,56,2023-07-19T14:06:57Z,GUI for ChatGPT API and many LLMs
15,LLM,evals,11167,2179,Python,https://github.com/openai/evals,openai,71,2023-07-19T18:43:04Z,"Evals is a framework for evaluating LLMs and LLM systems, and an open-source registry of benchmarks."
16,LLM,semantic-kernel,11000,1523,C#,https://github.com/microsoft/semantic-kernel,microsoft,242,2023-07-20T03:10:32Z,Integrate cutting-edge LLM technology quickly and easily into your apps
17,LLM,Flowise,10867,3747,TypeScript,https://github.com/FlowiseAI/Flowise,FlowiseAI,94,2023-07-20T00:32:34Z,Drag & drop UI to build your customized LLM flow
18,LLM,botpress,10669,1491,TypeScript,https://github.com/botpress/botpress,botpress,3,2023-07-19T23:47:20Z,The open-source hub to build & deploy GPT/LLM Agents ⚡️
19,LLM,SuperAGI,10669,1183,Python,https://github.com/TransformerOptimus/SuperAGI,TransformerOptimus,130,2023-07-19T20:38:49Z,"<⚡️> SuperAGI - A dev-first open source autonomous AI agent framework. Enabling developers to build, manage & run useful autonomous agents quickly and reliably."
20,LLM,mlc-llm,10502,726,Python,https://github.com/mlc-ai/mlc-llm,mlc-ai,71,2023-07-20T00:53:37Z,"Enable everyone to develop, optimize and deploy AI models natively on everyone's devices."
21,LLM,haystack,10085,1308,Python,https://github.com/deepset-ai/haystack,deepset-ai,348,2023-07-19T19:44:52Z,":mag: Haystack is an open source NLP framework to interact with your data using Transformer models and LLMs (GPT-4, Falcon and alike). Haystack offers production-ready tools to quickly build complex question answering, semantic search, text generation applications, and more."
22,LLM,ChatGLM2-6B,9557,1579,Python,https://github.com/THUDM/ChatGLM2-6B,THUDM,169,2023-07-20T03:03:07Z,ChatGLM2-6B: An Open Bilingual Chat LLM | 开源双语对话语言模型
23,LLM,RWKV-LM,9041,625,Python,https://github.com/BlinkDL/RWKV-LM,BlinkDL,35,2023-07-12T20:24:56Z,"RWKV is an RNN with transformer-level LLM performance. It can be directly trained like a GPT (parallelizable). So it's combining the best of RNN and transformer - great performance, fast inference, saves VRAM, fast training, ""infinite"" ctx_len, and free sentence embedding."
24,LLM,ludwig,9028,1050,Python,https://github.com/ludwig-ai/ludwig,ludwig-ai,227,2023-07-20T00:36:31Z,"Declarative framework for building LLMs, neural networks, and GBMs"
25,LLM,LocalAI,8647,782,Go,https://github.com/go-skynet/LocalAI,go-skynet,87,2023-07-19T23:36:39Z,":robot: Self-hosted, community-driven, local OpenAI-compatible API. Drop-in replacement for OpenAI running LLMs on consumer-grade hardware. Free Open Source OpenAI alternative. No GPU required. LocalAI is an API to run ggml compatible models: llama, gpt4all, rwkv, whisper, vicuna, koala, gpt4all-j, cerebras, falcon, dolly, starcoder, and many other"
26,LLM,peft,8124,621,Python,https://github.com/huggingface/peft,huggingface,85,2023-07-19T16:47:56Z,🤗 PEFT: State-of-the-art Parameter-Efficient Fine-Tuning.
27,LLM,pandas-ai,7889,572,Python,https://github.com/gventuri/pandas-ai,gventuri,54,2023-07-19T18:20:02Z,"Pandas AI is a Python library that integrates generative artificial intelligence capabilities into Pandas, making dataframes conversational"
28,LLM,open-llms,7416,397,,https://github.com/eugeneyan/open-llms,eugeneyan,2,2023-07-08T23:52:15Z,📋 A list of open LLMs available for commercial use.
29,LLM,qlora,6683,555,Jupyter Notebook,https://github.com/artidoro/qlora,artidoro,141,2023-07-19T13:21:46Z,QLoRA: Efficient Finetuning of Quantized LLMs
30,LLM,web-llm,6620,374,TypeScript,https://github.com/mlc-ai/web-llm,mlc-ai,27,2023-07-20T01:34:22Z,Bringing large-language models and chat to web browsers. Everything runs inside the browser with no server support.
31,LLM,deeplake,6481,493,Python,https://github.com/activeloopai/deeplake,activeloopai,46,2023-07-19T17:12:14Z,"Database for AI. Store Vectors, Images, Texts, Videos, etc. Use with LLMs/LangChain. Store, query, version, & visualize any AI data. Stream data in real-time to PyTorch/TensorFlow. https://activeloop.ai"
32,LLM,Awesome-LLM,6128,401,,https://github.com/Hannibal046/Awesome-LLM,Hannibal046,0,2023-07-17T16:23:43Z,Awesome-LLM: a curated list of Large Language Model
33,LLM,LLMsPracticalGuide,5696,386,,https://github.com/Mooler0410/LLMsPracticalGuide,Mooler0410,7,2023-07-10T03:46:12Z,"A curated list of practical guide resources of LLMs (LLMs Tree, Examples, Papers)"
34,LLM,dify,5552,799,TypeScript,https://github.com/langgenius/dify,langgenius,50,2023-07-20T03:13:45Z,"One API for plugins and datasets, one interface for prompt engineering and visual operation, all for creating powerful AI applications."
35,LLM,DB-GPT,5488,790,Python,https://github.com/csunny/DB-GPT,csunny,88,2023-07-19T12:02:28Z,Revolutionizing Database Interactions with Private LLM Technology
36,LLM,h2ogpt,5434,625,Python,https://github.com/h2oai/h2ogpt,h2oai,145,2023-07-20T02:04:53Z,"Private Q&A and summarization of documents+images or chat with local GPT, 100% private, no data leaks, Apache 2.0. Demo: https://gpt.h2o.ai/"
37,LLM,e2b,5271,465,TypeScript,https://github.com/e2b-dev/e2b,e2b-dev,3,2023-07-19T09:02:54Z,"Dashboard for the e2b platform - debug, deploy, test, and monitor AI agents"
38,LLM,MetaGPT,5189,649,Python,https://github.com/geekan/MetaGPT,geekan,21,2023-07-19T11:09:05Z,"🌟 The Multi-Agent Meta Programming Framework: Given one line Requirement, return PRD, Design, Tasks, Repo"
39,LLM,OpenLLM,5140,323,Python,https://github.com/bentoml/OpenLLM,bentoml,19,2023-07-20T02:12:39Z,Operating LLMs in production
40,LLM,openplayground,5113,353,TypeScript,https://github.com/nat/openplayground,nat,47,2023-06-27T03:03:01Z,An LLM playground you can run on your laptop
41,LLM,wenda,4841,629,JavaScript,https://github.com/wenda-LLM/wenda,wenda-LLM,21,2023-07-19T15:14:31Z,闻达：一个LLM调用平台。目标为针对特定环境的高效内容生成，同时考虑个人和中小企业的计算资源局限性，以及知识安全和私密性问题
42,LLM,GPTCache,4615,300,Python,https://github.com/zilliztech/GPTCache,zilliztech,11,2023-07-19T17:27:13Z,Semantic cache for LLMs. Fully integrated with LangChain and llama_index. 
43,LLM,gorilla,4585,297,Python,https://github.com/ShishirPatil/gorilla,ShishirPatil,10,2023-07-18T19:33:42Z,Gorilla: An API store for LLMs
44,LLM,PentestGPT,4579,483,Python,https://github.com/GreyDGL/PentestGPT,GreyDGL,14,2023-07-19T07:27:20Z,A GPT-empowered penetration testing tool
