rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
54,LLM,LLMZoo,2208,139,Python,https://github.com/FreedomIntelligence/LLMZoo,FreedomIntelligence,18,2023-06-05T08:09:03Z,"⚡LLM Zoo is a project that provides data, models, and evaluation benchmark for large language models.⚡"
55,LLM,awesome-pretrained-chinese-nlp-models,2201,270,Python,https://github.com/lonePatient/awesome-pretrained-chinese-nlp-models,lonePatient,0,2023-06-06T02:13:39Z,Awesome Pretrained Chinese NLP Models，高质量中文预训练模型集合
56,LLM,LLMSurvey,2193,134,,https://github.com/RUCAIBox/LLMSurvey,RUCAIBox,6,2023-05-07T19:45:46Z,"The official GitHub page for the survey paper ""A Survey of Large Language Models""."
57,LLM,engshell,2129,183,Python,https://github.com/emcf/engshell,emcf,2,2023-04-28T03:38:14Z,"An English-language shell for any OS, powered by LLMs"
58,LLM,argilla,2093,193,Python,https://github.com/argilla-io/argilla,argilla-io,224,2023-06-06T18:44:42Z,✨Argilla: the open-source data curation platform for LLMs
59,LLM,llm-foundry,2082,173,Python,https://github.com/mosaicml/llm-foundry,mosaicml,27,2023-06-07T01:27:36Z,LLM training code for MosaicML foundation models
60,LLM,Promptify,2037,142,Python,https://github.com/promptslab/Promptify,promptslab,27,2023-05-24T04:54:53Z,"Prompt Engineering | Use GPT or other prompt based models to get structured output. Join our discord for Prompt-Engineering, LLMs and other latest research"
61,LLM,lance,2031,72,Rust,https://github.com/lancedb/lance,lancedb,93,2023-06-07T00:21:52Z,"Modern columnar data format for ML and LLMs implemented in Rust. Convert from parquet in 2 lines of code for 100x faster random access, vector index, and data versioning. Compatible with Pandas, DuckDB, Polars, Pyarrow, with more integrations coming.."
62,LLM,h2ogpt,2009,142,Python,https://github.com/h2oai/h2ogpt,h2oai,78,2023-06-07T02:13:14Z,"Join us at H2O.ai to make the world's best open-source GPT with document and image Q&A, 100% private chat, no data leaks, Apache 2.0"
63,LLM,xturing,1924,139,Python,https://github.com/stochasticai/xturing,stochasticai,13,2023-06-06T08:26:58Z,"Easily build, customize and control your own LLMs"
64,LLM,gpt-repository-loader,1917,121,Python,https://github.com/mpoon/gpt-repository-loader,mpoon,13,2023-05-09T21:56:21Z,Convert code repos into an LLM prompt-friendly format. Mostly built by GPT-4.
65,LLM,AutoGPT-Next-Web,1889,984,TypeScript,https://github.com/Dogtiti/AutoGPT-Next-Web,Dogtiti,14,2023-06-06T08:20:04Z,"🤖 Assemble, configure, and deploy autonomous AI Agents in your browser.一键免费部署你的私人AutoGPT 网页应用"
66,LLM,CodeT5,1820,269,Python,https://github.com/salesforce/CodeT5,salesforce,25,2023-06-05T12:17:00Z,Home of CodeT5: Open Code LLMs for Code Understanding and Generation
67,LLM,tree-of-thought-llm,1779,135,Python,https://github.com/ysymyth/tree-of-thought-llm,ysymyth,4,2023-06-04T01:46:29Z,"Official Implementation of ""Tree of Thoughts: Deliberate Problem Solving with Large Language Models"""
68,LLM,scikit-llm,1765,138,Python,https://github.com/iryna-kondr/scikit-llm,iryna-kondr,5,2023-06-06T20:58:46Z,Seamlessly integrate powerful language models like ChatGPT into scikit-learn for enhanced text analysis tasks.
69,LLM,llama-hub,1764,287,Python,https://github.com/emptycrown/llama-hub,emptycrown,67,2023-06-06T09:17:19Z,A library of data loaders for LLMs made by the community -- to be used with GPT Index and/or LangChain
70,LLM,FreedomGPT,1762,197,TypeScript,https://github.com/ohmplatform/FreedomGPT,ohmplatform,51,2023-05-31T02:21:19Z,This codebase is for a React and Electron-based app that executes the FreedomGPT LLM locally (offline and private) on Mac and Windows using a chat-based interface (based on Alpaca Lora)
71,LLM,promptable,1749,109,TypeScript,https://github.com/cfortuner/promptable,cfortuner,12,2023-03-19T15:01:31Z,Build LLM apps in Typescript/Javascript. 🧑‍💻 🧑‍💻 🧑‍💻 🚀 🚀 🚀 
72,LLM,databerry,1733,185,TypeScript,https://github.com/gmpetrov/databerry,gmpetrov,38,2023-06-06T19:24:18Z,The no-code platform for building custom LLM Agents
73,LLM,diffgram,1710,105,Python,https://github.com/diffgram/diffgram,diffgram,390,2023-06-06T19:43:58Z,"Integrate Human Supervision into your Platform.  For all Training Data Types, Image, Video, 3D, Text, Geo, Audio, Compound, Grid, LLM, GPT, Conversational, and more."
74,LLM,AGiXT,1672,231,Python,https://github.com/Josh-XT/AGiXT,Josh-XT,13,2023-06-07T02:43:32Z,"AGiXT is a dynamic AI Automation Platform that seamlessly orchestrates instruction management and complex task execution across diverse AI providers. Combining adaptive memory, smart features, and a versatile plugin system, AGiXT delivers efficient and comprehensive AI solutions."
75,LLM,simple-llm-finetuner,1670,108,Jupyter Notebook,https://github.com/lxe/simple-llm-finetuner,lxe,28,2023-04-23T22:19:12Z,Simple UI for LLM Model Finetuning
76,LLM,Alpaca-CoT,1639,173,Jupyter Notebook,https://github.com/PhoebusSi/Alpaca-CoT,PhoebusSi,21,2023-06-06T09:16:42Z,"We unified the interfaces of instruction-tuning data (e.g., CoT data), multiple LLMs and parameter-efficient methods (e.g., lora, p-tuning) together for easy use. Meanwhile, we created a new branch to build a Tabular LLM.（我们分别统一了丰富的IFT数据（如CoT数据，目前仍不断扩充）、多种训练效率方法（如lora，p-tuning）以及多种LLMs，三个层面上的接口，打造方便研究人员上手的LLM-IFT研究平台。同时tabular_llm分支构建了面向表格智能任务的LLM。"
77,LLM,unstructured,1636,103,HTML,https://github.com/Unstructured-IO/unstructured,Unstructured-IO,79,2023-06-06T21:18:05Z,"Open source libraries and APIs to build custom preprocessing pipelines for labeling, training, or production machine learning pipelines. "
78,LLM,LMOps,1626,92,Python,https://github.com/microsoft/LMOps,microsoft,4,2023-05-30T08:50:24Z,General technology for enabling AI capabilities w/ LLMs and MLLMs
79,LLM,Awesome-AITools,1595,103,,https://github.com/ikaijua/Awesome-AITools,ikaijua,0,2023-06-03T09:03:41Z,Collection of AI-related utilities. Welcome to submit issues and pull requests /收藏AI相关的实用工具，欢迎提交issues 或者pull requests
80,LLM,Openaibot,1593,193,Python,https://github.com/LlmKira/Openaibot,LlmKira,21,2023-05-12T05:12:14Z,Refractoring 🚧|ChatBot+LLM |Gpt-3.5-turbo |ChatGPT Bot/Voice Assistant | 📱 Cross-Platform | 🦾 Async | 🗣 Good Contextual Support | 🌻 sh & docker| 🔌 API Server| 🎤 Azure/Vits  |🌎 ?| 📷 Multi-modal/Image | 💐 Self-maintained LLM Framework
81,LLM,NeMo-Guardrails,1546,109,Python,https://github.com/NVIDIA/NeMo-Guardrails,NVIDIA,16,2023-06-05T22:33:26Z,NeMo Guardrails is an open-source toolkit for easily adding programmable guardrails to LLM-based conversational systems.
82,LLM,h2o-llmstudio,1542,128,Python,https://github.com/h2oai/h2o-llmstudio,h2oai,17,2023-06-06T22:36:31Z,H2O LLM Studio - a framework and no-code GUI for fine-tuning LLMs
83,LLM,RasaGPT,1535,100,Python,https://github.com/paulpierre/RasaGPT,paulpierre,20,2023-05-18T11:22:53Z,"💬 RasaGPT is the first headless LLM chatbot platform built on top of Rasa and Langchain. Built w/ Rasa, FastAPI, Langchain, LlamaIndex, SQLModel, pgvector, ngrok, telegram"
84,LLM,EasyLM,1519,137,Python,https://github.com/young-geng/EasyLM,young-geng,9,2023-05-31T03:31:01Z,"Large language models (LLMs) made easy, EasyLM is a one stop solution for pre-training, finetuning, evaluating and serving LLMs in JAX/Flax."
85,LLM,guardrails,1480,74,Python,https://github.com/ShreyaR/guardrails,ShreyaR,30,2023-06-06T21:02:34Z,Adding guardrails to large language models.
86,LLM,chainlit,1471,102,TypeScript,https://github.com/Chainlit/chainlit,Chainlit,18,2023-06-06T17:18:48Z,Build Python LLM apps in minutes ⚡️
87,LLM,hugging-llm,1461,225,Jupyter Notebook,https://github.com/datawhalechina/hugging-llm,datawhalechina,1,2023-05-24T15:55:56Z,"HuggingLLM, Hugging Future."
88,LLM,autodoc,1444,66,TypeScript,https://github.com/context-labs/autodoc,context-labs,18,2023-05-31T10:25:34Z,Experimental toolkit for auto-generating codebase documentation using LLMs
89,LLM,JittorLLMs,1422,110,Python,https://github.com/Jittor/JittorLLMs,Jittor,92,2023-05-15T08:17:56Z,计图大模型推理库，具有高性能、配置要求低、中文支持好、可移植等特点
90,LLM,vocode-python,1391,118,Python,https://github.com/vocodedev/vocode-python,vocodedev,32,2023-06-07T02:38:06Z,🤖 Build voice-based LLM agents. Modular + open source.
91,LLM,smartgpt,1383,99,Rust,https://github.com/Cormanz/smartgpt,Cormanz,8,2023-06-02T17:20:22Z,A program that provides LLMs with the ability to complete complex tasks using plugins.
92,LLM,awesome-decentralized-llm,1357,51,,https://github.com/imaurer/awesome-decentralized-llm,imaurer,1,2023-05-22T15:45:47Z,"Collection of LLM resources that can be used to build products you can ""own"" or to perform reproducible research."
93,LLM,Torch-Pruning,1246,197,Python,https://github.com/VainF/Torch-Pruning,VainF,109,2023-06-06T07:15:21Z,[CVPR-2023] Towards Any Structural Pruning; LLMs /  Diffusion / YOLOv8 / CNNs / Transformers
94,LLM,OpenAGI,1213,75,Python,https://github.com/agiresearch/OpenAGI,agiresearch,3,2023-06-01T01:12:07Z,OpenAGI: When LLM Meets Domain Experts
95,LLM,LangChain-ChatGLM-Webui,1202,156,Python,https://github.com/thomas-yanxin/LangChain-ChatGLM-Webui,thomas-yanxin,16,2023-06-02T02:55:31Z,基于LangChain和ChatGLM-6B等系列LLM的针对本地知识库的自动问答
96,LLM,thinkgpt,1198,79,Python,https://github.com/jina-ai/thinkgpt,jina-ai,9,2023-05-16T09:45:33Z,Agent techniques to augment your LLM and push it beyong its limits
97,LLM,Llama-X,1166,76,Python,https://github.com/AetherCortex/Llama-X,AetherCortex,12,2023-06-06T06:10:39Z,Open Academic Research on Improving LLaMA to SOTA LLM
98,LLM,PromptCraft-Robotics,1157,111,Python,https://github.com/microsoft/PromptCraft-Robotics,microsoft,4,2023-04-19T21:46:12Z,Community for applying LLMs to robotics and a robot simulator with ChatGPT integration
99,LLM,ai-legion,1091,124,TypeScript,https://github.com/eumemic/ai-legion,eumemic,2,2023-04-29T05:06:43Z,An LLM-powered autonomous agent platform
100,LLM,llm-security,1089,52,Python,https://github.com/greshake/llm-security,greshake,1,2023-06-06T12:30:22Z,New ways of breaking app-integrated LLMs 
1,chatGPT,awesome-chatgpt-prompts,78943,10165,HTML,https://github.com/f/awesome-chatgpt-prompts,f,0,2023-06-05T22:18:30Z,This repo includes ChatGPT prompt curation to use ChatGPT better.
2,chatGPT,leetcode,51393,9326,JavaScript,https://github.com/azl397985856/leetcode,azl397985856,6,2023-05-18T01:56:20Z,推荐免费ChatGPT网站：www.lintcode.com/chat-gpt?utm_source=tf-github-lucifer  LeetCode Solutions: A Record of My Problem Solving Journey.( leetcode题解，记录自己的leetcode解题之路。)
3,chatGPT,gpt4free,39184,10072,Python,https://github.com/xtekky/gpt4free,xtekky,119,2023-06-07T01:17:09Z,"decentralising the Ai Industry, just some language model api's..."
4,chatGPT,awesome-chatgpt-prompts-zh,38567,12118,,https://github.com/PlexPt/awesome-chatgpt-prompts-zh,PlexPt,29,2023-05-29T02:42:37Z,ChatGPT 中文调教指南。各种场景使用指南。学习怎么让它听你的话。
5,chatGPT,openai-cookbook,38179,5701,Jupyter Notebook,https://github.com/openai/openai-cookbook,openai,80,2023-06-05T15:50:57Z,Examples and guides for using the OpenAI API
6,chatGPT,ChatGPT,37258,4100,Rust,https://github.com/lencx/ChatGPT,lencx,396,2023-06-01T16:21:16Z,"🔮 ChatGPT Desktop Application (Mac, Windows and Linux)"
7,chatGPT,gpt_academic,35291,4370,Python,https://github.com/binary-husky/gpt_academic,binary-husky,263,2023-06-07T03:09:24Z,"为ChatGPT/GLM提供图形交互界面，特别优化论文阅读润色体验，模块化设计支持自定义快捷按钮&函数插件，支持代码块表格显示，Tex公式双显示，支持Python和C++等项目剖析&自译解功能，PDF/LaTex论文翻译&总结功能，支持并行问询多种LLM模型，支持清华chatglm等本地模型。兼容复旦MOSS, llama, rwkv, 盘古, newbing, claude等"
8,chatGPT,Open-Assistant,33657,2912,Python,https://github.com/LAION-AI/Open-Assistant,LAION-AI,379,2023-06-07T02:45:39Z,"OpenAssistant is a chat-based assistant that understands tasks, can interact with third-party systems, and retrieve information dynamically to do so."
9,chatGPT,hello-algorithm,32385,6226,Java,https://github.com/geekxh/hello-algorithm,geekxh,7,2023-05-29T03:11:34Z,🌍 针对小白的算法训练 | 包括四部分：①.大厂面经 ②.力扣图解  ③.千本开源电子书 ④.百张技术思维导图（项目花了上百小时，希望可以点 star 支持，🌹感谢~）推荐免费ChatGPT使用网站
10,chatGPT,Prompt-Engineering-Guide,31838,2751,Jupyter Notebook,https://github.com/dair-ai/Prompt-Engineering-Guide,dair-ai,34,2023-06-07T01:06:16Z,"🐙 Guides, papers, lecture, notebooks and resources for prompt engineering"
11,chatGPT,ChatGPT-Next-Web,30585,28442,TypeScript,https://github.com/Yidadaa/ChatGPT-Next-Web,Yidadaa,28,2023-06-06T18:26:08Z,One-Click to deploy well-designed ChatGPT web UI on Vercel. 一键拥有你自己的 ChatGPT 网页服务。
12,chatGPT,ChatGPT,26052,4282,Python,https://github.com/acheong08/ChatGPT,acheong08,1,2023-06-06T16:22:55Z,Reverse engineered ChatGPT API
13,chatGPT,chatgpt-web,23754,9184,Vue,https://github.com/Chanzhaoyu/chatgpt-web,Chanzhaoyu,204,2023-06-06T14:04:45Z,用 Express 和  Vue3 搭建的 ChatGPT 演示网页
14,chatGPT,chatgpt-retrieval-plugin,17987,3115,Python,https://github.com/openai/chatgpt-retrieval-plugin,openai,98,2023-06-06T13:21:12Z,The ChatGPT Retrieval Plugin lets you easily find personal or work documents by asking questions in natural language.
15,chatGPT,gin-vue-admin,17308,5177,Go,https://github.com/flipped-aurora/gin-vue-admin,flipped-aurora,34,2023-06-05T20:22:49Z,"基于vite+vue3+gin搭建的开发基础平台（支持TS,JS混用），集成jwt鉴权，权限管理，动态路由，显隐可控组件，分页封装，多点登录拦截，资源权限，上传下载，代码生成器，表单生成器,chatGPT自动查表等开发必备功能。"
16,chatGPT,openai-translator,16691,1181,TypeScript,https://github.com/openai-translator/openai-translator,openai-translator,225,2023-06-07T02:40:23Z,基于 ChatGPT API 的划词翻译浏览器插件和跨平台桌面端应用    -    Browser extension and cross-platform desktop application for translation based on ChatGPT API.
17,chatGPT,LeetcodeTop,16566,2550,,https://github.com/afatcoder/LeetcodeTop,afatcoder,27,2023-05-16T11:31:54Z,汇总各大互联网公司容易考察的高频leetcode题🔥         推荐免费ChatGPT网站：https://www.lintcode.com/chat-gpt?utm_source=tf-github-codetop
18,chatGPT,Pake,15910,1634,Rust,https://github.com/tw93/Pake,tw93,5,2023-06-06T10:09:03Z,🤱🏻 Turn any webpage into a desktop app with Rust.  🤱🏻 很简单的用 Rust 打包网页生成很小的桌面 App
19,chatGPT,chatbot-ui,14791,4010,TypeScript,https://github.com/mckaywrigley/chatbot-ui,mckaywrigley,270,2023-06-06T03:17:08Z,An open source ChatGPT UI.
20,chatGPT,chatgpt-api,14264,1853,TypeScript,https://github.com/transitive-bullshit/chatgpt-api,transitive-bullshit,28,2023-06-02T16:54:49Z,Node.js client for the official ChatGPT API. 🔥
21,chatGPT,best-of-ml-python,13759,2058,,https://github.com/ml-tooling/best-of-ml-python,ml-tooling,15,2023-06-01T19:56:11Z,🏆 A ranked list of awesome machine learning Python libraries. Updated weekly.
22,chatGPT,pandora,13348,2493,Python,https://github.com/pengzhile/pandora,pengzhile,12,2023-06-06T22:46:24Z,"潘多拉，一个让你呼吸顺畅的ChatGPT。Pandora, a ChatGPT that helps you breathe smoothly."
23,chatGPT,Hello-Python,13292,879,Python,https://github.com/mouredev/Hello-Python,mouredev,8,2023-04-01T06:34:48Z,"Curso para aprender el lenguaje de programación Python desde cero y para principiantes. Más de 30 clases, 25 horas en vídeo, código y grupo de chat. Desde sus fundamentos hasta la creación de un API Backend con base de datos y más..."
24,chatGPT,chatgpt-google-extension,13128,1427,TypeScript,https://github.com/wong2/chatgpt-google-extension,wong2,86,2023-05-17T13:53:27Z,A browser extension that enhance search engines with ChatGPT
