rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
1,LLM,langchain,52255,6580,Python,https://github.com/hwchase17/langchain,hwchase17,1800,2023-07-05T03:22:01Z,⚡ Building applications with LLMs through composability ⚡
2,LLM,gpt_academic,37369,4820,Python,https://github.com/binary-husky/gpt_academic,binary-husky,316,2023-07-05T03:03:20Z,"为ChatGPT/GLM提供图形交互界面，特别优化论文阅读/润色/写作体验，模块化设计，支持自定义快捷按钮&函数插件，支持Python和C++等项目剖析&自译解功能，PDF/LaTex论文翻译&总结功能，支持并行问询多种LLM模型，支持清华chatglm等本地模型。兼容复旦MOSS, llama, rwkv, 盘古, newbing, claude等"
3,LLM,JARVIS,21205,1738,Python,https://github.com/microsoft/JARVIS,microsoft,64,2023-06-30T12:32:58Z,"JARVIS, a system to connect LLMs with ML community. Paper: https://arxiv.org/pdf/2303.17580.pdf"
4,LLM,milvus,20829,2330,Go,https://github.com/milvus-io/milvus,milvus-io,542,2023-07-05T03:25:53Z,"A cloud-native vector database, storage for next generation AI applications"
5,LLM,llama_index,18302,2012,Python,https://github.com/jerryjliu/llama_index,jerryjliu,342,2023-07-05T01:23:08Z,LlamaIndex (GPT Index) is a data framework for your LLM applications
6,LLM,mindsdb,17150,2194,Python,https://github.com/mindsdb/mindsdb,mindsdb,485,2023-07-05T01:46:52Z,"MindsDB is a Server for Artificial Intelligence Logic. Enabling developers to ship to production AI powered projects (from the latest LLMs, vector operations, state of the art time-series forecasting to Machine Learning) in a fast and scalable way. "
7,LLM,chatbox,13159,1379,TypeScript,https://github.com/Bin-Huang/chatbox,Bin-Huang,242,2023-07-04T13:53:53Z,"Chatbox is a desktop app for GPT/LLM that supports Windows, Mac, Linux & Web Online"
8,LLM,unilm,13147,1908,Python,https://github.com/microsoft/unilm,microsoft,349,2023-07-04T07:10:27Z,"Large-scale Self-supervised Pre-training Across Tasks, Languages, and Modalities"
9,LLM,dalai,12256,1407,CSS,https://github.com/cocktailpeanut/dalai,cocktailpeanut,292,2023-06-30T13:51:06Z,The simplest way to run LLaMA on your local machine
10,LLM,Chinese-LLaMA-Alpaca,12081,1260,Python,https://github.com/ymcui/Chinese-LLaMA-Alpaca,ymcui,28,2023-07-05T00:54:49Z,中文LLaMA&Alpaca大语言模型+本地CPU/GPU训练部署 (Chinese LLaMA & Alpaca LLMs)
11,LLM,ChuanhuChatGPT,11485,1813,Python,https://github.com/GaiZhenbiao/ChuanhuChatGPT,GaiZhenbiao,52,2023-07-03T05:02:29Z,GUI for ChatGPT API and many LLMs
12,LLM,langchain-ChatGLM,11006,1700,Python,https://github.com/imClumsyPanda/langchain-ChatGLM,imClumsyPanda,399,2023-07-05T01:32:40Z,"langchain-ChatGLM, local knowledge based ChatGLM with langchain ｜ 基于本地知识库的 ChatGLM 问答"
13,LLM,evals,11002,2144,Python,https://github.com/openai/evals,openai,70,2023-07-05T03:07:53Z,"Evals is a framework for evaluating LLMs and LLM systems, and an open-source registry of benchmarks."
