rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
1,LLM,langchain,52480,6628,Python,https://github.com/hwchase17/langchain,hwchase17,1815,2023-07-06T02:46:49Z,⚡ Building applications with LLMs through composability ⚡
2,LLM,gpt_academic,37471,4833,Python,https://github.com/binary-husky/gpt_academic,binary-husky,313,2023-07-06T02:47:06Z,"为ChatGPT/GLM提供图形交互界面，特别优化论文阅读/润色/写作体验，模块化设计，支持自定义快捷按钮&函数插件，支持Python和C++等项目剖析&自译解功能，PDF/LaTex论文翻译&总结功能，支持并行问询多种LLM模型，支持清华chatglm等本地模型。兼容复旦MOSS, llama, rwkv, 盘古, newbing, claude等"
3,LLM,JARVIS,21221,1739,Python,https://github.com/microsoft/JARVIS,microsoft,64,2023-06-30T12:32:58Z,"JARVIS, a system to connect LLMs with ML community. Paper: https://arxiv.org/pdf/2303.17580.pdf"
4,LLM,milvus,20900,2336,Go,https://github.com/milvus-io/milvus,milvus-io,552,2023-07-06T03:28:25Z,"A cloud-native vector database, storage for next generation AI applications"
5,LLM,llama_index,18370,2019,Python,https://github.com/jerryjliu/llama_index,jerryjliu,355,2023-07-06T02:33:16Z,LlamaIndex (GPT Index) is a data framework for your LLM applications
6,LLM,mindsdb,17167,2194,Python,https://github.com/mindsdb/mindsdb,mindsdb,500,2023-07-05T22:48:58Z,"MindsDB is a Server for Artificial Intelligence Logic. Enabling developers to ship to production AI powered projects (from the latest LLMs, vector operations, state of the art time-series forecasting to Machine Learning) in a fast and scalable way. "
7,LLM,unilm,13172,1908,Python,https://github.com/microsoft/unilm,microsoft,352,2023-07-06T02:06:13Z,"Large-scale Self-supervised Pre-training Across Tasks, Languages, and Modalities"
8,LLM,chatbox,13170,1381,TypeScript,https://github.com/Bin-Huang/chatbox,Bin-Huang,243,2023-07-04T13:53:53Z,"Chatbox is a desktop app for GPT/LLM that supports Windows, Mac, Linux & Web Online"
9,LLM,dalai,12263,1407,CSS,https://github.com/cocktailpeanut/dalai,cocktailpeanut,292,2023-06-30T13:51:06Z,The simplest way to run LLaMA on your local machine
10,LLM,Chinese-LLaMA-Alpaca,12145,1271,Python,https://github.com/ymcui/Chinese-LLaMA-Alpaca,ymcui,25,2023-07-06T02:45:37Z,中文LLaMA&Alpaca大语言模型+本地CPU/GPU训练部署 (Chinese LLaMA & Alpaca LLMs)
11,LLM,ChuanhuChatGPT,11505,1818,Python,https://github.com/GaiZhenbiao/ChuanhuChatGPT,GaiZhenbiao,52,2023-07-03T05:02:29Z,GUI for ChatGPT API and many LLMs
