rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
1,LLM,langchain,55161,7138,Python,https://github.com/hwchase17/langchain,hwchase17,1972,2023-07-19T02:37:31Z,⚡ Building applications with LLMs through composability ⚡
2,LLM,gpt_academic,38331,4979,Python,https://github.com/binary-husky/gpt_academic,binary-husky,295,2023-07-19T02:15:15Z,"为ChatGPT/GLM提供图形交互界面，特别优化论文阅读/润色/写作体验，模块化设计，支持自定义快捷按钮&函数插件，支持Python和C++等项目剖析&自译解功能，PDF/LaTex论文翻译&总结功能，支持并行问询多种LLM模型，支持清华chatglm2等本地模型。兼容复旦MOSS, llama, rwkv, newbing, claude, claude2等"
3,LLM,milvus,21389,2371,Go,https://github.com/milvus-io/milvus,milvus-io,596,2023-07-19T03:44:58Z,"A cloud-native vector database, storage for next generation AI applications"
4,LLM,JARVIS,21364,1756,Python,https://github.com/microsoft/JARVIS,microsoft,64,2023-06-30T12:32:58Z,"JARVIS, a system to connect LLMs with ML community. Paper: https://arxiv.org/pdf/2303.17580.pdf"
5,LLM,llama_index,19107,2132,Python,https://github.com/jerryjliu/llama_index,jerryjliu,394,2023-07-19T03:34:09Z,LlamaIndex (GPT Index) is a data framework for your LLM applications
6,LLM,quivr,17856,1856,TypeScript,https://github.com/StanGirard/quivr,StanGirard,185,2023-07-18T23:25:29Z,"🧠 Dump all your files and chat with it using your Generative AI Second Brain using LLMs ( GPT 3.5/4, Private, Anthropic, VertexAI ) & Embeddings 🧠 "
7,LLM,mindsdb,17302,2208,Python,https://github.com/mindsdb/mindsdb,mindsdb,525,2023-07-18T22:25:09Z,MindsDB is a leading open-source platform for building AI Logic into your applications using your existing developer skills. It's a Central Hub where you can Deploy and Manage Hundreds of AI Engines and Data Integrations and Automate your Generative AI workflows.
8,LLM,Mr.-Ranedeer-AI-Tutor,15211,1454,,https://github.com/JushBJJ/Mr.-Ranedeer-AI-Tutor,JushBJJ,7,2023-07-15T10:58:29Z,A GPT-4 AI Tutor Prompt for customizable personalized learning experiences.
9,LLM,unilm,13989,1997,Python,https://github.com/microsoft/unilm,microsoft,360,2023-07-19T03:48:18Z,"Large-scale Self-supervised Pre-training Across Tasks, Languages, and Modalities"
10,LLM,chatbox,13752,1454,TypeScript,https://github.com/Bin-Huang/chatbox,Bin-Huang,200,2023-07-18T13:12:47Z,"Chatbox is a desktop app for GPT/LLM that supports Windows, Mac, Linux & Web Online"
11,LLM,Chinese-LLaMA-Alpaca,12720,1338,Python,https://github.com/ymcui/Chinese-LLaMA-Alpaca,ymcui,19,2023-07-19T02:20:18Z,中文LLaMA&Alpaca大语言模型+本地CPU/GPU训练部署 (Chinese LLaMA & Alpaca LLMs)
12,LLM,dalai,12377,1411,CSS,https://github.com/cocktailpeanut/dalai,cocktailpeanut,292,2023-06-30T13:51:06Z,The simplest way to run LLaMA on your local machine
13,LLM,langchain-ChatGLM,12129,1899,Python,https://github.com/imClumsyPanda/langchain-ChatGLM,imClumsyPanda,469,2023-07-19T03:00:59Z,"langchain-ChatGLM, local knowledge based ChatGLM with langchain ｜ 基于本地知识库的 ChatGLM 问答"
14,LLM,ChuanhuChatGPT,11712,1857,Python,https://github.com/GaiZhenbiao/ChuanhuChatGPT,GaiZhenbiao,56,2023-07-11T13:00:37Z,GUI for ChatGPT API and many LLMs
15,LLM,evals,11148,2176,Python,https://github.com/openai/evals,openai,71,2023-07-18T22:25:21Z,"Evals is a framework for evaluating LLMs and LLM systems, and an open-source registry of benchmarks."
16,LLM,semantic-kernel,10971,1516,C#,https://github.com/microsoft/semantic-kernel,microsoft,236,2023-07-19T01:33:48Z,Integrate cutting-edge LLM technology quickly and easily into your apps
17,LLM,Flowise,10797,3690,TypeScript,https://github.com/FlowiseAI/Flowise,FlowiseAI,96,2023-07-19T03:22:34Z,Drag & drop UI to build your customized LLM flow
18,LLM,botpress,10658,1489,TypeScript,https://github.com/botpress/botpress,botpress,3,2023-07-18T15:34:40Z,The open-source hub to build & deploy GPT/LLM Agents ⚡️
19,LLM,SuperAGI,10623,1178,Python,https://github.com/TransformerOptimus/SuperAGI,TransformerOptimus,130,2023-07-19T03:25:12Z,"<⚡️> SuperAGI - A dev-first open source autonomous AI agent framework. Enabling developers to build, manage & run useful autonomous agents quickly and reliably."
20,LLM,mlc-llm,10438,722,Python,https://github.com/mlc-ai/mlc-llm,mlc-ai,70,2023-07-19T03:16:18Z,"Enable everyone to develop, optimize and deploy AI models natively on everyone's devices."
