rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
1,LLM,langchain,48979,5982,Python,https://github.com/hwchase17/langchain,hwchase17,1596,2023-06-20T03:18:23Z,⚡ Building applications with LLMs through composability ⚡
2,LLM,gpt_academic,36208,4544,Python,https://github.com/binary-husky/gpt_academic,binary-husky,290,2023-06-19T13:41:35Z,"为ChatGPT/GLM提供图形交互界面，特别优化论文阅读润色体验，模块化设计支持自定义快捷按钮&函数插件，支持代码块表格显示，Tex公式双显示，支持Python和C++等项目剖析&自译解功能，PDF/LaTex论文翻译&总结功能，支持并行问询多种LLM模型，支持清华chatglm等本地模型。兼容复旦MOSS, llama, rwkv, 盘古, newbing, claude等"
3,LLM,JARVIS,21035,1720,Python,https://github.com/microsoft/JARVIS,microsoft,62,2023-06-09T22:52:32Z,"JARVIS, a system to connect LLMs with ML community. Paper: https://arxiv.org/pdf/2303.17580.pdf"
4,LLM,milvus,20067,2268,Go,https://github.com/milvus-io/milvus,milvus-io,513,2023-06-20T02:58:47Z,"A cloud-native vector database, storage for next generation AI applications"
5,LLM,llama_index,17616,1912,Python,https://github.com/jerryjliu/llama_index,jerryjliu,298,2023-06-20T01:45:34Z,LlamaIndex (GPT Index) is a data framework for your LLM applications
6,LLM,mindsdb,16924,2140,Python,https://github.com/mindsdb/mindsdb,mindsdb,577,2023-06-20T03:01:56Z,"MindsDB is a Server for Artificial Intelligence Logic. Enabling developers to ship to production AI powered projects (from the latest LLMs, vector operations, state of the art time-series forecasting to Machine Learning) in a fast and scalable way. "
7,LLM,unilm,12814,1871,Python,https://github.com/microsoft/unilm,microsoft,337,2023-06-17T14:41:26Z,"Large-scale Self-supervised Pre-training Across Tasks, Languages, and Modalities"
8,LLM,chatbox,12808,1334,TypeScript,https://github.com/Bin-Huang/chatbox,Bin-Huang,285,2023-06-17T23:01:51Z,"Chatbox is a desktop app for GPT/LLM that supports Windows, Mac, Linux & Web Online"
9,LLM,dalai,12090,1393,CSS,https://github.com/cocktailpeanut/dalai,cocktailpeanut,291,2023-06-12T17:24:00Z,The simplest way to run LLaMA on your local machine
10,LLM,ChuanhuChatGPT,11235,1743,Python,https://github.com/GaiZhenbiao/ChuanhuChatGPT,GaiZhenbiao,53,2023-06-19T04:48:46Z,GUI for ChatGPT API and many LLMs
11,LLM,Chinese-LLaMA-Alpaca,11230,1171,Python,https://github.com/ymcui/Chinese-LLaMA-Alpaca,ymcui,47,2023-06-20T02:29:03Z,中文LLaMA&Alpaca大语言模型+本地CPU/GPU训练部署 (Chinese LLaMA & Alpaca LLMs)
12,LLM,evals,10680,2046,Python,https://github.com/openai/evals,openai,64,2023-06-20T02:55:01Z,"Evals is a framework for evaluating LLMs and LLM systems, and an open-source registry of benchmarks."
13,LLM,semantic-kernel,10312,1346,C#,https://github.com/microsoft/semantic-kernel,microsoft,107,2023-06-20T02:16:16Z,Integrate cutting-edge LLM technology quickly and easily into your apps
14,LLM,mlc-llm,10004,661,Python,https://github.com/mlc-ai/mlc-llm,mlc-ai,52,2023-06-20T00:06:57Z,"Enable everyone to develop, optimize and deploy AI models natively on everyone's devices."
15,LLM,langchain-ChatGLM,9645,1390,Python,https://github.com/imClumsyPanda/langchain-ChatGLM,imClumsyPanda,331,2023-06-20T01:18:17Z,"langchain-ChatGLM, local knowledge based ChatGLM with langchain ｜ 基于本地知识库的 ChatGLM 问答"
16,LLM,haystack,9180,1245,Python,https://github.com/deepset-ai/haystack,deepset-ai,313,2023-06-19T17:48:29Z,":mag: Haystack is an open source NLP framework to interact with your data using Transformer models and LLMs (GPT-4, ChatGPT and alike). Haystack offers production-ready tools to quickly build complex question answering, semantic search, text generation applications, and more."
17,LLM,Flowise,8773,2379,TypeScript,https://github.com/FlowiseAI/Flowise,FlowiseAI,76,2023-06-19T16:27:12Z,Drag & drop UI to build your customized LLM flow using LangchainJS
18,LLM,RWKV-LM,8542,570,Python,https://github.com/BlinkDL/RWKV-LM,BlinkDL,24,2023-06-18T20:45:45Z,"RWKV is an RNN with transformer-level LLM performance. It can be directly trained like a GPT (parallelizable). So it's combining the best of RNN and transformer - great performance, fast inference, saves VRAM, fast training, ""infinite"" ctx_len, and free sentence embedding."
19,LLM,SuperAGI,7927,789,Python,https://github.com/TransformerOptimus/SuperAGI,TransformerOptimus,147,2023-06-19T18:15:54Z,"<⚡️> SuperAGI - A dev-first open source autonomous AI agent framework. Enabling developers to build, manage & run useful autonomous agents quickly and reliably."
20,LLM,LocalAI,7275,686,Go,https://github.com/go-skynet/LocalAI,go-skynet,67,2023-06-20T01:47:07Z,":robot: Self-hosted, community-driven, local OpenAI-compatible API. Drop-in replacement for OpenAI running LLMs on consumer-grade hardware. Free Open Source OpenAI alternative. No GPU required. LocalAI is an API to run ggml compatible models: llama, gpt4all, rwkv, whisper, vicuna, koala, gpt4all-j, cerebras, falcon, dolly, starcoder, and many other"
