rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
1,LLM,langchain,59995,8165,Python,https://github.com/langchain-ai/langchain,langchain-ai,2328,2023-08-27T02:51:54Z,⚡ Building applications with LLMs through composability ⚡
2,LLM,gpt_academic,40214,5310,Python,https://github.com/binary-husky/gpt_academic,binary-husky,314,2023-08-26T09:58:04Z,"为ChatGPT/GLM提供图形交互界面，特别优化论文阅读/润色/写作体验，模块化设计，支持自定义快捷按钮&函数插件，支持Python和C++等项目剖析&自译解功能，PDF/LaTex论文翻译&总结功能，支持并行问询多种LLM模型，支持chatglm2等本地模型。兼容文心一言, moss, llama2, rwkv, claude2, 通义千问, 书生, 讯飞星火等。"
3,LLM,MetaGPT,23637,2658,Python,https://github.com/geekan/MetaGPT,geekan,101,2023-08-26T18:28:20Z,"🌟 The Multi-Agent Framework: Given one line Requirement, return PRD, Design, Tasks, Repo"
4,LLM,milvus,22446,2474,Go,https://github.com/milvus-io/milvus,milvus-io,593,2023-08-26T15:08:08Z,"A cloud-native vector database, storage for next generation AI applications"
5,LLM,quivr,21715,2274,TypeScript,https://github.com/StanGirard/quivr,StanGirard,196,2023-08-25T16:38:41Z,"🧠 Your Second Brain supercharged by Generative AI 🧠 Dump all your files and chat with your personal assistant on your files & more using GPT 3.5/4, Private, Anthropic, VertexAI, LLMs..."
6,LLM,JARVIS,21670,1912,Python,https://github.com/microsoft/JARVIS,microsoft,66,2023-08-25T17:23:43Z,"JARVIS, a system to connect LLMs with ML community. Paper: https://arxiv.org/pdf/2303.17580.pdf"
7,LLM,llama_index,20515,2349,Python,https://github.com/jerryjliu/llama_index,jerryjliu,335,2023-08-27T02:26:56Z,LlamaIndex (GPT Index) is a data framework for your LLM applications
8,LLM,mindsdb,17692,2260,Python,https://github.com/mindsdb/mindsdb,mindsdb,555,2023-08-25T15:16:10Z,MindsDB connects AI models to databases.
9,LLM,Mr.-Ranedeer-AI-Tutor,15881,1543,,https://github.com/JushBJJ/Mr.-Ranedeer-AI-Tutor,JushBJJ,8,2023-08-16T07:06:21Z,A GPT-4 AI Tutor Prompt for customizable personalized learning experiences.
10,LLM,unilm,15101,2104,Python,https://github.com/microsoft/unilm,microsoft,391,2023-08-25T10:33:17Z,"Large-scale Self-supervised Pre-training Across Tasks, Languages, and Modalities"
11,LLM,Flowise,14789,6059,TypeScript,https://github.com/FlowiseAI/Flowise,FlowiseAI,138,2023-08-25T12:07:17Z,Drag & drop UI to build your customized LLM flow
