rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
1,LLM,langchain,49759,6162,Python,https://github.com/hwchase17/langchain,hwchase17,1642,2023-06-23T03:27:01Z,⚡ Building applications with LLMs through composability ⚡
2,LLM,gpt_academic,36373,4605,Python,https://github.com/binary-husky/gpt_academic,binary-husky,297,2023-06-21T08:23:21Z,"为ChatGPT/GLM提供图形交互界面，特别优化论文阅读润色体验，模块化设计支持自定义快捷按钮&函数插件，支持代码块表格显示，Tex公式双显示，支持Python和C++等项目剖析&自译解功能，PDF/LaTex论文翻译&总结功能，支持并行问询多种LLM模型，支持清华chatglm等本地模型。兼容复旦MOSS, llama, rwkv, 盘古, newbing, claude等"
3,LLM,JARVIS,21056,1723,Python,https://github.com/microsoft/JARVIS,microsoft,62,2023-06-09T22:52:32Z,"JARVIS, a system to connect LLMs with ML community. Paper: https://arxiv.org/pdf/2303.17580.pdf"
4,LLM,milvus,20166,2280,Go,https://github.com/milvus-io/milvus,milvus-io,527,2023-06-23T00:19:35Z,"A cloud-native vector database, storage for next generation AI applications"
5,LLM,llama_index,17778,1940,Python,https://github.com/jerryjliu/llama_index,jerryjliu,304,2023-06-22T23:51:44Z,LlamaIndex (GPT Index) is a data framework for your LLM applications
6,LLM,mindsdb,16982,2147,Python,https://github.com/mindsdb/mindsdb,mindsdb,477,2023-06-22T21:16:18Z,"MindsDB is a Server for Artificial Intelligence Logic. Enabling developers to ship to production AI powered projects (from the latest LLMs, vector operations, state of the art time-series forecasting to Machine Learning) in a fast and scalable way. "
7,LLM,chatbox,12868,1343,TypeScript,https://github.com/Bin-Huang/chatbox,Bin-Huang,287,2023-06-17T23:01:51Z,"Chatbox is a desktop app for GPT/LLM that supports Windows, Mac, Linux & Web Online"
8,LLM,unilm,12846,1871,Python,https://github.com/microsoft/unilm,microsoft,340,2023-06-22T04:18:51Z,"Large-scale Self-supervised Pre-training Across Tasks, Languages, and Modalities"
9,LLM,dalai,12126,1396,CSS,https://github.com/cocktailpeanut/dalai,cocktailpeanut,291,2023-06-12T17:24:00Z,The simplest way to run LLaMA on your local machine
10,LLM,Chinese-LLaMA-Alpaca,11371,1181,Python,https://github.com/ymcui/Chinese-LLaMA-Alpaca,ymcui,44,2023-06-21T07:01:01Z,中文LLaMA&Alpaca大语言模型+本地CPU/GPU训练部署 (Chinese LLaMA & Alpaca LLMs)
11,LLM,ChuanhuChatGPT,11283,1766,Python,https://github.com/GaiZhenbiao/ChuanhuChatGPT,GaiZhenbiao,50,2023-06-22T18:05:00Z,GUI for ChatGPT API and many LLMs
12,LLM,evals,10775,2072,Python,https://github.com/openai/evals,openai,63,2023-06-23T00:42:00Z,"Evals is a framework for evaluating LLMs and LLM systems, and an open-source registry of benchmarks."
13,LLM,botpress,10417,1441,TypeScript,https://github.com/botpress/botpress,botpress,0,2023-06-22T22:49:34Z,The open-source hub to build & deploy GPT/LLM Agents ⚡️
14,LLM,semantic-kernel,10396,1382,C#,https://github.com/microsoft/semantic-kernel,microsoft,174,2023-06-23T00:46:42Z,Integrate cutting-edge LLM technology quickly and easily into your apps
15,LLM,mlc-llm,10069,668,Python,https://github.com/mlc-ai/mlc-llm,mlc-ai,55,2023-06-23T01:19:07Z,"Enable everyone to develop, optimize and deploy AI models natively on everyone's devices."
16,LLM,langchain-ChatGLM,9897,1437,Python,https://github.com/imClumsyPanda/langchain-ChatGLM,imClumsyPanda,344,2023-06-22T02:39:18Z,"langchain-ChatGLM, local knowledge based ChatGLM with langchain ｜ 基于本地知识库的 ChatGLM 问答"
17,LLM,haystack,9216,1247,Python,https://github.com/deepset-ai/haystack,deepset-ai,316,2023-06-22T21:08:12Z,":mag: Haystack is an open source NLP framework to interact with your data using Transformer models and LLMs (GPT-4, ChatGPT and alike). Haystack offers production-ready tools to quickly build complex question answering, semantic search, text generation applications, and more."
18,LLM,Flowise,9039,2506,TypeScript,https://github.com/FlowiseAI/Flowise,FlowiseAI,83,2023-06-22T18:21:18Z,Drag & drop UI to build your customized LLM flow using LangchainJS
19,LLM,RWKV-LM,8598,576,Python,https://github.com/BlinkDL/RWKV-LM,BlinkDL,25,2023-06-18T20:45:45Z,"RWKV is an RNN with transformer-level LLM performance. It can be directly trained like a GPT (parallelizable). So it's combining the best of RNN and transformer - great performance, fast inference, saves VRAM, fast training, ""infinite"" ctx_len, and free sentence embedding."
20,LLM,SuperAGI,8132,819,Python,https://github.com/TransformerOptimus/SuperAGI,TransformerOptimus,148,2023-06-23T03:25:51Z,"<⚡️> SuperAGI - A dev-first open source autonomous AI agent framework. Enabling developers to build, manage & run useful autonomous agents quickly and reliably."
21,LLM,LocalAI,7469,699,Go,https://github.com/go-skynet/LocalAI,go-skynet,73,2023-06-23T00:21:19Z,":robot: Self-hosted, community-driven, local OpenAI-compatible API. Drop-in replacement for OpenAI running LLMs on consumer-grade hardware. Free Open Source OpenAI alternative. No GPU required. LocalAI is an API to run ggml compatible models: llama, gpt4all, rwkv, whisper, vicuna, koala, gpt4all-j, cerebras, falcon, dolly, starcoder, and many other"
22,LLM,pandas-ai,7321,502,Python,https://github.com/gventuri/pandas-ai,gventuri,36,2023-06-22T19:42:45Z,"Pandas AI is a Python library that integrates generative artificial intelligence capabilities into Pandas, making dataframes conversational"
23,LLM,peft,7271,527,Python,https://github.com/huggingface/peft,huggingface,107,2023-06-22T15:51:07Z,🤗 PEFT: State-of-the-art Parameter-Efficient Fine-Tuning.
24,LLM,open-llms,6989,350,,https://github.com/eugeneyan/open-llms,eugeneyan,2,2023-06-23T02:17:37Z,📋 A list of open LLMs available for commercial use.
25,LLM,web-llm,6390,355,TypeScript,https://github.com/mlc-ai/web-llm,mlc-ai,17,2023-06-21T19:59:25Z,Bringing large-language models and chat to web browsers. Everything runs inside the browser with no server support.
26,LLM,deeplake,6217,479,Python,https://github.com/activeloopai/deeplake,activeloopai,45,2023-06-23T02:50:35Z,"Database for AI. Store Vectors, Images, Texts, Videos, etc. Use with LLMs/LangChain. Store, query, version, & visualize any AI data. Stream data in real-time to PyTorch/TensorFlow. https://activeloop.ai"
27,LLM,qlora,6094,478,Jupyter Notebook,https://github.com/artidoro/qlora,artidoro,116,2023-06-22T16:08:25Z,QLoRA: Efficient Finetuning of Quantized LLMs
28,LLM,LLMsPracticalGuide,5216,347,,https://github.com/Mooler0410/LLMsPracticalGuide,Mooler0410,6,2023-05-29T05:26:55Z,"A curated list of practical guide resources of LLMs (LLMs Tree, Examples, Papers)"
29,LLM,e2b,5137,447,Python,https://github.com/e2b-dev/e2b,e2b-dev,2,2023-06-22T08:13:37Z,"Developer-first AgentOps platform - deploy, test, and monitor AI agents"
30,LLM,Awesome-LLM,4975,327,,https://github.com/Hannibal046/Awesome-LLM,Hannibal046,0,2023-06-20T05:19:31Z,Awesome-LLM: a curated list of Large Language Model
31,LLM,openplayground,4900,327,TypeScript,https://github.com/nat/openplayground,nat,43,2023-06-21T14:04:41Z,An LLM playground you can run on your laptop
32,LLM,dify,4811,677,TypeScript,https://github.com/langgenius/dify,langgenius,32,2023-06-23T03:30:07Z,"One API for plugins and datasets, one interface for prompt engineering and visual operation, all for creating powerful AI applications."
33,LLM,DB-GPT,4599,646,Python,https://github.com/csunny/DB-GPT,csunny,57,2023-06-23T01:20:48Z,Revolutionizing Database Interactions with Private LLM Technology
34,LLM,wenda,4279,532,JavaScript,https://github.com/wenda-LLM/wenda,wenda-LLM,15,2023-06-21T10:39:46Z,闻达：一个LLM调用平台。目标为针对特定环境的高效内容生成，同时考虑个人和中小企业的计算资源局限性，以及知识安全和私密性问题
35,LLM,PentestGPT,4177,423,Python,https://github.com/GreyDGL/PentestGPT,GreyDGL,13,2023-06-22T19:24:00Z,A GPT-empowered penetration testing tool
36,LLM,gorilla,4165,248,Python,https://github.com/ShishirPatil/gorilla,ShishirPatil,10,2023-06-13T09:38:17Z,Gorilla: An API store for LLMs
37,LLM,llm,4026,198,Rust,https://github.com/rustformers/llm,rustformers,43,2023-06-23T00:37:39Z,An ecosystem of Rust libraries for working with large language models
38,LLM,GPTCache,3995,251,Python,https://github.com/zilliztech/GPTCache,zilliztech,13,2023-06-17T15:46:30Z,Semantic cache for LLMs. Fully integrated with LangChain and llama_index. 
39,LLM,CodeGen,3778,273,Python,https://github.com/salesforce/CodeGen,salesforce,24,2023-06-15T07:09:08Z,CodeGen is an open-source model for program synthesis. Trained on TPU-v4. Competitive with OpenAI Codex.
40,LLM,OpenLLM,3772,226,Python,https://github.com/bentoml/OpenLLM,bentoml,14,2023-06-22T09:03:28Z,"An open platform for operating large language models (LLMs) in production. Fine-tune, serve, deploy, and monitor any LLMs with ease."
41,LLM,OpenChat,3690,403,Blade,https://github.com/openchatai/OpenChat,openchatai,23,2023-06-22T19:06:46Z,LLMs custom-chatbots console ⚡
42,LLM,flyte,3512,359,Python,https://github.com/flyteorg/flyte,flyteorg,742,2023-06-21T18:53:13Z,"Scalable and flexible workflow orchestration platform that seamlessly unifies data, ML and analytics stacks."
43,LLM,Bard-API,3451,441,Python,https://github.com/dsdanielpark/Bard-API,dsdanielpark,5,2023-06-19T03:36:43Z,The unofficial python package that returns response of Google Bard through cookie value.
44,LLM,chatgpt-wrapper,3362,448,Python,https://github.com/mmabrouk/chatgpt-wrapper,mmabrouk,10,2023-06-22T23:29:25Z,API for interacting with ChatGPT and GPT4 using Python and from Shell.
45,LLM,postgresml,3334,125,Rust,https://github.com/postgresml/postgresml,postgresml,57,2023-06-22T22:14:25Z,"PostgresML is an AI application database. Download open source models from Huggingface, or train your own, to create and index LLM embeddings, generate text, or make online predictions using only SQL. "
46,LLM,Learn_Prompting,3280,489,TeX,https://github.com/trigaten/Learn_Prompting,trigaten,89,2023-06-21T20:44:36Z,
47,LLM,awesome-langchain,3217,167,,https://github.com/kyrolabs/awesome-langchain,kyrolabs,0,2023-06-21T18:40:33Z,😎 Awesome list of tools and projects with the awesome LangChain framework
48,LLM,WizardLM,3191,233,Python,https://github.com/nlpxucan/WizardLM,nlpxucan,58,2023-06-22T09:39:36Z,"Family of instruction-following LLMs powered by Evol-Instruct: WizardLM, WizardCoder"
49,LLM,researchgpt,3168,292,Python,https://github.com/mukulpatnaik/researchgpt,mukulpatnaik,4,2023-06-16T14:46:45Z,A LLM based research assistant that allows you to have a conversation with a research paper
50,LLM,Huatuo-Llama-Med-Chinese,3111,279,Python,https://github.com/SCIR-HI/Huatuo-Llama-Med-Chinese,SCIR-HI,22,2023-06-13T04:27:23Z,"Repo for BenTsao [original name: HuaTuo (华驼)], Llama-7B tuned with Chinese medical knowledge. 本草（原名：华驼）模型仓库，基于中文医学知识的LLaMA模型指令微调"
51,LLM,Luotuo-Chinese-LLM,2981,209,Jupyter Notebook,https://github.com/LC1332/Luotuo-Chinese-LLM,LC1332,2,2023-06-21T00:24:51Z,骆驼(Luotuo): Open Sourced Chinese Language Models. Developed by 陈启源 @ 华中师范大学 & 李鲁鲁 @ 商汤科技 & 冷子昂 @ 商汤科技
52,LLM,llm-numbers,2926,82,,https://github.com/ray-project/llm-numbers,ray-project,2,2023-05-23T18:46:14Z,Numbers every LLM developer should know
53,LLM,GPT-4-LLM,2902,212,HTML,https://github.com/Instruction-Tuning-with-GPT-4/GPT-4-LLM,Instruction-Tuning-with-GPT-4,5,2023-06-11T13:40:30Z,Instruction Tuning with GPT-4
54,LLM,h2ogpt,2845,247,Python,https://github.com/h2oai/h2ogpt,h2oai,103,2023-06-23T01:59:33Z,"Join us at H2O.ai to make the world's best open-source GPT with document and image Q&A, 100% private chat, no data leaks, Apache 2.0 https://arxiv.org/pdf/2306.08161.pdf"
55,LLM,marvin,2845,300,Python,https://github.com/PrefectHQ/marvin,PrefectHQ,26,2023-06-22T11:34:58Z,A batteries-included library for building AI-powered software
56,LLM,ai,2845,557,TypeScript,https://github.com/vercel-labs/ai,vercel-labs,29,2023-06-23T02:38:11Z,"Build AI-powered applications with React, Svelte, and Vue"
57,LLM,paper-qa,2674,236,Python,https://github.com/whitead/paper-qa,whitead,28,2023-06-23T01:37:37Z,LLM Chain for answering questions from documents with citations
58,LLM,LLM-As-Chatbot,2578,312,Python,https://github.com/deep-diver/LLM-As-Chatbot,deep-diver,10,2023-06-16T06:25:29Z,LLM as a Chatbot Service
