rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
1,LLM,langchain,50063,6225,Python,https://github.com/hwchase17/langchain,hwchase17,1666,2023-06-25T03:14:53Z,⚡ Building applications with LLMs through composability ⚡
2,LLM,gpt_academic,36450,4673,Python,https://github.com/binary-husky/gpt_academic,binary-husky,297,2023-06-24T07:59:52Z,"为ChatGPT/GLM提供图形交互界面，特别优化论文阅读润色体验，模块化设计支持自定义快捷按钮&函数插件，支持代码块表格显示，Tex公式双显示，支持Python和C++等项目剖析&自译解功能，PDF/LaTex论文翻译&总结功能，支持并行问询多种LLM模型，支持清华chatglm等本地模型。兼容复旦MOSS, llama, rwkv, 盘古, newbing, claude等"
3,LLM,JARVIS,21072,1723,Python,https://github.com/microsoft/JARVIS,microsoft,62,2023-06-25T02:57:04Z,"JARVIS, a system to connect LLMs with ML community. Paper: https://arxiv.org/pdf/2303.17580.pdf"
4,LLM,milvus,20228,2284,Go,https://github.com/milvus-io/milvus,milvus-io,522,2023-06-25T03:34:23Z,"A cloud-native vector database, storage for next generation AI applications"
5,LLM,llama_index,17850,1951,Python,https://github.com/jerryjliu/llama_index,jerryjliu,307,2023-06-25T03:18:33Z,LlamaIndex (GPT Index) is a data framework for your LLM applications
6,LLM,mindsdb,17019,2147,Python,https://github.com/mindsdb/mindsdb,mindsdb,478,2023-06-24T01:37:54Z,"MindsDB is a Server for Artificial Intelligence Logic. Enabling developers to ship to production AI powered projects (from the latest LLMs, vector operations, state of the art time-series forecasting to Machine Learning) in a fast and scalable way. "
7,LLM,chatbox,12910,1345,TypeScript,https://github.com/Bin-Huang/chatbox,Bin-Huang,287,2023-06-24T03:27:37Z,"Chatbox is a desktop app for GPT/LLM that supports Windows, Mac, Linux & Web Online"
8,LLM,unilm,12855,1876,Python,https://github.com/microsoft/unilm,microsoft,341,2023-06-22T04:18:51Z,"Large-scale Self-supervised Pre-training Across Tasks, Languages, and Modalities"
9,LLM,dalai,12141,1399,CSS,https://github.com/cocktailpeanut/dalai,cocktailpeanut,292,2023-06-12T17:24:00Z,The simplest way to run LLaMA on your local machine
10,LLM,Chinese-LLaMA-Alpaca,11421,1187,Python,https://github.com/ymcui/Chinese-LLaMA-Alpaca,ymcui,34,2023-06-25T01:55:23Z,中文LLaMA&Alpaca大语言模型+本地CPU/GPU训练部署 (Chinese LLaMA & Alpaca LLMs)
11,LLM,ChuanhuChatGPT,11304,1773,Python,https://github.com/GaiZhenbiao/ChuanhuChatGPT,GaiZhenbiao,50,2023-06-23T16:05:30Z,GUI for ChatGPT API and many LLMs
12,LLM,evals,10815,2084,Python,https://github.com/openai/evals,openai,64,2023-06-24T23:57:18Z,"Evals is a framework for evaluating LLMs and LLM systems, and an open-source registry of benchmarks."
13,LLM,semantic-kernel,10440,1393,C#,https://github.com/microsoft/semantic-kernel,microsoft,176,2023-06-24T10:22:07Z,Integrate cutting-edge LLM technology quickly and easily into your apps
14,LLM,botpress,10431,1443,TypeScript,https://github.com/botpress/botpress,botpress,0,2023-06-22T22:49:34Z,The open-source hub to build & deploy GPT/LLM Agents ⚡️
15,LLM,mlc-llm,10101,674,Python,https://github.com/mlc-ai/mlc-llm,mlc-ai,56,2023-06-24T19:37:34Z,"Enable everyone to develop, optimize and deploy AI models natively on everyone's devices."
16,LLM,langchain-ChatGLM,9999,1455,Python,https://github.com/imClumsyPanda/langchain-ChatGLM,imClumsyPanda,347,2023-06-22T02:39:18Z,"langchain-ChatGLM, local knowledge based ChatGLM with langchain ｜ 基于本地知识库的 ChatGLM 问答"
17,LLM,haystack,9238,1249,Python,https://github.com/deepset-ai/haystack,deepset-ai,315,2023-06-24T12:22:15Z,":mag: Haystack is an open source NLP framework to interact with your data using Transformer models and LLMs (GPT-4, ChatGPT and alike). Haystack offers production-ready tools to quickly build complex question answering, semantic search, text generation applications, and more."
18,LLM,Flowise,9196,2574,TypeScript,https://github.com/FlowiseAI/Flowise,FlowiseAI,88,2023-06-24T11:08:32Z,Drag & drop UI to build your customized LLM flow using LangchainJS
19,LLM,RWKV-LM,8629,578,Python,https://github.com/BlinkDL/RWKV-LM,BlinkDL,28,2023-06-24T21:22:25Z,"RWKV is an RNN with transformer-level LLM performance. It can be directly trained like a GPT (parallelizable). So it's combining the best of RNN and transformer - great performance, fast inference, saves VRAM, fast training, ""infinite"" ctx_len, and free sentence embedding."
