rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
1,LLM,langchain,56376,7372,Python,https://github.com/langchain-ai/langchain,langchain-ai,2086,2023-07-27T03:12:34Z,⚡ Building applications with LLMs through composability ⚡
2,LLM,gpt_academic,38730,5065,Python,https://github.com/binary-husky/gpt_academic,binary-husky,299,2023-07-26T14:46:44Z,"为ChatGPT/GLM提供图形交互界面，特别优化论文阅读/润色/写作体验，模块化设计，支持自定义快捷按钮&函数插件，支持Python和C++等项目剖析&自译解功能，PDF/LaTex论文翻译&总结功能，支持并行问询多种LLM模型，支持清华chatglm2等本地模型。兼容复旦MOSS, llama, rwkv, newbing, claude, claude2等"
3,LLM,milvus,21636,2400,Go,https://github.com/milvus-io/milvus,milvus-io,613,2023-07-27T03:04:46Z,"A cloud-native vector database, storage for next generation AI applications"
4,LLM,JARVIS,21422,1779,Python,https://github.com/microsoft/JARVIS,microsoft,65,2023-07-26T22:45:19Z,"JARVIS, a system to connect LLMs with ML community. Paper: https://arxiv.org/pdf/2303.17580.pdf"
5,LLM,llama_index,19432,2168,Python,https://github.com/jerryjliu/llama_index,jerryjliu,286,2023-07-27T02:15:46Z,LlamaIndex (GPT Index) is a data framework for your LLM applications
6,LLM,quivr,18650,1942,TypeScript,https://github.com/StanGirard/quivr,StanGirard,222,2023-07-27T00:50:27Z,"🧠 Dump all your files and chat with it using your Generative AI Second Brain using LLMs ( GPT 3.5/4, Private, Anthropic, VertexAI ) & Embeddings 🧠 "
7,LLM,mindsdb,17362,2216,Python,https://github.com/mindsdb/mindsdb,mindsdb,537,2023-07-27T02:00:04Z,"MindsDB’s AI database empowers world’s developers to build, deploy and automate Generative AI models for data-intensive applications."
8,LLM,Mr.-Ranedeer-AI-Tutor,15362,1470,,https://github.com/JushBJJ/Mr.-Ranedeer-AI-Tutor,JushBJJ,8,2023-07-15T10:58:29Z,A GPT-4 AI Tutor Prompt for customizable personalized learning experiences.
9,LLM,unilm,14630,2039,Python,https://github.com/microsoft/unilm,microsoft,362,2023-07-25T08:21:04Z,"Large-scale Self-supervised Pre-training Across Tasks, Languages, and Modalities"
10,LLM,chatbox,13931,1479,TypeScript,https://github.com/Bin-Huang/chatbox,Bin-Huang,187,2023-07-24T13:42:45Z,"Chatbox is a desktop app for GPT/LLM that supports Windows, Mac, Linux & Web Online"
11,LLM,Chinese-LLaMA-Alpaca,13300,1389,Python,https://github.com/ymcui/Chinese-LLaMA-Alpaca,ymcui,17,2023-07-26T16:35:03Z,中文LLaMA&Alpaca大语言模型+本地CPU/GPU训练部署 (Chinese LLaMA & Alpaca LLMs)
12,LLM,langchain-ChatGLM,12647,2000,Python,https://github.com/chatchat-space/langchain-ChatGLM,chatchat-space,500,2023-07-27T01:23:31Z,"langchain-ChatGLM, local knowledge based ChatGLM with langchain ｜ 基于本地知识库的 ChatGLM 问答"
13,LLM,dalai,12486,1416,CSS,https://github.com/cocktailpeanut/dalai,cocktailpeanut,294,2023-06-30T13:51:06Z,The simplest way to run LLaMA on your local machine
14,LLM,ChuanhuChatGPT,11812,1874,Python,https://github.com/GaiZhenbiao/ChuanhuChatGPT,GaiZhenbiao,49,2023-07-26T15:39:49Z,GUI for ChatGPT API and many LLMs
15,LLM,Flowise,11375,4166,TypeScript,https://github.com/FlowiseAI/Flowise,FlowiseAI,98,2023-07-27T00:36:18Z,Drag & drop UI to build your customized LLM flow
16,LLM,evals,11328,2195,Python,https://github.com/openai/evals,openai,69,2023-07-26T18:59:58Z,"Evals is a framework for evaluating LLMs and LLM systems, and an open-source registry of benchmarks."
17,LLM,semantic-kernel,11175,1564,C#,https://github.com/microsoft/semantic-kernel,microsoft,267,2023-07-27T01:35:40Z,Integrate cutting-edge LLM technology quickly and easily into your apps
18,LLM,mlc-llm,11028,758,Python,https://github.com/mlc-ai/mlc-llm,mlc-ai,86,2023-07-27T00:19:38Z,"Enable everyone to develop, optimize and deploy AI models natively on everyone's devices."
19,LLM,SuperAGI,10870,1220,Python,https://github.com/TransformerOptimus/SuperAGI,TransformerOptimus,136,2023-07-27T03:14:41Z,"<⚡️> SuperAGI - A dev-first open source autonomous AI agent framework. Enabling developers to build, manage & run useful autonomous agents quickly and reliably."
20,LLM,botpress,10728,1502,TypeScript,https://github.com/botpress/botpress,botpress,3,2023-07-25T22:39:50Z,The open-source hub to build & deploy GPT/LLM Agents ⚡️
21,LLM,ChatGLM2-6B,10192,1658,Python,https://github.com/THUDM/ChatGLM2-6B,THUDM,200,2023-07-27T02:27:48Z,ChatGLM2-6B: An Open Bilingual Chat LLM | 开源双语对话语言模型
22,LLM,haystack,10183,1322,Python,https://github.com/deepset-ai/haystack,deepset-ai,364,2023-07-26T16:56:21Z,":mag: Haystack is an open source NLP framework to interact with your data using Transformer models and LLMs (GPT-4, Falcon and alike). Haystack offers production-ready tools to quickly build complex question answering, semantic search, text generation applications, and more."
23,LLM,PaddleNLP,9785,2588,Python,https://github.com/PaddlePaddle/PaddleNLP,PaddlePaddle,478,2023-07-27T03:16:59Z,"👑 Easy-to-use and powerful NLP library with 🤗 Awesome model zoo, supporting wide-range of NLP tasks from research to industrial applications, including 🗂Text Classification,  🔍 Neural Search, ❓ Question Answering, ℹ️ Information Extraction, 📄 Document Intelligence, 💌 Sentiment Analysis etc."
24,LLM,RWKV-LM,9151,628,Python,https://github.com/BlinkDL/RWKV-LM,BlinkDL,36,2023-07-27T02:08:50Z,"RWKV is an RNN with transformer-level LLM performance. It can be directly trained like a GPT (parallelizable). So it's combining the best of RNN and transformer - great performance, fast inference, saves VRAM, fast training, ""infinite"" ctx_len, and free sentence embedding."
25,LLM,LocalAI,9092,822,Go,https://github.com/go-skynet/LocalAI,go-skynet,99,2023-07-26T22:41:16Z,":robot: Self-hosted, community-driven, local OpenAI-compatible API. Drop-in replacement for OpenAI running LLMs on consumer-grade hardware. Free Open Source OpenAI alternative. No GPU required. LocalAI is an API to run ggml compatible models: llama, gpt4all, rwkv, whisper, vicuna, koala, gpt4all-j, cerebras, falcon, dolly, starcoder, and many other"
26,LLM,ludwig,9052,1053,Python,https://github.com/ludwig-ai/ludwig,ludwig-ai,229,2023-07-27T00:49:02Z,"Declarative framework for building LLMs, neural networks, and GBMs"
27,LLM,peft,8390,647,Python,https://github.com/huggingface/peft,huggingface,75,2023-07-26T16:48:38Z,🤗 PEFT: State-of-the-art Parameter-Efficient Fine-Tuning.
28,LLM,pandas-ai,7965,584,Python,https://github.com/gventuri/pandas-ai,gventuri,51,2023-07-26T04:22:57Z,"Pandas AI is a Python library that integrates generative artificial intelligence capabilities into Pandas, making dataframes conversational"
29,LLM,open-llms,7496,403,,https://github.com/eugeneyan/open-llms,eugeneyan,2,2023-07-20T15:04:13Z,📋 A list of open LLMs available for commercial use.
30,LLM,qlora,6865,573,Jupyter Notebook,https://github.com/artidoro/qlora,artidoro,143,2023-07-25T11:59:54Z,QLoRA: Efficient Finetuning of Quantized LLMs
31,LLM,web-llm,6719,376,TypeScript,https://github.com/mlc-ai/web-llm,mlc-ai,33,2023-07-25T05:33:16Z,Bringing large-language models and chat to web browsers. Everything runs inside the browser with no server support.
32,LLM,deeplake,6537,500,Python,https://github.com/activeloopai/deeplake,activeloopai,44,2023-07-27T01:05:40Z,"Database for AI. Store Vectors, Images, Texts, Videos, etc. Use with LLMs/LangChain. Store, query, version, & visualize any AI data. Stream data in real-time to PyTorch/TensorFlow. https://activeloop.ai"
33,LLM,MetaGPT,6382,805,Python,https://github.com/geekan/MetaGPT,geekan,25,2023-07-26T12:26:38Z,"🌟 The Multi-Agent Framework: Given one line Requirement, return PRD, Design, Tasks, Repo"
34,LLM,Awesome-LLM,6349,418,,https://github.com/Hannibal046/Awesome-LLM,Hannibal046,0,2023-07-25T20:06:14Z,Awesome-LLM: a curated list of Large Language Model
35,LLM,h2ogpt,5986,687,Python,https://github.com/h2oai/h2ogpt,h2oai,138,2023-07-27T02:36:43Z,"Private Q&A and summarization of documents+images or chat with local GPT, 100% private, Apache 2.0. Supports LLaMa2, llama.cpp, and more. Demo: https://gpt.h2o.ai/"
36,LLM,LLMsPracticalGuide,5790,397,,https://github.com/Mooler0410/LLMsPracticalGuide,Mooler0410,7,2023-07-10T03:46:12Z,"A curated list of practical guide resources of LLMs (LLMs Tree, Examples, Papers)"
37,LLM,dify,5749,829,TypeScript,https://github.com/langgenius/dify,langgenius,54,2023-07-27T02:39:41Z,"One API for plugins and datasets, one interface for prompt engineering and visual operation, all for creating powerful AI applications."
38,LLM,DB-GPT,5603,802,Python,https://github.com/eosphoros-ai/DB-GPT,eosphoros-ai,96,2023-07-27T03:13:24Z,Revolutionizing Database Interactions with Private LLM Technology
39,LLM,OpenLLM,5296,334,Python,https://github.com/bentoml/OpenLLM,bentoml,25,2023-07-26T17:39:47Z,Operating LLMs in production
40,LLM,e2b,5290,467,TypeScript,https://github.com/e2b-dev/e2b,e2b-dev,3,2023-07-25T23:34:22Z,"Dashboard for the e2b platform - debug, deploy, test, and monitor AI agents"
41,LLM,openplayground,5157,359,TypeScript,https://github.com/nat/openplayground,nat,47,2023-06-27T03:03:01Z,An LLM playground you can run on your laptop
42,LLM,wenda,4943,637,JavaScript,https://github.com/wenda-LLM/wenda,wenda-LLM,15,2023-07-27T02:50:04Z,闻达：一个LLM调用平台。目标为针对特定环境的高效内容生成，同时考虑个人和中小企业的计算资源局限性，以及知识安全和私密性问题
43,LLM,GPTCache,4696,310,Python,https://github.com/zilliztech/GPTCache,zilliztech,10,2023-07-26T06:15:20Z,Semantic cache for LLMs. Fully integrated with LangChain and llama_index. 
44,LLM,gorilla,4690,304,Python,https://github.com/ShishirPatil/gorilla,ShishirPatil,13,2023-07-24T18:51:44Z,Gorilla: An API store for LLMs
45,LLM,PentestGPT,4626,494,Python,https://github.com/GreyDGL/PentestGPT,GreyDGL,16,2023-07-25T16:40:42Z,A GPT-empowered penetration testing tool
46,LLM,LLMSurvey,4412,336,Python,https://github.com/RUCAIBox/LLMSurvey,RUCAIBox,16,2023-07-14T14:26:38Z,"The official GitHub page for the survey paper ""A Survey of Large Language Models""."
47,LLM,llm,4379,237,Rust,https://github.com/rustformers/llm,rustformers,52,2023-07-26T15:29:41Z,An ecosystem of Rust libraries for working with large language models
48,LLM,WizardLM,4362,316,Python,https://github.com/nlpxucan/WizardLM,nlpxucan,93,2023-07-26T09:40:00Z,"Family of instruction-following LLMs powered by Evol-Instruct: WizardLM, WizardCoder"
49,LLM,OpenChat,4311,599,Blade,https://github.com/openchatai/OpenChat,openchatai,22,2023-07-26T11:51:28Z,LLMs custom-chatbots console ⚡
50,LLM,awesome-langchain,4160,249,,https://github.com/kyrolabs/awesome-langchain,kyrolabs,0,2023-07-20T22:39:04Z,😎 Awesome list of tools and projects with the awesome LangChain framework
51,LLM,CodeGen,4151,303,Python,https://github.com/salesforce/CodeGen,salesforce,28,2023-07-11T18:28:32Z,CodeGen is a family of open-source model for program synthesis. Trained on TPU-v4. Competitive with OpenAI Codex.
52,LLM,vllm,4132,391,Python,https://github.com/vllm-project/vllm,vllm-project,162,2023-07-27T01:20:16Z,A high-throughput and memory-efficient inference and serving engine for LLMs
