rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
1,LLM,langchain,68087,9849,Python,https://github.com/langchain-ai/langchain,langchain-ai,1684,2023-11-14T03:07:47Z,⚡ Building applications with LLMs through composability ⚡
2,LLM,gpt4all,54614,5973,C++,https://github.com/nomic-ai/gpt4all,nomic-ai,259,2023-11-12T04:41:00Z,gpt4all: open-source LLM chatbots that you can run anywhere
3,LLM,gpt_academic,45559,5958,Python,https://github.com/binary-husky/gpt_academic,binary-husky,301,2023-11-13T05:21:45Z,"为ChatGPT/GLM提供实用化交互界面，特别优化论文阅读/润色/写作体验，模块化设计，支持自定义快捷按钮&函数插件，支持Python和C++等项目剖析&自译解功能，PDF/LaTex论文翻译&总结功能，支持并行问询多种LLM模型，支持chatglm2等本地模型。兼容文心一言, moss, llama2, rwkv, claude2, 通义千问, 书生, 讯飞星火等。"
4,LLM,MetaGPT,30602,3564,Python,https://github.com/geekan/MetaGPT,geekan,151,2023-11-13T12:45:43Z,"🌟 The Multi-Agent Framework: Given one line Requirement, return PRD, Design, Tasks, Repo"
5,LLM,quivr,24196,2615,TypeScript,https://github.com/StanGirard/quivr,StanGirard,119,2023-11-13T21:42:44Z," 🧠 Your supercharged Second Brain 🧠 Your personal productivity assistant to chat with your files (PDF, CSV)  & apps using GPT 3.5 / 4 turbo, Private, Anthropic, VertexAI, LLMs that you can share with users !  Alternative to OpenAI GPTs "
6,LLM,milvus,23986,2599,Go,https://github.com/milvus-io/milvus,milvus-io,456,2023-11-14T03:11:16Z,"A cloud-native vector database, storage for next generation AI applications"
7,LLM,llama_index,23615,2879,Python,https://github.com/run-llama/llama_index,run-llama,191,2023-11-14T03:16:01Z,LlamaIndex (formerly GPT Index) is a data framework for your LLM applications
8,LLM,JARVIS,22071,1898,Python,https://github.com/microsoft/JARVIS,microsoft,69,2023-10-24T17:41:40Z,"JARVIS, a system to connect LLMs with ML community. Paper: https://arxiv.org/pdf/2303.17580.pdf"
9,LLM,mindsdb,18910,2533,Python,https://github.com/mindsdb/mindsdb,mindsdb,506,2023-11-14T03:13:31Z,MindsDB connects AI models to real time data
10,LLM,Langchain-Chatchat,18086,3064,Python,https://github.com/chatchat-space/Langchain-Chatchat,chatchat-space,22,2023-11-14T02:30:13Z,"Langchain-Chatchat（原Langchain-ChatGLM）基于 Langchain 与 ChatGLM 等语言模型的本地知识库问答 | Langchain-Chatchat (formerly langchain-ChatGLM), local knowledge based LLM (like ChatGLM) QA app with langchain "
11,LLM,Mr.-Ranedeer-AI-Tutor,17682,1733,,https://github.com/JushBJJ/Mr.-Ranedeer-AI-Tutor,JushBJJ,10,2023-11-09T22:42:32Z,A GPT-4 AI Tutor Prompt for customizable personalized learning experiences.
12,LLM,Flowise,17679,8470,TypeScript,https://github.com/FlowiseAI/Flowise,FlowiseAI,233,2023-11-13T16:28:14Z,Drag & drop UI to build your customized LLM flow
13,LLM,ChatDev,16941,1963,Python,https://github.com/OpenBMB/ChatDev,OpenBMB,25,2023-11-13T07:24:44Z,Create Customized Software using Natural Language Idea (through LLM-powered Multi-Agent Collaboration)
14,LLM,ollama,16930,889,Go,https://github.com/jmorganca/ollama,jmorganca,169,2023-11-14T02:54:02Z,Get up and running with Llama 2 and other large language models locally
15,LLM,unilm,16234,2197,Python,https://github.com/microsoft/unilm,microsoft,436,2023-11-13T03:28:30Z,"Large-scale Self-supervised Pre-training Across Tasks, Languages, and Modalities"
16,LLM,chatbox,15337,1620,TypeScript,https://github.com/Bin-Huang/chatbox,Bin-Huang,197,2023-11-13T15:19:16Z,"Chatbox is a desktop app for multiple cutting-edge LLM models, available on Windows, Mac, Linux"
17,LLM,Chinese-LLaMA-Alpaca,15265,1586,Python,https://github.com/ymcui/Chinese-LLaMA-Alpaca,ymcui,5,2023-11-09T07:56:13Z,中文LLaMA&Alpaca大语言模型+本地CPU/GPU训练部署 (Chinese LLaMA & Alpaca LLMs)
18,LLM,semantic-kernel,14401,2110,C#,https://github.com/microsoft/semantic-kernel,microsoft,392,2023-11-14T02:21:31Z,Integrate cutting-edge LLM technology quickly and easily into your apps
19,LLM,ChatGLM2-6B,14185,2222,Python,https://github.com/THUDM/ChatGLM2-6B,THUDM,382,2023-10-27T06:25:46Z,ChatGLM2-6B: An Open Bilingual Chat LLM | 开源双语对话语言模型
20,LLM,mlc-llm,13830,1010,Python,https://github.com/mlc-ai/mlc-llm,mlc-ai,86,2023-11-14T02:20:06Z,"Enable everyone to develop, optimize and deploy AI models natively on everyone's devices."
21,LLM,ChuanhuChatGPT,13209,2068,Python,https://github.com/GaiZhenbiao/ChuanhuChatGPT,GaiZhenbiao,70,2023-11-11T05:39:12Z,"GUI for ChatGPT API and many LLMs. Supports agents, file-based QA, GPT finetuning and query with web search. All with a neat UI."
22,LLM,LocalAI,13109,1159,C++,https://github.com/mudler/LocalAI,mudler,172,2023-11-14T02:26:37Z,":robot: The free, Open Source OpenAI alternative. Self-hosted, community-driven and local-first. Drop-in replacement for OpenAI running on consumer-grade hardware. No GPU required. Runs ggml, gguf, GPTQ, onnx, TF compatible models: llama, llama2, rwkv, whisper, vicuna, koala, cerebras, falcon, dolly, starcoder, and many others"
23,LLM,SuperAGI,12957,1561,Python,https://github.com/TransformerOptimus/SuperAGI,TransformerOptimus,105,2023-11-09T13:06:04Z,"<⚡️> SuperAGI - A dev-first open source autonomous AI agent framework. Enabling developers to build, manage & run useful autonomous agents quickly and reliably."
24,LLM,dalai,12887,1446,CSS,https://github.com/cocktailpeanut/dalai,cocktailpeanut,299,2023-06-30T13:51:06Z,The simplest way to run LLaMA on your local machine
25,LLM,evals,12367,2307,Python,https://github.com/openai/evals,openai,84,2023-11-13T17:55:49Z,"Evals is a framework for evaluating LLMs and LLM systems, and an open-source registry of benchmarks."
26,LLM,haystack,11556,1465,Python,https://github.com/deepset-ai/haystack,deepset-ai,467,2023-11-13T19:10:38Z,":mag: LLM orchestration framework to build customizable, production-ready LLM applications. Connect components (models, vector DBs, file converters) to pipelines or agents that can interact with your data. With advanced retrieval methods, it's best suited for building RAG, question answering, semantic search or conversational agent chatbots."
27,LLM,botpress,11268,1619,TypeScript,https://github.com/botpress/botpress,botpress,4,2023-11-13T22:31:05Z,The open-source hub to build & deploy GPT/LLM Agents ⚡️
28,LLM,peft,10852,886,Python,https://github.com/huggingface/peft,huggingface,52,2023-11-13T19:25:18Z,🤗 PEFT: State-of-the-art Parameter-Efficient Fine-Tuning.
29,LLM,PaddleNLP,10498,2696,Python,https://github.com/PaddlePaddle/PaddleNLP,PaddlePaddle,656,2023-11-14T02:42:16Z,"👑 Easy-to-use and powerful NLP and LLM library with 🤗 Awesome model zoo, supporting wide-range of NLP tasks from research to industrial applications, including 🗂Text Classification,  🔍 Neural Search, ❓ Question Answering, ℹ️ Information Extraction, 📄 Document Intelligence, 💌 Sentiment Analysis etc."
30,LLM,RWKV-LM,10226,707,Python,https://github.com/BlinkDL/RWKV-LM,BlinkDL,34,2023-11-12T13:56:02Z,"RWKV is an RNN with transformer-level LLM performance. It can be directly trained like a GPT (parallelizable). So it's combining the best of RNN and transformer - great performance, fast inference, saves VRAM, fast training, ""infinite"" ctx_len, and free sentence embedding."
31,LLM,ludwig,10099,1127,Python,https://github.com/ludwig-ai/ludwig,ludwig-ai,258,2023-11-13T20:56:15Z,"Low-code framework for building custom LLMs, neural networks, and other AI models"
32,LLM,dify,9781,1428,TypeScript,https://github.com/langgenius/dify,langgenius,48,2023-11-13T15:20:48Z,The next-gen development platform - Easily build and operate generative AI applications.  Create Assistants API and GPTs based on any LLMs.
33,LLM,vllm,9544,1131,Python,https://github.com/vllm-project/vllm,vllm-project,548,2023-11-14T00:01:32Z,A high-throughput and memory-efficient inference and serving engine for LLMs
34,LLM,Awesome-LLM,9353,680,,https://github.com/Hannibal046/Awesome-LLM,Hannibal046,0,2023-11-13T14:18:28Z,Awesome-LLM: a curated list of Large Language Model
35,LLM,llama-gpt,9293,568,TypeScript,https://github.com/getumbrel/llama-gpt,getumbrel,59,2023-11-06T14:00:42Z,"A self-hosted, offline, ChatGPT-like chatbot. Powered by Llama 2. 100% private, with no data leaving your device. New: Code Llama support!"
36,LLM,pandas-ai,9049,756,Python,https://github.com/gventuri/pandas-ai,gventuri,132,2023-11-13T20:07:16Z,"PandasAI is the Python library that integrates Gen AI into pandas, making data analysis conversational"
37,LLM,h2ogpt,8551,1032,Python,https://github.com/h2oai/h2ogpt,h2oai,192,2023-11-14T02:44:35Z,"Private Q&A and summarization of documents+images or chat with local GPT, 100% private, Apache 2.0. Supports LLaMa2, llama.cpp, and more. Demo: https://gpt.h2o.ai/ https://codellama.h2o.ai/"
38,LLM,gorilla,8511,653,Python,https://github.com/ShishirPatil/gorilla,ShishirPatil,28,2023-10-23T22:47:44Z,Gorilla: An API store for LLMs
39,LLM,open-llms,8431,473,,https://github.com/eugeneyan/open-llms,eugeneyan,2,2023-11-04T00:29:06Z,📋 A list of open LLMs available for commercial use.
40,LLM,nebuly,8322,665,Python,https://github.com/nebuly-ai/nebuly,nebuly-ai,98,2023-10-28T10:19:07Z,The user analytics platform for LLMs
41,LLM,qlora,8163,719,Jupyter Notebook,https://github.com/artidoro/qlora,artidoro,171,2023-10-03T12:37:11Z,QLoRA: Efficient Finetuning of Quantized LLMs
42,LLM,DB-GPT,8039,1151,Python,https://github.com/eosphoros-ai/DB-GPT,eosphoros-ai,163,2023-11-14T02:50:25Z,Revolutionizing Database Interactions with Private LLM Technology
43,LLM,petals,7864,394,Python,https://github.com/bigscience-workshop/petals,bigscience-workshop,65,2023-11-07T16:05:55Z,"🌸 Run LLMs at home, BitTorrent-style. Fine-tuning and inference up to 10x faster than offloading"
44,LLM,web-llm,7756,456,TypeScript,https://github.com/mlc-ai/web-llm,mlc-ai,55,2023-11-12T23:57:08Z,Bringing large-language models and chat to web browsers. Everything runs inside the browser with no server support.
45,LLM,WizardLM,7698,608,Python,https://github.com/nlpxucan/WizardLM,nlpxucan,137,2023-11-07T07:02:16Z,"LLMs build upon Evol Insturct: WizardLM, WizardCoder, WizardMath"
46,LLM,deeplake,7111,546,Python,https://github.com/activeloopai/deeplake,activeloopai,53,2023-11-13T14:52:39Z,"Database for AI. Store Vectors, Images, Texts, Videos, etc. Use with LLMs/LangChain. Store, query, version, & visualize any AI data. Stream data in real-time to PyTorch/TensorFlow. https://activeloop.ai"
47,LLM,LLMsPracticalGuide,7056,508,,https://github.com/Mooler0410/LLMsPracticalGuide,Mooler0410,7,2023-10-25T06:00:02Z,"A curated list of practical guide resources of LLMs (LLMs Tree, Examples, Papers)"
48,LLM,prompt-engineering-for-developers,7033,845,Jupyter Notebook,https://github.com/datawhalechina/prompt-engineering-for-developers,datawhalechina,5,2023-11-13T15:45:07Z,面向开发者的 LLM 入门教程，吴恩达大模型系列课程中文版
