rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
22,LLM,LocalAI,7025,664,Go,https://github.com/go-skynet/LocalAI,go-skynet,61,2023-06-15T22:11:21Z,":robot: Self-hosted, community-driven, local OpenAI-compatible API. Drop-in replacement for OpenAI running LLMs on consumer-grade hardware. Free Open Source OpenAI alternative. No GPU required. LocalAI is an API to run ggml compatible models: llama, gpt4all, rwkv, whisper, vicuna, koala, gpt4all-j, cerebras, falcon, dolly, starcoder, and many other"
23,LLM,open-llms,6454,311,,https://github.com/eugeneyan/open-llms,eugeneyan,2,2023-06-05T16:48:13Z,📋 A list of open LLMs available for commercial use.
24,LLM,web-llm,6337,344,TypeScript,https://github.com/mlc-ai/web-llm,mlc-ai,50,2023-05-30T21:55:19Z,Bringing large-language models and chat to web browsers. Everything runs inside the browser with no server support.
25,LLM,deeplake,6166,476,Python,https://github.com/activeloopai/deeplake,activeloopai,45,2023-06-15T16:35:57Z,"Database for AI. Store Vectors, Images, Texts, Videos, etc. Use with LLMs/LangChain. Store, query, version, & visualize any AI data. Stream data in real-time to PyTorch/TensorFlow. https://activeloop.ai"
26,LLM,qlora,5854,453,Jupyter Notebook,https://github.com/artidoro/qlora,artidoro,113,2023-06-15T02:29:59Z,QLoRA: Efficient Finetuning of Quantized LLMs
27,LLM,e2b,5118,444,Python,https://github.com/e2b-dev/e2b,e2b-dev,2,2023-06-16T03:06:38Z,"Developer-first AgentOps platform - deploy, test, and monitor AI agents"
28,LLM,LLMsPracticalGuide,5064,327,,https://github.com/Mooler0410/LLMsPracticalGuide,Mooler0410,6,2023-05-29T05:26:55Z,"A curated list of practical guide resources of LLMs (LLMs Tree, Examples, Papers)"
29,LLM,openplayground,4819,318,TypeScript,https://github.com/nat/openplayground,nat,40,2023-06-10T02:32:53Z,An LLM playground you can run on your laptop
30,LLM,Awesome-LLM,4704,313,,https://github.com/Hannibal046/Awesome-LLM,Hannibal046,0,2023-06-10T20:34:10Z,Awesome-LLM: a curated list of Large Language Model
31,LLM,dify,4651,646,TypeScript,https://github.com/langgenius/dify,langgenius,36,2023-06-16T02:59:52Z,"One API for plugins and datasets, one interface for prompt engineering and visual operation, all for creating powerful AI applications."
32,LLM,wenda,4125,512,JavaScript,https://github.com/wenda-LLM/wenda,wenda-LLM,10,2023-06-16T02:35:02Z,闻达：一个LLM调用平台。目标为针对特定环境的高效内容生成，同时考虑个人和中小企业的计算资源局限性，以及知识安全和私密性问题
33,LLM,PentestGPT,4047,407,Python,https://github.com/GreyDGL/PentestGPT,GreyDGL,16,2023-06-16T01:42:23Z,A GPT-empowered penetration testing tool
34,LLM,gorilla,4011,241,Python,https://github.com/ShishirPatil/gorilla,ShishirPatil,10,2023-06-13T09:38:17Z,Gorilla: An API store for LLMs
35,LLM,DB-GPT,3976,539,Python,https://github.com/csunny/DB-GPT,csunny,43,2023-06-16T03:15:33Z,Revolutionizing Database Interactions with Private LLM Technology
36,LLM,llm,3971,196,Rust,https://github.com/rustformers/llm,rustformers,40,2023-06-15T19:30:12Z,An ecosystem of Rust libraries for working with large language models
37,LLM,GPTCache,3849,239,Python,https://github.com/zilliztech/GPTCache,zilliztech,9,2023-06-15T14:49:47Z,Semantic cache for LLMs. Fully integrated with LangChain and llama_index. 
38,LLM,CodeGen,3745,269,Python,https://github.com/salesforce/CodeGen,salesforce,21,2023-06-15T07:09:08Z,CodeGen is an open-source model for program synthesis. Trained on TPU-v4. Competitive with OpenAI Codex.
39,LLM,Bard-API,3421,429,Python,https://github.com/dsdanielpark/Bard-API,dsdanielpark,6,2023-06-13T10:26:23Z,The unofficial python package that returns response of Google Bard through cookie value.
40,LLM,chatgpt-wrapper,3336,447,Python,https://github.com/mmabrouk/chatgpt-wrapper,mmabrouk,9,2023-06-16T00:39:42Z,API for interacting with ChatGPT and GPT4 using Python and from Shell.
41,LLM,postgresml,3270,124,Rust,https://github.com/postgresml/postgresml,postgresml,55,2023-06-16T02:57:46Z,"PostgresML is an AI application database. Download open source models from Huggingface, or train your own, to create and index LLM embeddings, generate text, or make online predictions using only SQL. "
42,LLM,Learn_Prompting,3243,481,TeX,https://github.com/trigaten/Learn_Prompting,trigaten,92,2023-06-16T02:15:09Z,
43,LLM,OpenChat,3155,276,Blade,https://github.com/openchatai/OpenChat,openchatai,28,2023-06-14T16:29:41Z,LLMs custom-chatbots console ⚡
44,LLM,researchgpt,3152,292,Python,https://github.com/mukulpatnaik/researchgpt,mukulpatnaik,4,2023-06-10T09:35:56Z,A LLM based research assistant that allows you to have a conversation with a research paper
45,LLM,Huatuo-Llama-Med-Chinese,3066,273,Python,https://github.com/SCIR-HI/Huatuo-Llama-Med-Chinese,SCIR-HI,20,2023-06-13T04:27:23Z,"Repo for BenTsao [original name: HuaTuo (华驼)], Llama-7B tuned with Chinese medical knowledge. 本草（原名：华驼）模型仓库，基于中文医学知识的LLaMA模型指令微调"
46,LLM,awesome-langchain,3040,157,,https://github.com/kyrolabs/awesome-langchain,kyrolabs,2,2023-06-12T09:24:49Z,😎 Awesome list of tools and projects with the awesome LangChain framework
47,LLM,Luotuo-Chinese-LLM,2938,207,Jupyter Notebook,https://github.com/LC1332/Luotuo-Chinese-LLM,LC1332,2,2023-06-12T13:41:24Z,骆驼(Luotuo): Open Sourced Chinese Language Models. Developed by 陈启源 @ 华中师范大学 & 李鲁鲁 @ 商汤科技 & 冷子昂 @ 商汤科技
48,LLM,llm-numbers,2874,81,,https://github.com/ray-project/llm-numbers,ray-project,2,2023-05-23T18:46:14Z,Numbers every LLM developer should know
49,LLM,GPT-4-LLM,2855,202,HTML,https://github.com/Instruction-Tuning-with-GPT-4/GPT-4-LLM,Instruction-Tuning-with-GPT-4,5,2023-06-11T13:40:30Z,Instruction Tuning with GPT-4
50,LLM,marvin,2818,300,Python,https://github.com/PrefectHQ/marvin,PrefectHQ,23,2023-06-15T17:14:35Z,A batteries-included library for building AI-powered software
51,LLM,paper-qa,2632,229,Python,https://github.com/whitead/paper-qa,whitead,25,2023-06-15T00:31:43Z,LLM Chain for answering questions from documents with citations
52,LLM,LLM-As-Chatbot,2533,304,Python,https://github.com/deep-diver/LLM-As-Chatbot,deep-diver,8,2023-06-13T14:32:49Z,LLM as a Chatbot Service
53,LLM,alpa,2532,305,Python,https://github.com/alpa-projects/alpa,alpa-projects,45,2023-06-13T13:00:23Z,Training and serving large-scale neural networks
54,LLM,WizardLM,2504,141,Python,https://github.com/nlpxucan/WizardLM,nlpxucan,40,2023-06-15T23:45:41Z,"Family of instruction-following LLMs powered by Evol-Instruct: WizardLM, WizardCoder"
55,LLM,InternGPT,2458,163,Python,https://github.com/OpenGVLab/InternGPT,OpenGVLab,3,2023-06-14T04:54:55Z,"InternGPT (iGPT) is an open source demo platform where you can easily showcase your AI models. Now it supports DragGAN, ChatGPT, ImageBind, multimodal chat like GPT-4, SAM, interactive image editing, etc. Try it at igpt.opengvlab.com (支持DragGAN、ChatGPT、ImageBind、SAM的在线Demo系统)"
56,LLM,unlocking-the-power-of-llms,2362,152,Shell,https://github.com/howl-anderson/unlocking-the-power-of-llms,howl-anderson,2,2023-05-11T16:04:16Z,使用 Prompts 和 Chains 让 ChatGPT 成为神奇的生产力工具！Unlocking the power of LLMs.
57,LLM,awesome-pretrained-chinese-nlp-models,2335,277,Python,https://github.com/lonePatient/awesome-pretrained-chinese-nlp-models,lonePatient,0,2023-06-15T05:59:14Z,Awesome Pretrained Chinese NLP Models，高质量中文预训练模型集合
58,LLM,LLMZoo,2331,150,Python,https://github.com/FreedomIntelligence/LLMZoo,FreedomIntelligence,21,2023-06-07T14:45:29Z,"⚡LLM Zoo is a project that provides data, models, and evaluation benchmark for large language models.⚡"
59,LLM,towhee,2324,210,Python,https://github.com/towhee-io/towhee,towhee-io,7,2023-06-12T07:56:37Z,Towhee is a framework that is dedicated to making neural data processing pipelines simple and fast.
60,LLM,LLMSurvey,2303,142,,https://github.com/RUCAIBox/LLMSurvey,RUCAIBox,6,2023-05-07T19:45:46Z,"The official GitHub page for the survey paper ""A Survey of Large Language Models""."
61,LLM,h2ogpt,2262,174,Python,https://github.com/h2oai/h2ogpt,h2oai,93,2023-06-16T01:32:23Z,"Join us at H2O.ai to make the world's best open-source GPT with document and image Q&A, 100% private chat, no data leaks, Apache 2.0 https://arxiv.org/pdf/2306.08161.pdf"
62,LLM,lance,2207,79,Rust,https://github.com/lancedb/lance,lancedb,102,2023-06-15T22:35:29Z,"Modern columnar data format for ML and LLMs implemented in Rust. Convert from parquet in 2 lines of code for 100x faster random access, vector index, and data versioning. Compatible with Pandas, DuckDB, Polars, Pyarrow, with more integrations coming.."
63,LLM,argilla,2198,202,Python,https://github.com/argilla-io/argilla,argilla-io,234,2023-06-15T23:27:37Z,✨Argilla: the open-source data curation platform for LLMs
64,LLM,llm-foundry,2179,188,Python,https://github.com/mosaicml/llm-foundry,mosaicml,31,2023-06-16T03:11:26Z,LLM training code for MosaicML foundation models
65,LLM,engshell,2129,184,Python,https://github.com/emcf/engshell,emcf,2,2023-04-28T03:38:14Z,"An English-language shell for any OS, powered by LLMs"
66,LLM,Promptify,2095,148,Python,https://github.com/promptslab/Promptify,promptslab,28,2023-05-24T04:54:53Z,"Prompt Engineering | Use GPT or other prompt based models to get structured output. Join our discord for Prompt-Engineering, LLMs and other latest research"
67,LLM,tree-of-thought-llm,2074,158,Python,https://github.com/princeton-nlp/tree-of-thought-llm,princeton-nlp,5,2023-06-14T20:18:19Z,"Official Implementation of ""Tree of Thoughts: Deliberate Problem Solving with Large Language Models"""
68,LLM,AutoGPT-Next-Web,1992,1061,TypeScript,https://github.com/ConnectAI-E/AutoGPT-Next-Web,ConnectAI-E,16,2023-06-14T12:34:12Z,"🤖 Assemble, configure, and deploy autonomous AI Agents in your browser.一键免费部署你的私人AutoGPT 网页应用"
69,LLM,xTuring,1954,143,Python,https://github.com/stochasticai/xTuring,stochasticai,13,2023-06-15T15:03:27Z,"Easily build, customize and control your own LLMs"
70,LLM,gpt-repository-loader,1950,126,Python,https://github.com/mpoon/gpt-repository-loader,mpoon,13,2023-05-09T21:56:21Z,Convert code repos into an LLM prompt-friendly format. Mostly built by GPT-4.
71,LLM,CodeT5,1870,274,Python,https://github.com/salesforce/CodeT5,salesforce,29,2023-06-05T12:17:00Z,Home of CodeT5: Open Code LLMs for Code Understanding and Generation
72,LLM,scikit-llm,1848,142,Python,https://github.com/iryna-kondr/scikit-llm,iryna-kondr,5,2023-06-15T20:02:00Z,Seamlessly integrate powerful language models like ChatGPT into scikit-learn for enhanced text analysis tasks.
73,LLM,databerry,1824,202,TypeScript,https://github.com/gmpetrov/databerry,gmpetrov,41,2023-06-15T14:57:39Z,The no-code platform for building custom LLM Agents
74,LLM,llama-hub,1812,302,Python,https://github.com/emptycrown/llama-hub,emptycrown,69,2023-06-15T00:45:04Z,A library of data loaders for LLMs made by the community -- to be used with GPT Index and/or LangChain
75,LLM,FreedomGPT,1805,213,TypeScript,https://github.com/ohmplatform/FreedomGPT,ohmplatform,54,2023-05-31T02:21:19Z,This codebase is for a React and Electron-based app that executes the FreedomGPT LLM locally (offline and private) on Mac and Windows using a chat-based interface (based on Alpaca Lora)
76,LLM,chainlit,1800,134,TypeScript,https://github.com/Chainlit/chainlit,Chainlit,16,2023-06-15T15:45:54Z,Build Python LLM apps in minutes ⚡️
77,LLM,AGiXT,1773,242,Python,https://github.com/Josh-XT/AGiXT,Josh-XT,17,2023-06-16T03:19:27Z,"AGiXT is a dynamic AI Automation Platform that seamlessly orchestrates instruction management and complex task execution across diverse AI providers. Combining adaptive memory, smart features, and a versatile plugin system, AGiXT delivers efficient and comprehensive AI solutions."
78,LLM,promptable,1754,109,TypeScript,https://github.com/cfortuner/promptable,cfortuner,12,2023-03-19T15:01:31Z,Build LLM apps in Typescript/Javascript. 🧑‍💻 🧑‍💻 🧑‍💻 🚀 🚀 🚀 
79,LLM,unstructured,1721,113,HTML,https://github.com/Unstructured-IO/unstructured,Unstructured-IO,78,2023-06-16T02:09:55Z,"Open source libraries and APIs to build custom preprocessing pipelines for labeling, training, or production machine learning pipelines. "
80,LLM,diffgram,1713,105,Python,https://github.com/diffgram/diffgram,diffgram,402,2023-06-15T01:43:46Z,"Human Supervision for your Platform.  All Training Data Types, Image, Video, 3D, Text, Geo, Audio, Compound, Grid, LLM, GPT, Conversational, and more."
81,LLM,NeMo-Guardrails,1702,116,Python,https://github.com/NVIDIA/NeMo-Guardrails,NVIDIA,20,2023-06-12T18:08:58Z,NeMo Guardrails is an open-source toolkit for easily adding programmable guardrails to LLM-based conversational systems.
82,LLM,simple-llm-finetuner,1694,109,Jupyter Notebook,https://github.com/lxe/simple-llm-finetuner,lxe,28,2023-04-23T22:19:12Z,Simple UI for LLM Model Finetuning
83,LLM,h2o-llmstudio,1693,143,Python,https://github.com/h2oai/h2o-llmstudio,h2oai,22,2023-06-15T12:56:39Z,H2O LLM Studio - a framework and no-code GUI for fine-tuning LLMs
84,LLM,Alpaca-CoT,1692,181,Jupyter Notebook,https://github.com/PhoebusSi/Alpaca-CoT,PhoebusSi,22,2023-06-08T06:53:39Z,"We unified the interfaces of instruction-tuning data (e.g., CoT data), multiple LLMs and parameter-efficient methods (e.g., lora, p-tuning) together for easy use. Meanwhile, we created a new branch to build a Tabular LLM.（我们分别统一了丰富的IFT数据（如CoT数据，目前仍不断扩充）、多种训练效率方法（如lora，p-tuning）以及多种LLMs，三个层面上的接口，打造方便研究人员上手的LLM-IFT研究平台。同时tabular_llm分支构建了面向表格智能任务的LLM。"
85,LLM,LMOps,1681,95,Python,https://github.com/microsoft/LMOps,microsoft,2,2023-06-14T22:41:11Z,General technology for enabling AI capabilities w/ LLMs and MLLMs
86,LLM,guardrails,1636,83,Python,https://github.com/ShreyaR/guardrails,ShreyaR,30,2023-06-15T17:34:22Z,Adding guardrails to large language models.
87,LLM,Awesome-AITools,1636,106,,https://github.com/ikaijua/Awesome-AITools,ikaijua,0,2023-06-15T16:33:22Z,Collection of AI-related utilities. Welcome to submit issues and pull requests /收藏AI相关的实用工具，欢迎提交issues 或者pull requests
88,LLM,Openaibot,1614,197,Python,https://github.com/LlmKira/Openaibot,LlmKira,21,2023-06-10T08:40:22Z,Refractoring 🚧|ChatBot+LLM |Gpt-3.5-turbo |ChatGPT Bot/Voice Assistant | 📱 Cross-Platform | 🦾 Async | 🗣 Good Contextual Support | 🌻 sh & docker| 🔌 API Server| 🎤 Azure/Vits  |🌎 ?| 📷 Multi-modal/Image | 💐 Self-maintained LLM Framework
89,LLM,RasaGPT,1591,106,Python,https://github.com/paulpierre/RasaGPT,paulpierre,22,2023-05-18T11:22:53Z,"💬 RasaGPT is the first headless LLM chatbot platform built on top of Rasa and Langchain. Built w/ Rasa, FastAPI, Langchain, LlamaIndex, SQLModel, pgvector, ngrok, telegram"
90,LLM,EasyLM,1587,142,Python,https://github.com/young-geng/EasyLM,young-geng,9,2023-06-08T23:09:04Z,"Large language models (LLMs) made easy, EasyLM is a one stop solution for pre-training, finetuning, evaluating and serving LLMs in JAX/Flax."
91,LLM,JittorLLMs,1536,118,Python,https://github.com/Jittor/JittorLLMs,Jittor,100,2023-05-15T08:17:56Z,计图大模型推理库，具有高性能、配置要求低、中文支持好、可移植等特点
92,LLM,hugging-llm,1509,228,Jupyter Notebook,https://github.com/datawhalechina/hugging-llm,datawhalechina,0,2023-06-09T15:08:51Z,"HuggingLLM, Hugging Future."
93,LLM,autodoc,1462,67,TypeScript,https://github.com/context-labs/autodoc,context-labs,18,2023-06-08T10:21:53Z,Experimental toolkit for auto-generating codebase documentation using LLMs
94,LLM,BotSharp,1443,332,C#,https://github.com/SciSharp/BotSharp,SciSharp,0,2023-06-13T03:27:36Z,The Open Source Chatbot Framework in .NET
95,LLM,smartgpt,1430,102,Rust,https://github.com/Cormanz/smartgpt,Cormanz,8,2023-06-02T17:20:22Z,A program that provides LLMs with the ability to complete complex tasks using plugins.
96,LLM,vocode-python,1426,128,Python,https://github.com/vocodedev/vocode-python,vocodedev,33,2023-06-16T02:23:34Z,🤖 Build voice-based LLM agents. Modular + open source.
97,LLM,TigerBot,1395,139,Python,https://github.com/TigerResearch/TigerBot,TigerResearch,25,2023-06-14T05:28:55Z,TigerBot: A multi-language multi-task LLM
98,LLM,awesome-decentralized-llm,1385,51,,https://github.com/imaurer/awesome-decentralized-llm,imaurer,1,2023-05-22T15:45:47Z,"Collection of LLM resources that can be used to build products you can ""own"" or to perform reproducible research."
99,LLM,LangChain-ChatGLM-Webui,1358,176,Python,https://github.com/thomas-yanxin/LangChain-ChatGLM-Webui,thomas-yanxin,21,2023-06-08T09:37:33Z,基于LangChain和ChatGLM-6B等系列LLM的针对本地知识库的自动问答
100,LLM,psychic,1288,70,TypeScript,https://github.com/psychic-api/psychic,psychic-api,10,2023-06-15T22:06:36Z,Data integration platform for LLMs. Connect to SaaS tools with turnkey auth and sync documents from N data sources with only one integration
1,chatGPT,awesome-chatgpt-prompts,80357,10392,HTML,https://github.com/f/awesome-chatgpt-prompts,f,0,2023-06-15T18:17:59Z,This repo includes ChatGPT prompt curation to use ChatGPT better.
2,chatGPT,leetcode,51462,9321,JavaScript,https://github.com/azl397985856/leetcode,azl397985856,5,2023-06-13T16:05:38Z,推荐免费ChatGPT网站：www.lintcode.com/chat-gpt?utm_source=tf-github-lucifer  LeetCode Solutions: A Record of My Problem Solving Journey.( leetcode题解，记录自己的leetcode解题之路。)
3,chatGPT,gpt4free,40362,10300,Python,https://github.com/xtekky/gpt4free,xtekky,132,2023-06-14T02:48:32Z,"decentralising the Ai Industry, just some language model api's..."
4,chatGPT,openai-cookbook,39768,6042,Jupyter Notebook,https://github.com/openai/openai-cookbook,openai,90,2023-06-15T18:49:37Z,Examples and guides for using the OpenAI API
5,chatGPT,awesome-chatgpt-prompts-zh,39353,12370,,https://github.com/PlexPt/awesome-chatgpt-prompts-zh,PlexPt,31,2023-06-14T11:19:41Z,ChatGPT 中文调教指南。各种场景使用指南。学习怎么让它听你的话。
6,chatGPT,ChatGPT,37858,4236,Rust,https://github.com/lencx/ChatGPT,lencx,407,2023-06-15T14:51:49Z,"🔮 ChatGPT Desktop Application (Mac, Windows and Linux)"
7,chatGPT,gpt_academic,35969,4483,Python,https://github.com/binary-husky/gpt_academic,binary-husky,281,2023-06-15T06:17:28Z,"为ChatGPT/GLM提供图形交互界面，特别优化论文阅读润色体验，模块化设计支持自定义快捷按钮&函数插件，支持代码块表格显示，Tex公式双显示，支持Python和C++等项目剖析&自译解功能，PDF/LaTex论文翻译&总结功能，支持并行问询多种LLM模型，支持清华chatglm等本地模型。兼容复旦MOSS, llama, rwkv, 盘古, newbing, claude等"
8,chatGPT,Open-Assistant,33865,2942,Python,https://github.com/LAION-AI/Open-Assistant,LAION-AI,204,2023-06-15T22:14:47Z,"OpenAssistant is a chat-based assistant that understands tasks, can interact with third-party systems, and retrieve information dynamically to do so."
9,chatGPT,hello-algorithm,32418,6232,Java,https://github.com/geekxh/hello-algorithm,geekxh,7,2023-06-13T04:13:17Z,🌍 针对小白的算法训练 | 包括四部分：①.大厂面经 ②.力扣图解  ③.千本开源电子书 ④.百张技术思维导图（项目花了上百小时，希望可以点 star 支持，🌹感谢~）推荐免费ChatGPT使用网站
10,chatGPT,Prompt-Engineering-Guide,32400,2816,Jupyter Notebook,https://github.com/dair-ai/Prompt-Engineering-Guide,dair-ai,36,2023-06-16T00:13:06Z,"🐙 Guides, papers, lecture, notebooks and resources for prompt engineering"
11,chatGPT,ChatGPT-Next-Web,32234,30366,TypeScript,https://github.com/Yidadaa/ChatGPT-Next-Web,Yidadaa,24,2023-06-16T02:05:22Z,A well-designed cross-platform ChatGPT UI (Web / PWA / Linux / Win / MacOS). 一键拥有你自己的跨平台 ChatGPT 应用。
12,chatGPT,ChatGPT,26225,4325,Python,https://github.com/acheong08/ChatGPT,acheong08,2,2023-06-15T23:23:57Z,Reverse engineered ChatGPT API
13,chatGPT,chatgpt-web,24303,9434,Vue,https://github.com/Chanzhaoyu/chatgpt-web,Chanzhaoyu,203,2023-06-15T14:30:12Z,用 Express 和  Vue3 搭建的 ChatGPT 演示网页
14,chatGPT,chatgpt-retrieval-plugin,18236,3203,Python,https://github.com/openai/chatgpt-retrieval-plugin,openai,103,2023-06-14T15:26:48Z,The ChatGPT Retrieval Plugin lets you easily find personal or work documents by asking questions in natural language.
15,chatGPT,gin-vue-admin,17389,5208,Go,https://github.com/flipped-aurora/gin-vue-admin,flipped-aurora,34,2023-06-15T14:00:10Z,"基于vite+vue3+gin搭建的开发基础平台（支持TS,JS混用），集成jwt鉴权，权限管理，动态路由，显隐可控组件，分页封装，多点登录拦截，资源权限，上传下载，代码生成器，表单生成器,chatGPT自动查表等开发必备功能。"
16,chatGPT,openai-translator,16889,1206,TypeScript,https://github.com/openai-translator/openai-translator,openai-translator,232,2023-06-14T09:39:26Z,基于 ChatGPT API 的划词翻译浏览器插件和跨平台桌面端应用    -    Browser extension and cross-platform desktop application for translation based on ChatGPT API.
17,chatGPT,LeetcodeTop,16601,2551,,https://github.com/afatcoder/LeetcodeTop,afatcoder,27,2023-05-16T11:31:54Z,汇总各大互联网公司容易考察的高频leetcode题🔥         推荐免费ChatGPT网站：https://www.lintcode.com/chat-gpt?utm_source=tf-github-codetop
18,chatGPT,Pake,16058,1675,Rust,https://github.com/tw93/Pake,tw93,3,2023-06-15T13:16:15Z,🤱🏻 Turn any webpage into a desktop app with Rust.  🤱🏻 很简单的用 Rust 打包网页生成很小的桌面 App
19,chatGPT,pandora,15150,2847,Python,https://github.com/pengzhile/pandora,pengzhile,20,2023-06-15T09:18:31Z,"潘多拉，一个让你呼吸顺畅的ChatGPT。Pandora, a ChatGPT that helps you breathe smoothly."
20,chatGPT,chatbot-ui,15102,4132,TypeScript,https://github.com/mckaywrigley/chatbot-ui,mckaywrigley,281,2023-06-14T22:48:20Z,An open source ChatGPT UI.
21,chatGPT,chatgpt-api,14427,1902,TypeScript,https://github.com/transitive-bullshit/chatgpt-api,transitive-bullshit,30,2023-06-07T07:39:50Z,Node.js client for the official ChatGPT API. 🔥
22,chatGPT,best-of-ml-python,13849,2069,,https://github.com/ml-tooling/best-of-ml-python,ml-tooling,15,2023-06-15T16:10:04Z,🏆 A ranked list of awesome machine learning Python libraries. Updated weekly.
23,chatGPT,Hello-Python,13544,899,Python,https://github.com/mouredev/Hello-Python,mouredev,8,2023-04-01T06:34:48Z,"Curso para aprender el lenguaje de programación Python desde cero y para principiantes. Más de 30 clases, 25 horas en vídeo, código y grupo de chat. Desde sus fundamentos hasta la creación de un API Backend con base de datos y más..."
