rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
1,LLM,langchain,51326,6420,Python,https://github.com/hwchase17/langchain,hwchase17,1739,2023-06-30T03:14:31Z,⚡ Building applications with LLMs through composability ⚡
2,LLM,gpt_academic,36897,4739,Python,https://github.com/binary-husky/gpt_academic,binary-husky,310,2023-06-30T03:05:56Z,"为ChatGPT/GLM提供图形交互界面，特别优化论文阅读/润色/写作体验，模块化设计，支持自定义快捷按钮&函数插件，支持Python和C++等项目剖析&自译解功能，PDF/LaTex论文翻译&总结功能，支持并行问询多种LLM模型，支持清华chatglm等本地模型。兼容复旦MOSS, llama, rwkv, 盘古, newbing, claude等"
3,LLM,JARVIS,21149,1735,Python,https://github.com/microsoft/JARVIS,microsoft,64,2023-06-25T02:57:04Z,"JARVIS, a system to connect LLMs with ML community. Paper: https://arxiv.org/pdf/2303.17580.pdf"
4,LLM,milvus,20596,2309,Go,https://github.com/milvus-io/milvus,milvus-io,518,2023-06-30T03:19:37Z,"A cloud-native vector database, storage for next generation AI applications"
5,LLM,llama_index,18099,1984,Python,https://github.com/jerryjliu/llama_index,jerryjliu,330,2023-06-30T02:14:16Z,LlamaIndex (GPT Index) is a data framework for your LLM applications
6,LLM,mindsdb,17092,2184,Python,https://github.com/mindsdb/mindsdb,mindsdb,482,2023-06-30T00:37:08Z,"MindsDB is a Server for Artificial Intelligence Logic. Enabling developers to ship to production AI powered projects (from the latest LLMs, vector operations, state of the art time-series forecasting to Machine Learning) in a fast and scalable way. "
7,LLM,chatbox,13048,1359,TypeScript,https://github.com/Bin-Huang/chatbox,Bin-Huang,236,2023-06-30T03:06:47Z,"Chatbox is a desktop app for GPT/LLM that supports Windows, Mac, Linux & Web Online"
8,LLM,unilm,13002,1893,Python,https://github.com/microsoft/unilm,microsoft,345,2023-06-29T14:50:07Z,"Large-scale Self-supervised Pre-training Across Tasks, Languages, and Modalities"
9,LLM,dalai,12195,1401,CSS,https://github.com/cocktailpeanut/dalai,cocktailpeanut,291,2023-06-12T17:24:00Z,The simplest way to run LLaMA on your local machine
10,LLM,Chinese-LLaMA-Alpaca,11702,1224,Python,https://github.com/ymcui/Chinese-LLaMA-Alpaca,ymcui,30,2023-06-30T02:49:48Z,中文LLaMA&Alpaca大语言模型+本地CPU/GPU训练部署 (Chinese LLaMA & Alpaca LLMs)
11,LLM,ChuanhuChatGPT,11421,1799,Python,https://github.com/GaiZhenbiao/ChuanhuChatGPT,GaiZhenbiao,51,2023-06-29T09:22:24Z,GUI for ChatGPT API and many LLMs
12,LLM,evals,10906,2118,Python,https://github.com/openai/evals,openai,67,2023-06-30T03:24:06Z,"Evals is a framework for evaluating LLMs and LLM systems, and an open-source registry of benchmarks."
13,LLM,langchain-ChatGLM,10597,1601,Python,https://github.com/imClumsyPanda/langchain-ChatGLM,imClumsyPanda,378,2023-06-30T01:42:57Z,"langchain-ChatGLM, local knowledge based ChatGLM with langchain ｜ 基于本地知识库的 ChatGLM 问答"
14,LLM,semantic-kernel,10553,1422,C#,https://github.com/microsoft/semantic-kernel,microsoft,203,2023-06-30T02:00:05Z,Integrate cutting-edge LLM technology quickly and easily into your apps
15,LLM,botpress,10491,1451,TypeScript,https://github.com/botpress/botpress,botpress,5,2023-06-29T22:55:38Z,The open-source hub to build & deploy GPT/LLM Agents ⚡️
16,LLM,mlc-llm,10185,692,Python,https://github.com/mlc-ai/mlc-llm,mlc-ai,55,2023-06-30T02:40:52Z,"Enable everyone to develop, optimize and deploy AI models natively on everyone's devices."
17,LLM,Flowise,9620,2779,JavaScript,https://github.com/FlowiseAI/Flowise,FlowiseAI,90,2023-06-30T01:31:06Z,Drag & drop UI to build your customized LLM flow
18,LLM,haystack,9273,1253,Python,https://github.com/deepset-ai/haystack,deepset-ai,312,2023-06-29T14:42:31Z,":mag: Haystack is an open source NLP framework to interact with your data using Transformer models and LLMs (GPT-4, ChatGPT and alike). Haystack offers production-ready tools to quickly build complex question answering, semantic search, text generation applications, and more."
19,LLM,quivr,9148,1109,TypeScript,https://github.com/StanGirard/quivr,StanGirard,78,2023-06-29T23:01:49Z,"🧠 Dump all your files into your private Generative AI Second Brain and chat with it using LLMs ( GPT 3.5/4, Private, Anthropic, VertexAI ) & Embeddings 🧠 "
20,LLM,SuperAGI,8975,926,Python,https://github.com/TransformerOptimus/SuperAGI,TransformerOptimus,131,2023-06-30T02:53:04Z,"<⚡️> SuperAGI - A dev-first open source autonomous AI agent framework. Enabling developers to build, manage & run useful autonomous agents quickly and reliably."
21,LLM,RWKV-LM,8721,587,Python,https://github.com/BlinkDL/RWKV-LM,BlinkDL,30,2023-06-26T04:51:12Z,"RWKV is an RNN with transformer-level LLM performance. It can be directly trained like a GPT (parallelizable). So it's combining the best of RNN and transformer - great performance, fast inference, saves VRAM, fast training, ""infinite"" ctx_len, and free sentence embedding."
22,LLM,LocalAI,7839,726,Go,https://github.com/go-skynet/LocalAI,go-skynet,76,2023-06-29T20:05:33Z,":robot: Self-hosted, community-driven, local OpenAI-compatible API. Drop-in replacement for OpenAI running LLMs on consumer-grade hardware. Free Open Source OpenAI alternative. No GPU required. LocalAI is an API to run ggml compatible models: llama, gpt4all, rwkv, whisper, vicuna, koala, gpt4all-j, cerebras, falcon, dolly, starcoder, and many other"
23,LLM,pandas-ai,7503,528,Python,https://github.com/gventuri/pandas-ai,gventuri,43,2023-06-29T23:13:57Z,"Pandas AI is a Python library that integrates generative artificial intelligence capabilities into Pandas, making dataframes conversational"
24,LLM,peft,7488,557,Python,https://github.com/huggingface/peft,huggingface,87,2023-06-29T22:51:28Z,🤗 PEFT: State-of-the-art Parameter-Efficient Fine-Tuning.
25,LLM,open-llms,7125,373,,https://github.com/eugeneyan/open-llms,eugeneyan,3,2023-06-23T04:05:52Z,📋 A list of open LLMs available for commercial use.
26,LLM,web-llm,6443,361,TypeScript,https://github.com/mlc-ai/web-llm,mlc-ai,19,2023-06-28T06:50:26Z,Bringing large-language models and chat to web browsers. Everything runs inside the browser with no server support.
27,LLM,deeplake,6311,483,Python,https://github.com/activeloopai/deeplake,activeloopai,45,2023-06-29T19:07:31Z,"Database for AI. Store Vectors, Images, Texts, Videos, etc. Use with LLMs/LangChain. Store, query, version, & visualize any AI data. Stream data in real-time to PyTorch/TensorFlow. https://activeloop.ai"
28,LLM,qlora,6303,510,Jupyter Notebook,https://github.com/artidoro/qlora,artidoro,122,2023-06-25T02:04:17Z,QLoRA: Efficient Finetuning of Quantized LLMs
29,LLM,ChatGLM2-6B,5995,1040,Python,https://github.com/THUDM/ChatGLM2-6B,THUDM,60,2023-06-30T02:38:22Z,ChatGLM2-6B: An Open Bilingual Chat LLM | 开源双语对话语言模型
30,LLM,LLMsPracticalGuide,5333,365,,https://github.com/Mooler0410/LLMsPracticalGuide,Mooler0410,7,2023-05-29T05:26:55Z,"A curated list of practical guide resources of LLMs (LLMs Tree, Examples, Papers)"
31,LLM,Awesome-LLM,5310,348,,https://github.com/Hannibal046/Awesome-LLM,Hannibal046,0,2023-06-29T05:15:30Z,Awesome-LLM: a curated list of Large Language Model
32,LLM,e2b,5156,448,Python,https://github.com/e2b-dev/e2b,e2b-dev,2,2023-06-30T02:31:26Z,"Developer-first AgentOps platform - deploy, test, and monitor AI agents"
33,LLM,dify,5027,710,TypeScript,https://github.com/langgenius/dify,langgenius,28,2023-06-30T02:05:42Z,"One API for plugins and datasets, one interface for prompt engineering and visual operation, all for creating powerful AI applications."
34,LLM,openplayground,4976,335,TypeScript,https://github.com/nat/openplayground,nat,44,2023-06-27T03:03:01Z,An LLM playground you can run on your laptop
35,LLM,DB-GPT,4963,717,Python,https://github.com/csunny/DB-GPT,csunny,66,2023-06-30T03:18:28Z,Revolutionizing Database Interactions with Private LLM Technology
36,LLM,OpenLLM,4611,290,Python,https://github.com/bentoml/OpenLLM,bentoml,17,2023-06-29T16:24:01Z,Operating LLMs in production
37,LLM,wenda,4456,558,JavaScript,https://github.com/wenda-LLM/wenda,wenda-LLM,18,2023-06-29T15:39:53Z,闻达：一个LLM调用平台。目标为针对特定环境的高效内容生成，同时考虑个人和中小企业的计算资源局限性，以及知识安全和私密性问题
38,LLM,gorilla,4309,264,Python,https://github.com/ShishirPatil/gorilla,ShishirPatil,10,2023-06-13T09:38:17Z,Gorilla: An API store for LLMs
39,LLM,PentestGPT,4274,438,Python,https://github.com/GreyDGL/PentestGPT,GreyDGL,14,2023-06-28T13:27:48Z,A GPT-empowered penetration testing tool
40,LLM,GPTCache,4120,263,Python,https://github.com/zilliztech/GPTCache,zilliztech,16,2023-06-29T13:24:47Z,Semantic cache for LLMs. Fully integrated with LangChain and llama_index. 
41,LLM,llm,4105,208,Rust,https://github.com/rustformers/llm,rustformers,44,2023-06-30T01:31:12Z,An ecosystem of Rust libraries for working with large language models
42,LLM,OpenChat,3853,530,Blade,https://github.com/openchatai/OpenChat,openchatai,21,2023-06-28T19:16:57Z,LLMs custom-chatbots console ⚡
43,LLM,CodeGen,3820,280,Python,https://github.com/salesforce/CodeGen,salesforce,25,2023-06-15T07:09:08Z,CodeGen is an open-source model for program synthesis. Trained on TPU-v4. Competitive with OpenAI Codex.
44,LLM,WizardLM,3526,258,Python,https://github.com/nlpxucan/WizardLM,nlpxucan,69,2023-06-29T23:45:28Z,"Family of instruction-following LLMs powered by Evol-Instruct: WizardLM, WizardCoder"
45,LLM,flyte,3526,360,Python,https://github.com/flyteorg/flyte,flyteorg,745,2023-06-29T20:51:05Z,"Scalable and flexible workflow orchestration platform that seamlessly unifies data, ML and analytics stacks."
46,LLM,awesome-langchain,3491,188,,https://github.com/kyrolabs/awesome-langchain,kyrolabs,0,2023-06-29T01:21:19Z,😎 Awesome list of tools and projects with the awesome LangChain framework
47,LLM,Bard-API,3479,448,Python,https://github.com/dsdanielpark/Bard-API,dsdanielpark,11,2023-06-28T21:17:58Z,The unofficial python package that returns response of Google Bard through cookie value.
48,LLM,postgresml,3386,128,Rust,https://github.com/postgresml/postgresml,postgresml,59,2023-06-30T03:10:00Z,"PostgresML is an AI application database. Download open source models from Huggingface, or train your own, to create and index LLM embeddings, generate text, or make online predictions using only SQL. "
49,LLM,chatgpt-wrapper,3378,451,Python,https://github.com/mmabrouk/chatgpt-wrapper,mmabrouk,9,2023-06-29T22:01:20Z,API for interacting with ChatGPT and GPT4 using Python and from Shell.
